rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,4.83140800124555,-0.185467978730576,-0.100662027176494,6.0171942642744,3.88974215486446,-0.172269261971941,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,0.31756310605534,-0.0662480243984752,0.052248796068199,0.428933657072858,-0.259963661237756,-0.0124328413906848,0,0,0,0,0,0,0,0
2,1,4.51987647939325,-0.190786784098027,-0.174623508539965,3.20546889811972,3.8593472502658,-0.521897103396275,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,0.00603158420304517,-0.0715668297659267,-0.021712685295272,-0.200829042809556,-0.290358565836412,-0.362060682815019,0,0,0,0,0,0,0,0
3,1,6.58991004801973,-0.300613548605337,-0.164094554547578,3.7053292619357,3.00656868665356,-0.421183104221926,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,2.07606515282952,-0.181393594273236,-0.0111837313028846,-0.0559153001288697,-1.14313712944866,-0.26134668364067,0,0,0,0,0,0,0,0
1,2,1.41651701833821,-0.0814370990690146,-0.18819804543717,6.29905512254713,5.25317366228065,-0.0260889935793888,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-3.097327876852,0.0377828552630858,-0.0352872221924767,0.474712217054683,1.10346784617843,0.133747427001867,0,0,0,0,0,0,0,0
2,2,1.87265534372233,-0.114763290209799,-0.188804275570028,6.49686446030401,5.16241777002665,-0.0135759790772613,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-2.64118955146788,0.00445666412230165,-0.0358934523253352,0.505632245244773,1.01271195392444,0.146260441503995,0,0,0,0,0,0,0,0
3,2,1.95243887761419,-0.0643101429759496,-0.17461278873897,3.89101071010771,4.98083198136921,-0.0191868844237548,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-2.56140601757602,0.0549098113561508,-0.021701965494277,-0.00701847801442956,0.831126165266998,0.140649536157501,0,0,0,0,0,0,0,0
1,3,2.73681332285271,-0.164745079225979,-0.121557296389825,4.07303939227854,3.05883540554789,-0.408715434001262,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-1.7770315723375,-0.0455251248938783,0.0313535268548683,0.0387020756365841,-1.09087041055432,-0.248879013420006,0,0,0,0,0,0,0,0
2,3,3.94736882642416,-0.093580403116009,-0.282334493879724,0.931590865345215,2.7962159017463,-0.18480416983058,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-0.566476068766048,0.0256395512160914,-0.129423670635031,-1.43654897090659,-1.35348991435591,-0.0249677492493242,0,0,0,0,0,0,0,0
3,3,2.30665257353385,-0.198590481172807,-0.115368432473871,3.57562095759824,3.61896185263038,-0.369577559217889,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-2.20719232165636,-0.0793705268407064,0.0375423907708216,-0.0915485690506075,-0.530743963471831,-0.209741138636633,0,0,0,0,0,0,0,0
1,4,1.66960529540626,-0.0938124744736057,-0.167047757852705,2.92191811613187,3.97636094124782,-0.120663045597066,0.0307148036555049,0.160678898685125,0.708199034470519,0.122851637934423,0.155921849339052,0.927991581397039,3.31796489980129e-05,-0.225907342711981,-2.84423959978395,0.0254074798584946,-0.0141369346080123,-0.293447134837275,-0.173344874854392,0.0391733749841902,0,0,0,0,0,0,0,0
