rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,-0.988046285005477,-0.05194392219956,0.017883045096728,0.536877619988813,0.0639387679922958,0.00294976855705213,-0.944926137635597,0.111583360112841,0,0,0,0,0,0,0,0,0,0
2,1,-0.843581376296291,-0.174185126110448,-0.0805275709979464,-0.268505456422823,0.0738323481793106,0.00425252668200505,-1.38812220398216,0.274229664536774,0,0,0,0,0,0,0,0,0,0
3,1,-0.447940509747587,-0.0760565620724539,0.143789998988567,-0.580093736515329,0.0474092206073804,0.00397492307128223,-0.500121903710264,-0.0327020909332993,0,0,0,0,0,0,0,0,0,0
1,2,-1.24406464203401,0.0476812323278366,0.000835617698282415,0.643341761262429,0.0677051587305897,0.00520200604218042,-0.290868459176694,-0.0533966834980252,0,0,0,0,0,0,0,0,0,0
2,2,1.34240249624109,-0.131476839327894,-0.0405049087986439,-1.54382415624178,0.0479324771548848,0.00509796331972314,-0.105986248267583,-0.015639408863925,0,0,0,0,0,0,0,0,0,0
3,2,-0.624754249925923,-0.178232028714493,-0.106711655024735,-0.319970429235734,0.0780394780001386,-0.00190655057305593,-0.154932745563911,-0.0036710544140493,0,0,0,0,0,0,0,0,0,0
1,3,0.170897665369504,0.0723844823665076,0.0121909553557953,-0.695328349513379,-0.00384808246071611,0.00507139111033623,-1.41990339464123,-0.073443186312516,0,0,0,0,0,0,0,0,0,0
2,3,0.538079715855589,-0.194385681499127,0.00389283313607003,-1.484446189464,-0.00547950435894329,0.00390139043319812,-1.24699149948113,-0.0984937086718111,0,0,0,0,0,0,0,0,0,0
3,3,-0.0485213064898673,0.0459579648470207,0.00297144302574137,-0.292887036674719,-0.00781114851462217,0.00511247385760441,-0.872032893375706,-0.100469337032745,0,0,0,0,0,0,0,0,0,0
1,4,-2.29280292706491,0.0235500586647844,0.00453369309598711,-0.444279352851021,-0.0488557896368356,0.000808028884816209,1.32374809524484,0.0526072639928144,0,0,0,0,0,0,0,0,0,0
2,4,-2.56949635328462,0.0554218693280874,0.0286066508022015,-2.15626694188975,-0.0224067391107585,-0.000816184946862905,1.30010394699487,0.0572416434909709,0,0,0,0,0,0,0,0,0,0
3,4,-1.52306621683081,0.0256091437633565,0.0881857949119714,0.145136326776413,-0.0269033706792356,-0.000198853366761181,0.588414520580115,0.0958220582422925,0,0,0,0,0,0,0,0,0,0
1,5,-1.65987300884555,0.0872628804890299,0.043089914778065,0.507899390032369,-0.0663148072041135,-0.00283715675388482,0.69046973669008,0.159362901873758,0,0,0,0,0,0,0,0,0,0
2,5,0.326260716463411,0.0286250553923914,0.020972528046446,0.427938418834595,-0.0895805956296885,0.000808671058709047,0.261218009281935,-0.0353439696069743,0,0,0,0,0,0,0,0,0,0
3,5,-1.9555803780569,0.235118047641022,0.143790028266585,-0.11643187625108,-0.0320224869916954,-0.00404301417029735,-0.715494354139744,-0.106056051818022,0,0,0,0,0,0,0,0,0,0
1,6,2.66925396664443,0.0907382376053869,-0.0129998868512768,1.48109450172486,-0.0316000779145842,-0.0039010745361894,0.231500958422767,0.0595874605879118,0,0,0,0,0,0,0,0,0,0
2,6,2.62350092690757,0.132590842029602,-0.0442164136122937,0.197953788642504,0.0114561546045016,-0.00565259062959786,0.0919219954004884,0.0317889514997454,0,0,0,0,0,0,0,0,0,0
