parameter,value,se_sa,rse_sa
b01_pop,4.67356357028788,0.137559687995899,2.94335758842425
b11_pop,-0.157421402226915,0.01921702619428,12.2073783630638
b21_pop,-0.191536395571204,0.0209893244395778,10.9584000351385
a1_pop,4.04785646856248,0.798185245065838,19.7187141210394
b02_pop,7.40068445151526,0.00309868945286501,0.0418703090662184
b12_pop,0.00145610980756193,0.000446691503702799,30.6770479384881
b03_pop,4.13702457708133,0.059385382163786,1.43546118852604
b13_pop,-0.140163778059109,0.0116436632629009,8.30718422700516
b04_pop,5.39738311875039,0.111763455781564,2.07069710121744
b14_pop,-0.00190460195154006,0.00794646871295462,417.224644053793
b06_pop,5.22940234291472,0.0446818322122444,0.854434776333161
b16_pop,-0.0696375957968946,0.00768915026731222,11.0416653236255
b07_pop,339.493720106537,6.81589042201623,2.00766318148015
b17_pop,-5.43390990964967,0.541818665009413,9.97106455606189
p1_pop,0.0119358193370658,0.0067535490443725,56.5821989563786
g1_pop,0.0755988657704371,0.0255238190691855,33.7621719705304
p2_pop,0.73221423842024,0.0270697117313828,3.69696603958235
g2_pop,0.138524518138272,0.0141852399791533,10.2402377353834
alpha11_pop,0.172837214913841,0.0458315854098887,26.5171973713739
alpha12_pop,-23.9488982506809,3.59708734562678,15.019844787743
alpha13_pop,1.02720290323757,0.181238505657241,17.6438856516088
alpha14_pop,0.116344905387449,0.0649953687357242,55.8643874600939
alpha16_pop,2.457542856299e-10,4.57758150198154e-08,18626.6599186607
alpha17_pop,0.00334739269695806,0.0014225801416413,42.4981551442731
alpha21_pop,3.57355070836217e-13,nan,nan
alpha22_pop,-2.01477001389224e-13,7.19206823135804e-10,356967.206270061
alpha23_pop,-0.239032885244061,0.0423155416368446,17.7028117255243
alpha24_pop,0.104916528749555,0.0367395197561274,35.0178567609952
alpha26_pop,3.97045889093754e-07,7.68713932553025e-06,1936.08334368502
alpha27_pop,-0.00157245764243229,0.000800429791616931,50.9031067049171
omega_b01,1.93105244782461,0.102298559259725,5.29755467672396
omega_b11,0.121865252587436,0.0156438851647174,12.83703503055
omega_b21,0.0915566297488946,0.0137271990688604,14.9931240441123
omega_a1,0.893696488316621,0.154487987341658,17.2864042055993
omega_b02,0.0438994762110697,0.00254580904588067,5.79917863630164
omega_b12,0.00488810370108767,0.00036722315317442,7.51258924995204
omega_b03,0.898244835875722,0.0473976547496219,5.27669660392901
omega_b13,0.151282336005467,0.00922676783088949,6.09903844329589
omega_b04,1.85169581535155,0.0809364090095103,4.37093438017756
omega_b14,0.0825756631633041,0.00691774607537013,8.37746354115182
omega_b06,0.65236752549645,0.0359108884359352,5.50470203258616
omega_b16,0.0904853395449654,0.00575162354917363,6.35641483813568
omega_b07,104.55681319273,5.10773292844556,4.88512682481099
omega_b17,5.04000048815734,0.44799268640649,8.888742916973
b_1,0.306326989544225,0.00723537085831,2.36197628849985
a_2,0.0500607060344042,0.00077945988826641,1.55702935498098
a_3,0.699058497144379,0.0132565963071091,1.89635007102577
a_4,0.718104982492067,0.0172186207227942,2.39778599823103
b_6,0.10218988422766,0.00264917953931897,2.5924087881508
b_7,0.216478807274407,nan,nan
