rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha21,alpha22,alpha23,alpha24,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,7.18608746983476,-0.240295815549803,-0.197752087472165,2.96544107313147,7.40665926025201,0.00403454525794444,4.51978140625348,-0.24334743620712,9.18476891624906,0.135652312129034,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,2.44588943968788,-0.114923675029493,-0.0373813480582039,-0.23913578648382,0.00684618835973172,0.00107208499373004,0.372078172433211,-0.103307648691569,3.91685829456962,0.116823294804665,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6.04226271123441,0.00051104770901623,-0.140863122802148,0.774881210133248,7.34466609416412,0.00459136952085213,4.23118473857994,0.0533571565942921,9.0871333977268,0.0345133355893015,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,1.30206468108753,0.125883188229326,0.0195076166118131,-1.58120710640365,-0.0551469777281657,0.00162890925663774,0.0834815047596766,0.193396944109843,3.81922277604736,0.0156843182649327,0,0,0,0,0,0,0,0,0,0,0,0
3,1,5.35648723981234,-0.448753575620695,-0.0966533254803617,0.811043950469509,7.36899699781208,-0.00139364629630934,4.26429040115399,-0.193936241929147,8.32916333135112,-0.0337803634050496,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,0.616289209665465,-0.323381435100385,0.0637174139335995,-1.53559460118035,-0.0308160740801986,-0.00435610656052374,0.116587167333722,-0.0538964544135959,3.06125270967168,-0.0526093807294183,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3.47769350672144,-0.193814700884584,-0.208817284937659,6.10997498812973,7.43744862435126,0.00105691970137443,4.17746488713673,-0.154824639144848,5.03792916956564,-0.0495119623044156,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,-1.26250452342544,-0.0684425603642748,-0.048446545523698,0.483761111800053,0.037635552458978,-0.00190554056283997,0.029761653316462,-0.0147848516292967,-0.229981452113795,-0.0683409796287844,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2.98594513989361,-0.208378209868436,-0.323590286165701,5.23859813595868,7.43186862395763,0.000801279978622211,4.27426102855634,-0.153326545763638,4.66756422444663,0.0162394275373524,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,-1.75425289025327,-0.0830060693481262,-0.163219546751739,0.329892363455189,0.0320555520653505,-0.00216118028559219,0.12655779473607,-0.0132867582480867,-0.600346397232809,-0.00258958978701642,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.08580831021304,0.00565003813917262,-0.168523461981299,1.8110998605314,7.4311890998874,0.00172310865850325,3.38792471981646,-0.106400456611074,5.16615826792262,-0.0543000013146369,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,-2.65438971993384,0.131022178659482,-0.00815272256733823,-0.732227249298608,0.0313760279951163,-0.00123935160571115,-0.759778514003804,0.0336393309044775,-0.101752353756821,-0.0731290186390056,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.20572877572002,-0.337001981098006,-0.105347270818142,1.44284967349002,7.37283039301038,0.00698438666444835,5.12225365320121,-0.362961907752688,5.59260534960993,0.0870995738531407,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,-1.53446925442686,-0.211629840577696,0.0550234685958189,-0.959541469789881,-0.0269826788818985,0.00402192640023395,0.974550419380949,-0.222922120237137,0.324694727930492,0.0682705565287719,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3.6837248278167,-0.285898248175715,-0.0993770696058339,1.34827518364808,7.35108595653948,0.00844339616847484,4.53787564975721,-0.344645013727995,5.35633641811666,0.0980830543658436,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,-1.05647320233018,-0.160526107655406,0.0609936698081273,-1.02733543395118,-0.0487271153528033,0.00548093590426044,0.390172415936942,-0.204605226212444,0.0884257964372166,0.0792540370414749,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.12712452563282,-0.2896215537029,-0.2622013808867,3.32075390795355,7.37152834272107,0.0069631207403255,4.99426565603303,-0.355221758907963,5.99940051888121,0.044759988875148,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,-1.61307350451406,-0.164249413182591,-0.101830641472738,-0.125969729920908,-0.0282847291712178,0.0040006604761111,0.846562422212763,-0.215181971392412,0.73148989720177,0.0259309715507793,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4.98145155270448,-0.17692394647014,-0.18818080845053,1.17489091514314,7.39191514234095,0.00254780805925328,4.12504196719926,-0.236249740148854,3.07942393472659,0.110479547804717,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318,0.241253522557598,-0.0515518059498304,-0.0278100690365688,-1.16498626266894,-0.00789792955133262,-0.000414652204961117,-0.0226612666210082,-0.0962099526333026,-2.18848668695285,0.0916505304803485,0,0,0,0,0,0,0,0,0,0,0,0
