b0_pop,1,-0.35388,-0.0096174,-0.058156,0.068293,0.042502,0.0051548,0.012417,0.0080401,-0.048514,0.024789
b1_pop,-0.35388,1,-0.028884,-0.074708,-0.23731,0.19317,-0.0051863,-0.015213,0.079653,0.092974,-0.038227
h1_pop,-0.0096174,-0.028884,1,0.0055345,-0.055847,0.0083585,-0.9327,0.0011792,-0.0071996,-0.0041646,0.004512
h2_pop,-0.058156,-0.074708,0.0055345,1,0.09838,-0.25114,-0.00074682,-0.83781,0.0084103,0.0094861,-0.014533
alpha1_pop,0.068293,-0.23731,-0.055847,0.09838,1,-0.33775,0.061763,-0.076588,-0.1312,-0.10771,0.0059777
alpha2_pop,0.042502,0.19317,0.0083585,-0.25114,-0.33775,1,-0.019652,0.12714,-0.18167,-0.1333,0.13616
beta_hcov1_score4C,0.0051548,-0.0051863,-0.9327,-0.00074682,0.061763,-0.019652,1,0.00078299,-0.0012638,-0.006468,-0.0012859
beta_hcov2_score4C,0.012417,-0.015213,0.0011792,-0.83781,-0.076588,0.12714,0.00078299,1,-0.016709,-0.01093,0.013248
omega_b0,0.0080401,0.079653,-0.0071996,0.0084103,-0.1312,-0.18167,-0.0012638,-0.016709,1,0.10577,-0.20388
omega_b1,-0.048514,0.092974,-0.0041646,0.0094861,-0.10771,-0.1333,-0.006468,-0.01093,0.10577,1,-0.19949
e_a,0.024789,-0.038227,0.004512,-0.014533,0.0059777,0.13616,-0.0012859,0.013248,-0.20388,-0.19949,1
