rep,id,b03,b13,p1,g1,p2,g2,alpha13,alpha23,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha13,eta_alpha23
2,16,4.28478384211045,-0.180313467869993,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.140698162692088,-0.017909820307599,0,0,0,0,0,0
3,16,4.36452521903639,-0.253809040906733,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.220439539618021,-0.0914053933443389,0,0,0,0,0,0
1,17,3.74965403097996,-0.321155690885616,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.394431648438401,-0.158752043323222,0,0,0,0,0,0
2,17,3.75050087215531,-0.319219540322927,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.393584807263058,-0.156815892760532,0,0,0,0,0,0
3,17,3.34525284488217,-0.288877555209116,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.798832834536195,-0.126473907646722,0,0,0,0,0,0
1,18,2.97016759510512,-0.249378320786129,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.17391808431325,-0.0869746732237344,0,0,0,0,0,0
2,18,2.85768989269766,-0.128375367485704,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.28639578672071,0.0340282800766906,0,0,0,0,0,0
3,18,1.79244727394126,-0.41857295330663,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-2.3516384054771,-0.256169305744236,0,0,0,0,0,0
1,19,3.28665357429329,-0.139443856417926,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.857432105125074,0.0229597911444682,0,0,0,0,0,0
2,19,3.17816295563954,-0.114712764147618,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.96592272377882,0.0476908834147765,0,0,0,0,0,0
3,19,3.73748288986358,-0.137874994248677,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.406602789554784,0.0245286533137168,0,0,0,0,0,0
1,20,3.48818991732028,-0.182962608891445,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.655895762098087,-0.0205589613290511,0,0,0,0,0,0
2,20,3.79912679648341,-0.185730845515269,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.344958882934955,-0.0233271979528743,0,0,0,0,0,0
3,20,3.64021920713245,-0.212354788473538,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.503866472285915,-0.0499511409111436,0,0,0,0,0,0
1,21,2.89333893244709,-0.242289547125361,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.25074674697128,-0.0798858995629667,0,0,0,0,0,0
2,21,3.29084042209853,-0.322809445219444,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.853245257319832,-0.16040579765705,0,0,0,0,0,0
3,21,2.73254256955087,-0.38753601874799,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.41154310986749,-0.225132371185595,0,0,0,0,0,0
1,22,3.10683667589641,-0.376835353566792,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.03724900352195,-0.214431706004397,0,0,0,0,0,0
2,22,3.35524379933762,-0.391427264348807,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.788841880080746,-0.229023616786413,0,0,0,0,0,0
3,22,3.1078408981819,-0.346748325662673,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.03624478123646,-0.184344678100279,0,0,0,0,0,0
1,23,3.19914043932266,-0.295012490836691,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.944945240095708,-0.132608843274296,0,0,0,0,0,0
2,23,3.18735976332575,-0.289325043003924,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.956725916092612,-0.126921395441529,0,0,0,0,0,0
3,23,3.75116663994983,-0.291043446510339,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.392919039468535,-0.128639798947944,0,0,0,0,0,0
1,24,4.98946983932093,-0.0505437102116225,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.845384159902566,0.111859937350772,0,0,0,0,0,0
2,24,4.86237674942346,-0.000254945293682127,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.718291070005093,0.162148702268712,0,0,0,0,0,0
3,24,4.97601284302397,-0.0548409291353895,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.831927163605604,0.107562718427005,0,0,0,0,0,0
1,25,4.68800301252621,-0.460343748076295,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.54391733310784,-0.2979401005139,0,0,0,0,0,0
2,25,4.04565664047954,-0.191468462981344,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.0984290389388214,-0.0290648154189498,0,0,0,0,0,0
3,25,4.46086980260417,-0.177623065617854,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.316784123185808,-0.0152194180554598,0,0,0,0,0,0
1,26,4.98536472061623,-0.191203064064769,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.84127904119787,-0.0287994165023751,0,0,0,0,0,0
2,26,5.28138544533441,-0.172534922378132,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.13729976591605,-0.0101312748157376,0,0,0,0,0,0
3,26,4.93571601917642,-0.173516793592618,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.791630339758059,-0.0111131460302241,0,0,0,0,0,0
1,27,4.10903011195123,-0.338975440579102,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.0350555674671318,-0.176571793016708,0,0,0,0,0,0
2,27,3.41981853951178,-0.167663694891111,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.724267139906584,-0.00526004732871674,0,0,0,0,0,0
3,27,3.77887875880669,-0.260264009058098,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.365206920611674,-0.097860361495704,0,0,0,0,0,0
1,28,4.60900396810352,-0.112564583904382,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.464918288685158,0.0498390636580119,0,0,0,0,0,0
2,28,4.39282898960034,-0.177911997820165,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.248743310181977,-0.0155083502577712,0,0,0,0,0,0
3,28,4.89686921827794,0.0671889453283807,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.752783538859573,0.229592592890775,0,0,0,0,0,0
1,29,3.30746446356282,-0.165820710199578,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.83662121585554,-0.00341706263718336,0,0,0,0,0,0
2,29,3.20002958818699,-0.181137821547008,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.944056091231372,-0.0187341739846136,0,0,0,0,0,0
3,29,2.80632493654425,-0.163130990885727,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.33776074287411,-0.000727343323333157,0,0,0,0,0,0
1,30,4.58972842126742,-0.397465715219268,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.445642741849056,-0.235062067656873,0,0,0,0,0,0
2,30,2.76894257891609,-0.212810674484571,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.37514310050228,-0.0504070269221771,0,0,0,0,0,0
3,30,3.08662701531587,-0.270332868832129,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.0574586641025,-0.107929221269734,0,0,0,0,0,0
1,31,4.74777147919056,-0.451526426894283,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.603685799772197,-0.289122779331889,0,0,0,0,0,0
2,31,4.91739749366187,-0.222421962560914,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.773311814243507,-0.06001831499852,0,0,0,0,0,0
3,31,4.31864100543666,-0.336553953104333,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.174555326018295,-0.174150305541939,0,0,0,0,0,0
1,32,5.16804119653993,-0.162096591563675,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.02395551712157,0.000307055998719302,0,0,0,0,0,0
2,32,5.30918665911324,-0.16247725855086,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.16510097969487,-7.36109884654779e-05,0,0,0,0,0,0
3,32,5.24183623866944,-0.153406207434065,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.09775055925107,0.00899744012832895,0,0,0,0,0,0
1,33,5.86998154033265,-0.213257230206263,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.72589586091428,-0.0508535826438689,0,0,0,0,0,0
2,33,4.30064410889122,-0.060841164318138,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.156558429472851,0.101562483244256,0,0,0,0,0,0
3,33,5.15074858449932,-0.298669626667801,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.00666290508096,-0.136265979105407,0,0,0,0,0,0
1,34,5.8904405971558,0.0785840282116457,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.74635491773744,0.24098767577404,0,0,0,0,0,0
2,34,5.07538515275312,-0.0575181824202977,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.931299473334759,0.104885465142096,0,0,0,0,0,0
3,34,5.66329202546236,-0.0995445049709294,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.51920634604399,0.0628591425914648,0,0,0,0,0,0
1,35,2.99171432009604,-0.0832488730513013,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.15237135932232,0.079154774511093,0,0,0,0,0,0
2,35,3.11951111007682,-0.335758723250456,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.02457456934155,-0.173355075688062,0,0,0,0,0,0
3,35,3.51830335369395,-0.126087524720854,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.625782325724419,0.0363161228415399,0,0,0,0,0,0
1,36,5.16082788860384,-0.0547840823958981,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.01674220918548,0.107619565166496,0,0,0,0,0,0
2,36,4.59100839214976,-0.0255208592146151,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.446922712731398,0.136882788347779,0,0,0,0,0,0
3,36,5.36706714523601,-0.0817132058420709,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,1.22298146581765,0.0806904417203234,0,0,0,0,0,0
1,37,2.66760019257897,-0.0562966772610757,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.47648548683939,0.106106970301318,0,0,0,0,0,0
2,37,1.71628529578049,-0.00440927343961581,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-2.42780038363787,0.157994374122778,0,0,0,0,0,0
3,37,2.10499618086343,-0.0339643320518713,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-2.03908949855493,0.128439315510523,0,0,0,0,0,0
1,38,3.22627191991662,-0.143746943824666,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.917813759501748,0.0186567037377278,0,0,0,0,0,0
2,38,3.20704614719014,-0.167464311207521,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.93703953222822,-0.00506066364512642,0,0,0,0,0,0
3,38,3.23511894522441,-0.175430178600845,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.908966734193958,-0.0130265310384512,0,0,0,0,0,0
1,39,3.85166822659765,-0.10611586213909,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.292417452820719,0.0562877854233045,0,0,0,0,0,0
2,39,3.85963143043959,-0.10214158895072,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.284454248978777,0.0602620586116746,0,0,0,0,0,0
3,39,4.28485655648181,-0.109845974047878,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.140770877063441,0.0525576735145162,0,0,0,0,0,0
1,40,3.83328740777996,-0.434120574277055,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.310798271638407,-0.271716926714661,0,0,0,0,0,0
2,40,4.23093116011368,-0.453391089447835,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.0868454806953194,-0.290987441885441,0,0,0,0,0,0
3,40,4.08551576638651,-0.441024720690918,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.0585699130318567,-0.278621073128524,0,0,0,0,0,0
1,41,4.55538017804335,-0.148008767963042,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.411294498624987,0.0143948795993524,0,0,0,0,0,0
2,41,4.78571123582345,-0.39459711073891,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.641625556405085,-0.232193463176515,0,0,0,0,0,0
3,41,3.71272465011047,-0.239612630700019,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.431361029307898,-0.0772089831376249,0,0,0,0,0,0
1,42,4.47758180561133,0.105183403060136,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.333496126192962,0.26758705062253,0,0,0,0,0,0
2,42,4.8021733021231,0.00938351366318101,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.658087622704732,0.171787161225575,0,0,0,0,0,0
3,42,3.76896183028235,-0.00938587405509499,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.375123849136019,0.153017773507299,0,0,0,0,0,0
1,43,2.81175490009925,-0.00198973798408811,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.33233077931912,0.160413909578306,0,0,0,0,0,0
2,43,2.97583086506351,-0.0610640319699453,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.16825481435485,0.101339615592449,0,0,0,0,0,0
3,43,2.7352993291387,-0.0204461684802978,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-1.40878635027967,0.141957479082096,0,0,0,0,0,0
1,44,4.60161434340069,-0.146422386067556,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.457528663982329,0.0159812614948385,0,0,0,0,0,0
2,44,3.83856816445054,0.0455239187723792,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.305517514967822,0.207927566334773,0,0,0,0,0,0
3,44,4.79277408580206,-0.0373204709658045,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.6486884063837,0.12508317659659,0,0,0,0,0,0
1,45,4.19359792562112,-0.47713548112804,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.0495122462027595,-0.314731833565646,0,0,0,0,0,0
2,45,3.74593640770863,-0.36509924764293,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.398149271709731,-0.202695600080536,0,0,0,0,0,0
3,45,3.90837668442789,-0.261558734982699,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.23570899499047,-0.0991550874203045,0,0,0,0,0,0
1,46,3.83863578346506,0.163601108088139,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,-0.305449895953301,0.326004755650533,0,0,0,0,0,0
2,46,4.97487567970995,0.115119776615982,0.0658985171287969,0.123767213645961,0.706600841698144,0.122611327888297,0.684117767978401,-0.222983758147962,0.830790000291582,0.277523424178377,0,0,0,0,0,0
