b01_pop,0.017256,-0.00022953,0.00026787,-0.0074601,3.2563e-06,-6.177e-07,2.1207e-05,-4.5073e-05,-2.4036e-05,1.01e-05,-0.0001393,0.0026038,6.5774e-05,0.00032056,0.0019058,0.00012491,-0.00011335,0.00096545,1.7969e-06,-2.8867e-07,-8.7845e-06,-1.7054e-07
b11_pop,-0.00022953,0.00017711,9.888e-05,0.00039521,3.6482e-08,2.8394e-09,-2.0641e-06,1.1129e-06,3.8621e-07,1.1439e-06,-1.6988e-05,-0.00067449,1.6117e-05,0.00028749,-3.6062e-05,-7.0335e-05,-4.4278e-05,2.3343e-05,3.6076e-07,-6.7914e-08,-2.1413e-06,7.6831e-09
b21_pop,0.00026787,9.888e-05,0.00025419,0.001787,3.6733e-07,-1.0158e-07,9.6737e-06,-1.3673e-05,-2.1802e-05,4.0745e-06,-8.2832e-05,-0.00028765,3.2287e-05,0.00099845,0.00010681,-6.1386e-05,-0.0001276,-3.9522e-05,1.4714e-07,-1.5961e-07,-1.9643e-06,1.239e-07
a1_pop,-0.0074601,0.00039521,0.001787,0.38026,8.7385e-06,-4.5662e-06,-0.00019558,0.00015248,0.00018845,1.7381e-05,0.00070598,-0.029703,-0.00017795,0.00446,0.00061873,-0.0022055,-0.0022929,-0.042267,-6.3587e-05,-4.0985e-06,-0.00045951,9.6632e-06
b02_pop,3.2563e-06,3.6482e-08,3.6733e-07,8.7385e-06,8.5988e-06,-3.1301e-07,1.4722e-06,4.4381e-06,1.8058e-06,-1.3446e-06,1.265e-06,0.00010261,-3.9121e-07,-5.3487e-05,1.8063e-06,-2.5735e-07,-5.1592e-07,2.8909e-06,7.4158e-09,-2.2731e-08,-1.0147e-07,-7.7581e-10
b12_pop,-6.177e-07,2.8394e-09,-1.0158e-07,-4.5662e-06,-3.1301e-07,2.2892e-07,8.5161e-07,-2.1392e-06,-2.5239e-06,6.255e-07,-3.9148e-06,1.8615e-05,1.2426e-06,7.6166e-05,-3.2413e-07,1.0712e-07,7.0728e-08,-2.5435e-07,-3.8985e-08,8.0817e-09,-8.2098e-09,4.2334e-09
p1_pop,2.1207e-05,-2.0641e-06,9.6737e-06,-0.00019558,1.4722e-06,8.5161e-07,0.00043225,-0.00032643,-0.00018945,3.5118e-05,-0.00081832,0.055388,0.00023087,0.0037878,2.2361e-05,6.0507e-06,-7.3465e-07,-2.1696e-05,-3.6173e-07,-1.1365e-07,-6.3011e-06,-1.5782e-07
g1_pop,-4.5073e-05,1.1129e-06,-1.3673e-05,0.00015248,4.4381e-06,-2.1392e-06,-0.00032643,0.00094666,0.00030635,-7.0928e-05,0.0011849,-0.043135,-0.00033017,-0.0087564,-4.129e-05,-4.2617e-06,5.0459e-07,3.2858e-05,-2.2192e-06,1.0731e-06,9.3687e-06,-1.1195e-07
p2_pop,-2.4036e-05,3.8621e-07,-2.1802e-05,0.00018845,1.8058e-06,-2.5239e-06,-0.00018945,0.00030635,0.0014865,-0.00026518,0.0014374,0.0010972,-0.00051653,-0.02358,-2.5126e-05,-5.7706e-06,2.4051e-06,8.4946e-05,2.2902e-06,6.1732e-07,1.1325e-05,-7.1477e-07
g2_pop,1.01e-05,1.1439e-06,4.0745e-06,1.7381e-05,-1.3446e-06,6.255e-07,3.5118e-05,-7.0928e-05,-0.00026518,0.00013692,-0.00032632,-0.0016963,0.0001233,0.0071119,1.0115e-05,8.9122e-07,-4.9674e-07,-2.9207e-05,-7.7626e-07,-1.1608e-07,-3.097e-06,2.2046e-07
