b01_pop,1,-0.1313,0.1279,-0.092094,0.0084535,-0.009828,0.0077651,-0.011152,-0.0047457,0.0065711,-0.014517,0.0058296,0.018217,0.0020308,0.14746,0.096675,-0.072207,0.064935,0.0056226,-0.0059168,-0.011105,-0.0017398
b11_pop,-0.1313,1,0.46602,0.048157,0.00093483,0.00044592,-0.0074598,0.0027178,0.00075268,0.0073458,-0.017475,-0.014906,0.044062,0.017977,-0.027541,-0.53732,-0.27841,0.015497,0.011142,-0.01374,-0.02672,0.00077368
b21_pop,0.1279,0.46602,1,0.18176,0.0078569,-0.013316,0.029184,-0.027873,-0.035468,0.021841,-0.071126,-0.0053062,0.07368,0.052116,0.068088,-0.39146,-0.66975,-0.021902,0.0037936,-0.026956,-0.020461,0.010415
a1_pop,-0.092094,0.048157,0.18176,1,0.0048325,-0.015476,-0.015255,0.0080368,0.0079261,0.0024088,0.015673,-0.014166,-0.010499,0.0060189,0.010198,-0.36362,-0.31115,-0.6056,-0.042385,-0.017895,-0.12375,0.021
b02_pop,0.0084535,0.00093483,0.0078569,0.0048325,1,-0.2231,0.024147,0.04919,0.015972,-0.039188,0.0059058,0.010291,-0.0048539,-0.015179,0.0062607,-0.0089228,-0.014723,0.0087102,0.0010395,-0.020872,-0.0057465,-0.00035456
b12_pop,-0.009828,0.00044592,-0.013316,-0.015476,-0.2231,1,0.085611,-0.14532,-0.13682,0.11172,-0.11201,0.011442,0.094487,0.13248,-0.0068854,0.022762,0.01237,-0.0046969,-0.033492,0.04548,-0.0028496,0.011858
p1_pop,0.0077651,-0.0074598,0.029184,-0.015255,0.024147,0.085611,1,-0.5103,-0.23634,0.14435,-0.53884,0.78352,0.40401,0.15161,0.010932,0.029589,-0.0029569,-0.0092202,-0.0071516,-0.014718,-0.050331,-0.010173
g1_pop,-0.011152,0.0027178,-0.027873,0.0080368,0.04919,-0.14532,-0.5103,1,0.25824,-0.19701,0.52723,-0.41232,-0.39042,-0.23684,-0.013639,-0.014083,0.0013723,0.0094356,-0.029647,0.093911,0.050567,-0.0048763
p2_pop,-0.0047457,0.00075268,-0.035468,0.0079261,0.015972,-0.13682,-0.23634,0.25824,1,-0.58779,0.51038,0.0083694,-0.48742,-0.50896,-0.0066235,-0.015217,0.00522,0.019466,0.024416,0.043111,0.048781,-0.024844
g2_pop,0.0065711,0.0073458,0.021841,0.0024088,-0.039188,0.11172,0.14435,-0.19701,-0.58779,1,-0.38178,-0.042635,0.38338,0.5058,0.0087862,0.0077436,-0.0035524,-0.022053,-0.027268,-0.026711,-0.043954,0.025249
alpha11_pop,-0.014517,-0.017475,-0.071126,0.015673,0.0059058,-0.11201,-0.53884,0.52723,0.51038,-0.38178,1,-0.16083,-0.769,-0.5334,-0.022235,-0.06167,0.019252,0.033654,0.015886,0.057522,0.10437,-0.027244
