id,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha13_SAEM,alpha23_SAEM
33,4.26053,-0.162242,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
34,5.23784,-0.189925,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
35,3.64005,-0.186007,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
36,3.49019,-0.160742,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
37,4.12455,-0.132235,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
38,4.30954,-0.100992,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
39,3.48651,0.110226,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
40,3.83993,-0.313673,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
41,4.80103,0.0733526,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
42,4.85027,-0.282178,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
43,4.90336,0.136988,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
44,2.47689,-0.128447,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
45,2.79562,-0.164853,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
46,3.47375,-0.207321,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
47,4.00014,-0.236065,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
48,5.10794,-0.0471713,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
49,5.17723,-0.0922646,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
50,4.21949,-0.261615,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
51,3.20055,-0.193814,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
52,4.99148,-0.449331,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
53,5.29916,-0.110235,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
54,5.84104,0.00978614,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
55,5.58289,-0.0912927,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
56,4.53686,-0.167416,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
57,4.14191,-0.196701,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
58,3.62399,0.0208545,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
59,4.05897,-0.179282,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
60,4.46339,-0.0310174,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
61,4.42803,-0.209611,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
62,4.64915,-0.144913,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
63,5.2132,-0.0356115,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
64,4.36922,-0.105766,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
65,4.30812,0.226775,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
66,4.97072,-0.108371,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
67,3.94479,-0.293099,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
68,3.73269,-0.0272787,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
69,5.11926,-0.0668682,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
70,4.03981,0.0561888,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
71,4.48493,-0.299942,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
72,4.77926,-0.153618,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
73,3.7462,-0.26031,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
74,5.05939,0.0224486,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
75,3.62909,-0.20853,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
76,2.97869,-0.214359,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
77,6.19247,-0.0898662,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
78,4.84844,-0.106865,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
79,3.53963,-0.152937,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
80,4.33435,-0.0262921,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
81,4.25676,0.143616,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
82,3.89862,-0.161742,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
83,4.42629,-0.0998902,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
84,3.40204,-0.16258,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
85,3.68542,-0.108732,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
86,3.20327,-0.169816,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
87,3.95561,-0.4788,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
88,4.66232,-0.0920614,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
89,4.5409,-0.0982262,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
90,4.0102,-0.132248,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
91,4.24668,-0.0967891,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
92,3.67641,-0.150405,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
93,4.43604,-0.124664,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
94,4.94067,-0.0490893,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
95,6.55548,-0.17589,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
96,5.6485,-0.111067,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
97,3.29307,-0.178657,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
98,4.33653,0.110295,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
99,5.61077,-0.0525664,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
100,4.88579,0.103528,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
101,4.24855,-0.0188468,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
102,3.54654,-0.214255,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
103,3.91279,-0.165948,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
104,3.60164,-0.421585,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
105,5.26364,-0.12972,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
106,3.46876,-0.479985,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
107,4.21576,-0.200979,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
108,4.91897,0.0176381,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
109,5.68771,-0.15142,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
110,5.4104,0.0296832,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
111,5.33112,-0.32598,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
112,3.36779,-0.101683,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
113,3.91939,-0.273799,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
114,4.7316,-0.287904,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
115,3.94709,-0.0572323,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
116,3.97484,-0.224553,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
117,3.55837,-0.185912,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
118,3.69413,-0.233045,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
119,4.95847,-0.173592,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
120,5.28908,-0.445419,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
121,3.40251,-0.160162,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
122,4.71124,-0.338894,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
123,4.84766,-0.282354,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
124,3.74664,-0.101732,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
125,4.91514,0.232459,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
126,5.12752,-0.0697043,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
127,4.62634,-0.140518,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
128,3.36949,-0.18938,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
129,4.87889,0.00623113,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
130,4.94392,-0.175935,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
131,3.32782,-0.0632526,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
132,5.65259,-0.147827,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
133,3.18377,-0.143792,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
134,3.03009,-0.212607,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
135,4.12174,-0.173263,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
136,4.75919,-0.235812,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
137,3.66692,-0.360276,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
138,4.89968,-0.183776,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
139,4.81708,0.00525435,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
140,4.3236,-0.198998,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
141,3.57459,-0.558775,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
142,4.69632,-0.172256,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
143,4.06327,-0.19047,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
144,4.8981,-0.0975695,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
145,3.63567,-0.349201,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
146,3.21071,-0.150962,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
147,3.95129,-0.179603,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
148,4.21422,-0.124671,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
149,3.55087,-0.166147,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
150,3.78402,-0.309286,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
151,3.9206,0.0305211,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
152,2.42503,-0.214783,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
153,4.48767,-0.0900234,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
154,4.22522,-0.153746,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
155,4.42747,-0.144661,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
156,4.80723,-0.0804588,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
157,3.34813,-0.164703,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
158,4.43009,-0.0064576,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
159,5.23734,-0.142911,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
160,5.0415,-0.150612,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
161,5.7415,-0.0855648,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
162,5.27451,-0.133001,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
163,4.40911,0.00591504,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
164,4.33803,-0.0987323,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
165,4.37215,-0.1244,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
166,4.59837,-0.244225,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
167,5.36142,-0.174366,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
168,3.52074,-0.465234,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
169,4.83195,0.0884418,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
170,4.97243,0.0477883,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
171,3.19364,-0.0474611,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
172,4.35206,-0.179678,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
173,3.98781,-0.20425,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
174,4.77517,0.0278895,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
175,4.17941,-0.28453,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
176,5.12166,-0.106212,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
177,3.76476,-0.146168,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
178,4.28328,-0.184717,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
179,4.27062,-0.0890364,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
180,4.35769,-0.0182163,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
181,4.55137,-0.178403,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
182,3.45761,-0.0271418,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
183,5.31042,0.00946068,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
184,3.97727,0.0508968,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
185,4.34104,-0.089372,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
186,4.13774,-0.137607,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
187,4.88531,-0.0719618,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
188,5.14623,-0.309494,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
189,4.17196,-0.12574,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
190,4.14664,-0.139822,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
191,4.32666,-0.103336,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
192,4.66744,-0.063103,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
193,4.60013,-0.080864,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
194,4.85299,-0.181598,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
195,3.7567,-0.117116,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
196,4.89409,-0.222249,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
197,3.28544,-0.0507989,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
198,3.71733,-0.274026,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
199,4.84188,-0.0638279,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
200,3.30482,-0.124399,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
201,5.9113,-0.145786,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
202,4.31178,-0.169056,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
203,4.76153,-0.36203,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
204,4.78393,-0.130252,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
205,4.69145,-0.274474,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
206,5.47612,-0.194441,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
207,4.7682,-0.202218,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
208,4.72704,-0.161883,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
209,4.80935,-0.0305259,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
210,3.68206,-0.153698,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
211,5.08482,-0.341034,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
212,4.9358,-0.197568,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
213,4.39985,-0.13158,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
214,3.98986,-0.509961,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
215,5.4465,-0.320504,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
216,5.75881,-0.123992,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
217,4.32682,-0.125791,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
218,3.66273,-0.0696004,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
219,3.55165,-0.27428,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
220,2.66434,-0.193965,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
221,6.14635,-0.0253795,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
222,4.26238,-0.35952,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
223,4.60482,-0.1627,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
224,4.54568,-0.168333,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
225,4.62807,-0.0527367,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
226,2.92918,-0.192875,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
227,4.92473,-0.0483678,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
228,4.84468,-0.154152,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
229,3.39925,-0.117939,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
230,4.75041,-0.222059,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
231,5.53079,-0.000539847,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
232,5.52081,-0.00303852,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
233,5.84782,-0.0940996,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
234,4.13141,-0.261828,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
235,3.71776,-0.204881,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
236,3.7623,-0.118076,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
237,6.83757,-0.0394113,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
238,5.74487,0.066577,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
239,3.64545,-0.105166,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
240,4.32423,-0.157048,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
241,4.65994,-0.248834,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
242,4.52648,-0.200859,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
243,2.83922,-0.151995,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
244,4.68701,-0.129547,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
245,4.97548,-0.131749,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
246,3.72093,-0.223093,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
247,4.23037,-0.0168297,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
248,4.13107,-0.176073,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
249,4.78067,-0.244381,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
250,3.19811,-0.220603,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
251,5.34514,-0.366632,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
252,5.40556,0.0578073,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
253,3.8052,-0.381206,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
254,4.41342,-0.163878,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
255,3.53595,-0.196796,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
256,4.75142,-0.16944,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
257,3.77546,-0.208594,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
258,4.27335,-0.281182,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
259,5.44472,-0.0856598,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
260,4.41783,0.0955005,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
261,5.32425,-0.0692866,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
262,4.95,-0.0944901,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
263,4.08169,-0.115366,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
264,3.5103,-0.162245,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
265,4.56165,-0.0798901,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
266,5.24072,-0.0960113,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
267,3.64302,-0.147784,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
268,5.4867,-0.10162,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
269,4.58491,-0.147306,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
270,3.91542,-0.143191,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
271,3.77746,-0.247606,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
272,3.65941,0.0646066,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
273,5.04516,-0.159658,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
274,3.19655,-0.275138,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
275,4.12963,-0.145688,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
276,4.02195,-0.225283,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
277,3.99523,-0.0968908,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
278,5.04019,-0.214919,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
279,4.14512,-0.159858,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
280,4.47573,-0.065725,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
281,4.83693,-0.159656,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
282,2.61429,-0.209541,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
283,6.11133,-0.111668,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
284,3.37875,0.237897,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
285,2.94032,-0.0683662,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
286,3.77953,-0.260978,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
287,3.39145,-0.237019,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
288,4.75417,-0.255584,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
289,3.35634,-0.160652,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
290,4.70976,-0.179839,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
291,4.16869,-0.45494,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
292,4.66391,-0.175404,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
293,4.02457,-0.275662,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
294,4.61615,-0.146885,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
295,5.91265,-0.267097,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
296,4.50044,-0.0459901,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
297,4.36449,0.0303265,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
298,3.66201,-0.168981,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
299,4.14476,-0.162203,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
300,3.38551,0.0765778,0.0990906,0.0718105,0.723612,0.134216,0.462231,-0.13303
