b0_pop,1,-0.13632,-0.0022413,-5.5865e-05,0.035628,0.028429,-0.00027284,-0.0017878,0.10816,-0.0050467,-0.052581
b1_pop,-0.13632,1,0.010067,0.0077978,-0.13285,0.019675,0.00067577,0.027012,-0.073307,0.058758,0.014544
h1_pop,-0.0022413,0.010067,1,-0.0003311,-0.055686,0.007955,-0.9306,-0.00067888,-0.0011158,0.00025944,-0.00071352
h2_pop,-5.5865e-05,0.0077978,-0.0003311,1,0.010469,-0.074815,-0.00039345,-0.83856,0.00068607,-0.020298,0.0051817
alpha1_pop,0.035628,-0.13285,-0.055686,0.010469,1,-0.14756,-0.011697,0.0099154,0.019957,-0.013061,0.01445
alpha2_pop,0.028429,0.019675,0.007955,-0.074815,-0.14756,1,0.0024516,-0.01641,0.021553,0.11829,-0.052359
beta_hcov1_score4C,-0.00027284,0.00067577,-0.9306,-0.00039345,-0.011697,0.0024516,1,8.184e-05,-0.00025318,0.00083778,-0.00038303
beta_hcov2_score4C,-0.0017878,0.027012,-0.00067888,-0.83856,0.0099154,-0.01641,8.184e-05,1,-0.0011843,0.01032,-0.0015727
omega_b0,0.10816,-0.073307,-0.0011158,0.00068607,0.019957,0.021553,-0.00025318,-0.0011843,1,-0.015499,-0.14309
omega_b1,-0.0050467,0.058758,0.00025944,-0.020298,-0.013061,0.11829,0.00083778,0.01032,-0.015499,1,-0.1534
e_b,-0.052581,0.014544,-0.00071352,0.0051817,0.01445,-0.052359,-0.00038303,-0.0015727,-0.14309,-0.1534,1
