rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26
1,1,3.1392426597657,-0.150175687116775,-0.166129570333733,7.52641728449602,7.38487857692882,0.00212548481131903,3.14013887929173,-0.277299658454276,4.88251306643822,0.0811049901320743,6.44950413588372,0.00598291893721541,4.40119520742432,-0.0607513015389909,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,1,4.01661405866114,-0.193718522282706,-0.159751069681858,22.8203663678844,7.42387047037522,-0.00275961979537437,3.33449494938258,-0.0456017426778675,4.15487071081851,0.0398760579074036,6.28001467990588,0.0269069046624309,5.05381228117123,-0.0958965393444442,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,1,2.60177117967959,-0.231160479288671,-0.210327000710057,3.12964670229212,7.42176238307335,0.0118374098598507,3.14564166287466,-0.125497223408955,3.93318376256378,-0.0273868088264394,6.59131840059082,-0.0292420637892217,4.53639565072685,-0.0220943520849156,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,2,3.71690859076546,-0.333732563905932,-0.133438832912703,2.25113395603474,7.43556602176225,-0.0033280530283061,4.39497999051906,-0.0271335918563751,4.1784132318996,0.0460398370022685,7.51153250204402,-0.166686385780856,5.44749441873301,0.0143656031311887,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,2,4.27582896265123,-0.147145779858984,-0.162074147519891,26.3273936245779,7.39003964011024,0.00587017312489983,5.28817183432264,-0.163849795657436,4.88651827888642,-0.0212294796826844,7.38447381771542,0.048180269010856,5.40260256206745,0.00843866776695434,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,2,6.70424522492853,-0.239995862823636,-0.0528099616111473,1.53478322524681,7.42166020415762,0.00461537663916361,4.46938868169223,-0.142515336974941,5.40717073197426,0.0359949388454456,8.38664225328244,0.123685939955634,5.34015599291355,-0.124934313726856,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,3,2.91667328276594,-0.303714648125433,-0.0827585563891425,5.29849771015896,7.40448210000694,-0.00601379174071785,5.19558905979299,-0.132700311511799,3.40223408734799,-0.00212298572424224,6.62510645031858,-0.111250236369128,5.61588773976546,-0.106490060631725,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,3,4.47816080001644,-0.111953241232318,-0.139397153554816,12.9055535908654,7.36978123223542,-0.00695622104561496,3.91300175247421,-0.204674861385008,3.1373428842018,-0.0322577455205447,7.10455163192633,0.0524048475222511,5.86387822712023,-0.161183919150796,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,3,3.65636299471417,-0.242590856707005,-0.167283820798361,19.5494679825939,7.41811367540691,0.00483938191127483,4.03928903891184,-0.13533366934727,3.42763774521179,0.0107149385255562,7.76067079976089,-0.00837914247409445,5.79291043280467,-0.156705782776003,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,4,3.33326109311997,-0.0675613226260821,-0.0977543856803549,2.82448360279404,7.45304859537668,0.000337276607371658,3.59841505186784,-0.208930595968553,6.0981689676954,-0.000740729759178056,6.82574120180839,-0.0725546309992535,6.28270812684295,0.0798000469610823,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,4,3.33364855704401,-0.0195476426418513,-0.0430741950334501,8.31028695504879,7.42543642921056,0.00278502778990462,3.76694387874331,-0.162536385670923,5.04512635559237,0.0817489977321922,6.70152340622466,-0.0618046968600322,5.58453723385173,0.170289886477653,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,4,3.2321992937313,-0.0676144561411245,-0.203610215950246,1.66238005512296,7.43468953650682,0.00100072344171512,3.0863211368192,-0.147665352865481,5.4580366313391,0.0375975742146183,6.34787951261936,-0.000932159318231064,6.41980167664633,0.0776477210814926,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,5,6.42998043717548,-0.284053068053729,-0.115148165554369,5.37604605917014,7.40499360362508,0.00584459710290085,5.79178487299477,-0.306844870660233,6.26480244739834,0.0206224106077867,7.50479395812314,-0.0109696214089188,4.63409001358119,-0.151660486029662,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,5,6.97783054544662,-0.350115363786336,-0.209341944021115,13.6566355822375,7.38930756382242,0.0140330512352053,3.84281158720691,-0.0671084476579919,6.21139579272783,0.0547725267909034,6.93086176611807,0.102706240902422,4.59398363924864,-0.116583642778406,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,5,8.44180020256359,-0.285269303559465,-0.0869758461457723,8.68297089200358,7.42737792611557,0.00497316266515875,4.60226810600623,-0.12719520839037,6.19510061077063,-0.0374140107841594,6.86021008435258,0.0953367780837855,4.46908649868585,-0.119320180313215,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,6,2.72026112506021,-0.366530634096847,-0.148645761378913,7.69930623232023,7.39302795213612,0.00377045020069744,4.66753397962754,-0.465022716754082,5.25639369035601,0.128204094993561,6.53419413169122,-0.190668888129037,6.35636782808395,-0.0673800637103598,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,6,3.08934476312686,-0.316556037299726,-0.140227831043002,9.66458672361319,7.42974846438784,0.000509756131547863,4.01244924812593,-0.415440295273673,7.16021991574169,-0.0352470054808359,6.46214230498935,-0.160924281152984,5.73756323558976,0.0140832098578005,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,6,2.45368104308295,-0.263678220497365,-0.188871482417288,16.5357024502998,7.47472264154053,-0.00457905553786081,4.06871656886111,-0.438513380360676,5.91875068940588,0.0418682838692824,6.21372797541375,-0.168146868815001,5.32163093125754,0.0448321486686336,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,7,6.15812837336521,-0.259555996717554,-0.195903082109791,7.81072714803469,7.37480493833769,-0.00336034652076835,4.64250299114805,-0.103942646448791,5.19612800801769,-0.0845339444328087,8.15915795650061,-0.0433057159362444,5.19493892051367,0.0295671858837218,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,7,6.3747017181708,-0.0832909613495426,-0.104854655031076,1.44556014297277,7.40276906621898,-0.00566679541992788,4.07676478270922,-0.0968710017084909,5.07282596312585,-0.105138153015256,7.66119910608542,-0.00849216457242145,5.24719880756217,0.0277026987319945,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,7,3.27801446742532,0.0138166291181757,-0.075539996488037,4.27038266177881,7.37117043844892,-0.00439175990264833,4.84364388632014,-0.100722671314159,4.50130040891593,-0.0911522952066397,7.77410134259834,-0.0215797080578649,5.85677023491852,-0.00583202922147137,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,8,2.3708217121985,-0.172325756923244,-0.0347280052666704,12.107015972666,7.39141788427499,0.0084186389811704,3.00990990677427,-0.14611650145931,4.33027925144714,-0.0267643609009964,6.82610099999617,0.038129488799451,5.23918076355219,-0.0940961151723654,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,8,2.5655231298935,-0.28544230497855,-0.0799543457250941,10.7780357426975,7.41016637131031,0.00241888604899467,2.40921378974928,0.00736361723089161,4.67422608366791,-0.171798209056493,7.23829422873832,-0.126268532453922,5.41741002653428,-0.201646338518475,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
3,8,2.5352111211356,-0.24492095372132,-0.0365093145470713,8.91705891439862,7.40551590879138,0.00326232397999354,2.65585925408756,-0.0918730484566825,3.63668435288325,-0.0369976948231211,7.19441376461104,-0.0668048941097935,5.47671957537361,-0.235103493721537,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
1,9,3.45664585038973,-0.298086623455687,-0.159458358157892,11.269990109894,7.47664441994463,0.00291418949779166,4.1458986855105,-0.144565737685825,8.39171990223931,0.0292986586821963,7.98985143441969,-0.162451584117882,5.52115147523719,-0.172758854088024,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
2,9,4.53540085302422,-0.371077851436583,-0.0900758826453871,7.88334881960678,7.46746090344353,0.00383846932742576,4.2849411200519,-0.138521516680571,8.29242803005608,0.0444360625203971,7.58095586223304,-0.0729311664991273,5.87009016887417,-0.163448296421503,0.0370557838336372,0.117916588547122,0.724025422266345,0.150022687337255,0.167789829074995,-2.17413664300173e-05,0.880967595332073,-0.201889858765666,-2.04408274053597e-09,-4.39860575584021e-11,-0.0756961302373399,-1.57441050673933e-08,-1.00867694881795,1.30044740122288e-05,0.96085665014119,0.151737664744505
