rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,3.40494407704371,0.229146434260182,7.30048426023281,1.65228008033216,0,0,0,0,0,0,11
2,1,3.5368910499096,0.0931508414251357,3.45709899222258,2.90441031246502,0,0,0,0,0,0,11
3,1,8.93350500436637,0.101401786198278,-7.91013675810987,2.84907216451282,0,0,0,0,0,0,11
4,1,13.5450271394244,0.0742555181180146,2.92781882451817,2.86182824740724,0,0,0,0,0,0,11
5,1,-7.33712516878884,0.0884293448266102,3.43865779740749,2.83099324172692,0,0,0,0,0,0,11
6,1,-0.403047210752348,0.202250407742646,7.33550303435783,2.01898778613927,0,0,0,0,0,0,11
7,1,2.79045485993115,0.149716203134868,-7.74041108280283,2.62657279292125,0,0,0,0,0,0,11
8,1,14.4425047516564,0.129808078741137,8.73330477152911,2.22664765673607,0,0,0,0,0,0,11
9,1,6.36035042009053,0.147400660365577,-1.02615390620013,2.29749185666256,0,0,0,0,0,0,11
10,1,3.35397429763918,0.158056691796045,-5.20962203174528,1.86547529117058,0,0,0,0,0,0,11
1,2,-28.2843239758402,-0.000322295614231579,-5.0235417455656,-0.417004347749471,0,0,0,0,0,0,5
2,2,15.046479647287,0.0209442247128664,4.39684462084185,2.29213144495837,0,0,0,0,0,0,5
3,2,-25.4921719820594,0.024052339735727,5.43746783008604,2.52223439383005,0,0,0,0,0,0,5
4,2,8.43986938557491,-0.187119493592925,-1.02957091342066,-3.26181641023575,0,0,0,0,0,0,5
5,2,-25.4707246686721,0.0390196641815349,-2.77767171031113,0.860418763449463,0,0,0,0,0,0,5
6,2,-29.0376481821218,-0.137193685858742,2.62596811416091,-1.5197172094733,0,0,0,0,0,0,5
7,2,-37.5616760459337,0.0728699623748772,-1.56458083674684,1.53715359572624,0,0,0,0,0,0,5
8,2,-15.2562301862322,0.0699765763880148,5.3956424673491,-1.84273502004826,0,0,0,0,0,0,5
9,2,-22.2789015870295,0.0103702283856994,6.04965732850792,-4.23486366180468,0,0,0,0,0,0,5
10,2,-1.45242832046475,0.00191243927416749,1.78975036794535,1.61745540590888,0,0,0,0,0,0,5
1,3,-6.6223184036767,0.179722968779563,0.513083637944888,4.11387423811615,0,0,0,0,0,0,6
2,3,44.3234326377904,0.0689251284230964,4.91156072378545,4.37418583485611,0,0,0,0,0,0,6
3,3,-15.816338709143,0.0205730342210734,-1.86858513442841,4.36266865763637,0,0,0,0,0,0,6
4,3,-0.0926261289967698,0.0963647792395795,-9.66592440490418,3.9715405612364,0,0,0,0,0,0,6
5,3,4.26042939104043,0.155790583312137,-6.39270831079286,3.90807944235397,0,0,0,0,0,0,6
6,3,-27.5575907881967,-0.0491479641548947,-1.95320041184776,4.58646092272575,0,0,0,0,0,0,6
7,3,0.0220099095577098,0.122290079556861,2.15140047173675,3.92612882766462,0,0,0,0,0,0,6
8,3,-7.81500628736494,0.112705337984454,-1.2094326060045,4.00541407951342,0,0,0,0,0,0,6
9,3,-23.8636710747077,0.171873903168465,-5.35496461344855,3.89884220419839,0,0,0,0,0,0,6
10,3,36.7193692942823,0.154355665133041,-4.66114127906963,3.64572696527794,0,0,0,0,0,0,6
1,4,6.19168113566933,-0.314926085790229,3.81696314098931,-2.84570697234535,0,0,0,0,0,0,8
2,4,9.155436025249,-0.0830275862043364,2.81990805735945,1.27595424784666,0,0,0,0,0,0,8
3,4,15.1648350131329,-0.029955720907271,5.86122555634092,-0.543280966526396,0,0,0,0,0,0,8
4,4,2.26458810476389,-0.0345819699109101,2.06599812533385,-2.88078845496798,0,0,0,0,0,0,8
5,4,11.5081666609653,-0.0121552621507081,-3.83940117639514,-3.63029923744246,0,0,0,0,0,0,8
6,4,3.00696351939618,0.202695142160122,-0.683714764369602,-0.329050002505149,0,0,0,0,0,0,8
7,4,8.71888526624515,-0.0926906848064703,-14.3076590663302,0.63312143918365,0,0,0,0,0,0,8
8,4,5.12901494725983,0.0204257648638027,7.17717193343203,-2.33307766264637,0,0,0,0,0,0,8
9,4,2.51257658012835,0.0577961352347606,0.415723897004304,0.714956664315083,0,0,0,0,0,0,8
10,4,11.0051715096326,-0.160988907997522,-4.25053728146873,0.429063368362048,0,0,0,0,0,0,8
1,5,-26.201747177337,0.0658093841406283,12.5526148066425,3.05550171273103,0,0,0,0,0,0,3
2,5,-26.2064686304381,0.0474373918095418,12.653258699086,3.42560750338761,0,0,0,0,0,0,3
