rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,74.1733681347848,0.244579899120946,-5.52746510018377,9.26437499804915,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
2,1,74.3053151076507,0.1085843062859,-9.370850368194,32.404802308346,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
3,1,79.7019290621075,0.116835251059043,-20.7380861185264,30.6602946382641,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
4,1,84.3134511971656,0.0896889829787789,-9.90013053589841,31.0539050243281,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
5,1,63.4312988889523,0.103862809687375,-9.38929156300909,30.1109700989005,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
6,1,70.3653768469888,0.21768387260341,-5.49244632605874,13.3682715548216,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
7,1,73.5588789176723,0.165149667995632,-20.5683604432194,24.5440413929918,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
8,1,85.2109288093976,0.145241543601902,-4.09464458888747,16.4535946892101,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
9,1,77.1287744778316,0.162834125226341,-13.8541032666167,17.6615184761404,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
10,1,74.1223983553803,0.173490156656809,-18.0375713921619,11.4658334624629,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,2.53782947690366,-1.39026338676166,11
1,2,42.4841000819009,0.0151111692465327,-17.8514911059822,1.1698692272643,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
2,2,85.8149037050282,0.0363776895736307,-8.43110473957473,17.5670987561611,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
3,2,45.2762520756818,0.0394858045964914,-7.39048153033054,22.1122269805807,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
4,2,79.208293443316,-0.17168602873216,-13.8575202738372,0.0680222724440369,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
5,2,45.297699389069,0.0544531290422993,-15.6056210707277,4.19676958196507,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
6,2,41.7307758756193,-0.121760220997978,-10.2019812462557,0.388360638367333,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
7,2,33.2067480118074,0.0883034272356415,-14.3925301971634,8.25690578019302,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
8,2,55.5121938715089,0.0854100412487791,-7.43230689306748,0.281157940614411,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
9,2,48.4895224707116,0.0258036932464637,-6.77829203190865,0.0257076325944726,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
10,2,69.3159957372764,0.0173459041349318,-11.0381989924712,8.94729922924719,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.15355885313803,-0.631937903073482,5
1,3,64.1461056540644,0.195156433640327,-12.3148657224717,108.610768154269,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
2,3,115.091856695532,0.0843585932838608,-7.91638863663112,140.904471489438,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
3,3,54.9520853485981,0.0360064990818377,-14.696534494845,139.290959109626,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
4,3,70.6757979287443,0.111798244100344,-22.4938737653208,94.2015730021631,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
5,3,75.0288534487815,0.171224048172901,-19.2206576712094,88.4091756406688,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
6,3,43.2108332695444,-0.0337144992941304,-14.7811497722643,174.226685485964,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
7,3,70.7904339672988,0.137723544417625,-10.6765488886798,90.0193949364824,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
8,3,62.9534177703762,0.128138802845218,-14.0373819664211,97.447171291993,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
9,3,46.9047529830334,0.187307368029229,-18.1829139738651,87.5962792689585,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
10,3,107.487793352023,0.169789129993806,-17.4890906394862,68.0078598156714,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.38427062376563,-0.758325483688178,6
1,4,76.9601051934104,-0.299492620929464,-9.01098621942727,0.103125286762685,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
2,4,79.9238600829901,-0.0675941213435721,-10.0080413030571,6.35886922408798,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
3,4,85.933259070874,-0.0145222560465067,-6.96672380407566,1.03108882157049,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
4,4,73.033012162505,-0.0191485050501458,-10.7619512350827,0.0995702218777951,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
5,4,82.2765907187064,0.00327820271005625,-16.6673505368117,0.0470566577755425,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
6,4,73.7753875771373,0.218128607020886,-13.5116641247862,1.2774249786423,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
7,4,79.4873093239863,-0.077257219945706,-27.1356084267467,3.34349864727036,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
8,4,75.8974390050009,0.035859229724567,-5.65077742698454,0.172185767067539,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
9,4,73.2810006378695,0.0732296000955249,-12.4122254634123,3.62862207684843,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
10,4,81.7735955673737,-0.145555443136758,-17.0784866418853,2.72633900962134,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,1.84569416502084,-1.01110064491757,8
1,5,44.5666768804041,0.0812428490013926,-0.275334553774045,37.6901215201147,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
2,5,44.561955427303,0.0628708566703061,-0.174690661330616,54.5710663591175,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
3,5,35.4336247193239,0.123207389089299,-5.49088257422359,21.3160745934186,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
4,5,48.5687299691246,0.112318601734068,-0.345197685842508,24.5791545332102,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
5,5,38.130148550245,0.0757220034399221,-0.122412433664281,48.2804045998604,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
6,5,40.6107857176556,0.115909209440992,-0.204085989002008,25.2752234999216,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
7,5,15.8923393465006,0.088483252143204,-23.0245060003633,43.6162882065383,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
8,5,34.5754694416784,0.104037525398903,-9.87149571787863,31.009464063918,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
9,5,19.58673471907,0.0873274259006099,-18.0659766102255,40.7788920085851,0.00112698430754948,0.107594146802116,-0.000726510931695606,-1.45496454575638e-13,0.692135311882816,-0.379162741844089,3
