rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.444645066742313,-0.0321641012584048,0,0,0,0,0,0,11
2,1,-0.825199256461776,0.073266934804215,0,0,0,0,0,0,11
3,1,-0.929028324350233,-0.0413805120690563,0,0,0,0,0,0,11
4,1,-2.02439439325951,0.185365155204045,0,0,0,0,0,0,11
5,1,-0.83949768263655,0.0234664287858664,0,0,0,0,0,0,11
6,1,-0.570580561097996,0.0501578273089492,0,0,0,0,0,0,11
7,1,-1.5997326694214,0.116440391515423,0,0,0,0,0,0,11
8,1,-0.228878778388227,0.0788950343035391,0,0,0,0,0,0,11
9,1,-0.198000762793059,0.0786109304455034,0,0,0,0,0,0,11
10,1,-0.558573273596677,-0.00873252283397671,0,0,0,0,0,0,11
1,2,-0.199722870410438,0.146396997348228,0,0,0,0,0,0,5
2,2,0.35522534623972,-0.152436762381042,0,0,0,0,0,0,5
3,2,0.659497836148887,-0.0510810950816159,0,0,0,0,0,0,5
4,2,0.464138962610125,-0.0745933805473563,0,0,0,0,0,0,5
5,2,1.19343328899936,-0.0127639413518378,0,0,0,0,0,0,5
6,2,0.900049629725961,-0.00592956409084631,0,0,0,0,0,0,5
7,2,1.7720927145471,0.0441764652022332,0,0,0,0,0,0,5
8,2,1.22356803414857,-0.00360157856721507,0,0,0,0,0,0,5
9,2,0.961688245393143,-0.0616605414719584,0,0,0,0,0,0,5
10,2,0.219391756547299,0.0108059570496195,0,0,0,0,0,0,5
1,3,-1.06968141432698,-0.0324897452249272,0,0,0,0,0,0,6
2,3,-1.89722841895127,-0.0406794122788684,0,0,0,0,0,0,6
3,3,-0.639993299171799,-0.0488697822410323,0,0,0,0,0,0,6
4,3,-0.972184373415825,-0.0496115319655598,0,0,0,0,0,0,6
5,3,-0.454147584450531,-0.0955217314256581,0,0,0,0,0,0,6
6,3,-1.10455912097065,-0.0925277882600005,0,0,0,0,0,0,6
7,3,-2.02112489696403,-0.00368993237060221,0,0,0,0,0,0,6
8,3,-1.71163000547684,-0.113972238021508,0,0,0,0,0,0,6
9,3,0.643957864180045,-0.145232814634132,0,0,0,0,0,0,6
10,3,0.0164837143744059,-0.0254344364434744,0,0,0,0,0,0,6
1,4,1.90913937120422,0.0498988250363129,0,0,0,0,0,0,8
2,4,2.95874690614903,0.125026331991767,0,0,0,0,0,0,8
3,4,1.63239615422665,-0.0522085031026548,0,0,0,0,0,0,8
4,4,1.90594082967323,0.140398893913557,0,0,0,0,0,0,8
5,4,1.97242658472715,-0.0219475774733091,0,0,0,0,0,0,8
6,4,1.54030799858,0.0405643872657283,0,0,0,0,0,0,8
7,4,3.54206058784954,0.136387136139608,0,0,0,0,0,0,8
8,4,2.67718365406628,-0.0662957051990355,0,0,0,0,0,0,8
9,4,1.95689281691732,0.0310700082952113,0,0,0,0,0,0,8
10,4,3.35844178045701,0.061531576715713,0,0,0,0,0,0,8
1,5,-0.323285024216377,-0.183990714228341,0,0,0,0,0,0,3
2,5,-1.80140926377077,-0.0883497658604343,0,0,0,0,0,0,3
3,5,-1.18480632284002,-0.119394885332417,0,0,0,0,0,0,3
4,5,-1.27263781294875,-0.119713945100387,0,0,0,0,0,0,3
5,5,-1.27667196508271,-0.135706645534491,0,0,0,0,0,0,3
6,5,-0.64297969208722,-0.172156454476318,0,0,0,0,0,0,3
7,5,-1.89268201708143,-0.0262780001297809,0,0,0,0,0,0,3
8,5,-1.55249146417753,-0.0860197189806026,0,0,0,0,0,0,3
9,5,-0.917610256855623,-0.104237563810186,0,0,0,0,0,0,3
10,5,-0.680866402081339,-0.150085741649406,0,0,0,0,0,0,3
1,6,-0.24534024512684,0.066928961893544,0,0,0,0,0,0,2
2,6,-0.345545998837466,-0.0797743326969993,0,0,0,0,0,0,2
3,6,-0.125520281350129,0.0940096074407007,0,0,0,0,0,0,2
4,6,0.466005190408408,-0.174869737665731,0,0,0,0,0,0,2
5,6,0.597930163548281,-0.0927306267914854,0,0,0,0,0,0,2
6,6,0.43328390126616,-0.00783418902036696,0,0,0,0,0,0,2
7,6,0.221934866769441,0.0170541249467363,0,0,0,0,0,0,2
8,6,2.5429409146923,0.115807715865942,0,0,0,0,0,0,2
9,6,1.52224616969314,-0.0436489520766724,0,0,0,0,0,0,2
10,6,0.865307824380871,0.139103203518547,0,0,0,0,0,0,2
1,7,1.51178309345323,-0.0280293285794539,0,0,0,0,0,0,12
2,7,1.40307722299654,0.0857488116072032,0,0,0,0,0,0,12
3,7,1.76725019605089,-0.0710386136167361,0,0,0,0,0,0,12
