rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,-6.07657746148433,-1.85121651631201,-0.835013564115165,0.00369604676119835,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-1.37942594668817,-0.53630664514617,1.04878540123576,-3.73464288793104,0,0,0,0,0,0
2,1,-5.39455276031305,-0.890617336955259,-1.14805994453749,14.6569597117305,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-0.697401245516889,0.424292534210578,0.735739020813442,4.55076387381457,0,0,0,0,0,0
3,1,-5.9879195922622,-1.37881860220467,-1.77026996347123,46.1401480761838,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-1.29076807746603,-0.0639087310388327,0.113529001879694,5.69753204753288,0,0,0,0,0,0
4,1,-4.93828679830925,-1.43233839833458,-2.07299450795481,0.0040070651546362,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-0.241135283513088,-0.117428527168743,-0.189195542603878,-3.65384760174432,0,0,0,0,0,0
5,1,-7.01301081797732,-1.06391226554608,-1.10414254431987,0.050235784361578,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-2.31585930318116,0.250997605619756,0.779656421031054,-1.12517908483096,0,0,0,0,0,0
6,1,-5.24647613502468,-0.686598669303508,-2.10275583342981,0.031816660857547,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-0.549324620228523,0.628311201862329,-0.218956868078881,-1.58191661454722,0,0,0,0,0,0
7,1,-4.08543689943956,-1.73614260211542,-2.35225865737305,0.197055940162076,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,0.611714615356598,-0.421232730949588,-0.468459692022122,0.241580955172682,0,0,0,0,0,0
8,1,-4.66456016806051,-2.01588622792308,-1.98365689871713,0.30228525444197,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,0.03259134673565,-0.700976356757242,-0.0998579333661991,0.669464429229683,0,0,0,0,0,0
9,1,-6.43734682504048,-1.76541854453843,-1.28469711535724,0.0175625587594824,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,-1.74019531024432,-0.450508673372598,0.599101849993688,-2.1761374006458,0,0,0,0,0,0
10,1,-4.03852871667747,-2.39434205177586,-1.74991048664773,0.00283668184850576,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,2.55459488412069,-1.38409537650579,0.658622798118693,-1.07943218061002,0.133888478703203,-3.99927168756729,0,0,0,0,0,0
1,2,-5.93085308971443,-1.98054193840667,-0.492502132396979,0.00527507088714507,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-1.23370157491827,-0.66563206724083,1.39129683295395,-3.37891457587664,0,0,0,0,0,0
2,2,-5.28601110500423,-0.971214327179051,-2.01476432653003,0.541377606393027,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-0.588859590208066,0.343695543986786,-0.130965361179106,1.25221032044826,0,0,0,0,0,0
3,2,-6.08048655942964,-1.8137173943693,-2.57747850206844,0.0277664915301849,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-1.38333504463348,-0.49880752320346,-0.693679536717513,-1.71807674042134,0,0,0,0,0,0
4,2,-3.85035468926561,-0.254612650745467,-2.29259179127923,0.130464771405215,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,0.846796825530553,1.06029722042037,-0.408792825928302,-0.170803454068273,0,0,0,0,0,0
5,2,-5.20015621154751,-1.31559444162574,-1.80794622194389,0.189517109392247,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-0.503004696751352,-0.000684570459906775,0.0758527434070375,0.202572614007361,0,0,0,0,0,0
6,2,-4.98595770376485,-0.929202279118155,-1.59513572227701,0.289471954740366,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-0.28880618896869,0.385707592047682,0.288663243073922,0.626151724033173,0,0,0,0,0,0
7,2,-4.13842506633317,-1.52142180308465,-2.19553022084111,0.156259977927094,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,0.558726448462994,-0.206511931918811,-0.311731255490177,0.00961445184120757,0,0,0,0,0,0
8,2,-4.86677065230977,-1.58412257403086,-1.54194866253935,25.8009175290624,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-0.169619137513605,-0.269212702865019,0.341850302811574,5.11625863994949,0,0,0,0,0,0
9,2,-4.5645674487352,-0.267857697999684,-1.09914721286833,0.0532784021554944,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,0.132584066060964,1.04705217316615,0.784651752482594,-1.06637565726144,0,0,0,0,0,0
10,2,-4.97449794583249,-1.15529092301124,-2.51247148171834,0.0310371054887572,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.16117949278213,-0.629134262048088,-0.277346431036325,0.159618948154599,-0.628672516367417,-1.60672325350948,0,0,0,0,0,0
1,3,-3.70683731616117,-1.71668730142477,-0.937975147607731,0.354734106233085,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,0.990314198634993,-0.401777430258935,0.945823817743197,0.829461818841036,0,0,0,0,0,0
2,3,-2.59023548862242,-1.81058219559044,-2.08334599706458,13.450223917255,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,2.10691602617374,-0.495672324424607,-0.199547031713653,4.46484433954464,0,0,0,0,0,0
3,3,-2.20113441278625,-2.09826257022732,-1.77093968956287,0.00693457805209466,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,2.49601710200991,-0.783352699061482,0.112859275788061,-3.10538648479923,0,0,0,0,0,0
4,3,-5.24796874509818,-1.70026454154123,-2.57102499183719,1.49743824349351,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,-0.550817230302016,-0.385354670375394,-0.687226026486263,2.26960439593218,0,0,0,0,0,0
5,3,-4.85680829946634,-1.59150337116568,-2.09297584320296,0.255911856408237,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,-0.159656784670176,-0.27659349999984,-0.209176877852028,0.502926380815808,0,0,0,0,0,0
6,3,-1.82756199707423,-0.707065882798937,-0.902898708969531,0.556417969176633,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,2.86958951772193,0.6078439883669,0.980900256381397,1.27961306148687,0,0,0,0,0,0
7,3,-4.158504486148,-0.348357862613915,-1.58235904951872,0.0121353689319507,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,0.538647028648163,0.966552008551922,0.30143991583221,-2.54578245245009,0,0,0,0,0,0
8,3,-3.74751972062802,-1.25577607512494,-2.32155820233482,0.00304326083250943,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,0.949631794168143,0.0591337960408937,-0.437759236983888,-3.92897711064852,0,0,0,0,0,0
9,3,-2.45917956473291,-0.433313478574116,-2.96393890725679,0.233532953056216,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,2.23797195006325,0.881596392591721,-1.08013994190586,0.411416500260797,0,0,0,0,0,0
10,3,-2.25209906518083,-0.725708848402689,-2.28057475642703,5.37839208029512,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.39341539133856,-0.754961114457705,2.44505244961533,0.589201022763148,-0.396775791076098,3.5482380451819,0,0,0,0,0,0
1,4,-5.48855367808827,-0.0137149429890778,-2.59198717315476,2.19145918586116,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-0.791402163292105,1.30119492817676,-0.708188207803835,2.65041620237859,0,0,0,0,0,0
2,4,-7.85261663892346,-0.462613440270492,-2.36887342875159,0.155560440415557,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-3.1554651241273,0.852296430895345,-0.485074463400665,0.00512764697569246,0,0,0,0,0,0
3,4,-5.09764970994029,-1.86917762064062,-1.39718743162026,0.025698609025277,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-0.400498195144131,-0.554267749474786,0.486611533730669,-1.79546982656346,0,0,0,0,0,0
4,4,-5.88043400960369,-0.450453762034264,-2.03163144422911,0.0319423632191826,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-1.18328249480753,0.864456109131573,-0.147832478878187,-1.57797356409058,0,0,0,0,0,0
5,4,-3.89895911898526,-1.64869041966089,-1.6655460490662,0.258532499994772,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,0.798192395810898,-0.333780548495054,0.218252916284723,0.513114717894163,0,0,0,0,0,0
6,4,-5.52088920473073,-1.71202649515249,-1.63047591815773,1.08204277468455,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-0.823737689934569,-0.39711662398665,0.253323047193203,1.94469929813538,0,0,0,0,0,0
7,4,-5.42649663085785,-1.60953134702002,-0.868590094578004,0.251543447875204,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-0.729345116061693,-0.29462147585418,1.01520887077292,0.485709036120542,0,0,0,0,0,0
8,4,-7.57793883750881,-0.753145347709676,-0.416579475677841,0.0860035310477594,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-2.88078732271265,0.56176452345616,1.46721948967309,-0.587518339364321,0,0,0,0,0,0
9,4,-3.30511586445073,-2.29859788723766,-2.05485251773896,0.000118044064709241,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,1.39203565034543,-0.983688016071822,-0.171053552388035,-7.1786039879545,0,0,0,0,0,0
10,4,-4.78059587333855,-2.25133621397537,-2.18331429664724,0.0222083483615206,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,1.85788718845141,-1.00661481927694,-0.0834443585423914,-0.936426342809536,-0.299515331296317,-1.94143842296079,0,0,0,0,0,0
1,5,-3.97988780034411,-1.84255347406732,-1.86274802672529,0.0619571320272927,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,0.696707695669278,-0.377480557228853,0.717263714452053,-0.527643602901479,0.021050938625639,-0.915463966479657,0,0,0,0,0,0
2,5,-5.42958825201686,-1.10203310037021,-3.55129883863521,0.000678032276665133,0.00108279943578229,0.106059740067208,-6.06704018130399e-08,-0.103033151776282,0.696707695669278,-0.377480557228853,-0.732436737220699,0.212876770795623,-1.66749987328428,-5.43046707994389,0,0,0,0,0,0
