rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,127.791613133353,0.0127504340410572,-5.48149813189995,63.5164801835748,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,75.5695071230832,0.507013000125745,3.55419976054092,-0.398964421079626,0,0,0,0,0,0
2,1,158.04271149896,-0.659276959111573,-11.3671606955314,107.878849508615,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,105.820605488691,-0.165014393026885,-2.33146280309049,0.130745009911089,0,0,0,0,0,0
3,1,165.041053349069,-0.775128288210069,-8.31990062348912,3.25184708542889,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,112.818947338799,-0.280865722125381,0.715797268951745,-3.37104065487689,0,0,0,0,0,0
4,1,127.110384491758,-0.455244098622254,-6.43927297823295,71.9452603866166,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,74.8882784814882,0.0390184674624339,2.59642491420792,-0.274358266301748,0,0,0,0,0,0
5,1,138.443863741646,-0.764923212912073,-7.79202399447005,104.650718404019,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,86.2217577313758,-0.270660646827385,1.24367389797082,0.100364489938174,0,0,0,0,0,0
6,1,156.05966491924,-0.699893978050042,-10.8079332749992,283.842229000735,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,103.83755890897,-0.205631411965354,-1.77223538255831,1.09815472835268,0,0,0,0,0,0
7,1,147.911634761167,-0.859842830289377,-10.3133698853964,92.9462176221514,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,95.6895287508973,-0.365580264204689,-1.27767199295551,-0.0182428030238819,0,0,0,0,0,0
8,1,130.866450611015,-0.32285054731808,-7.36160351000759,284.207587003426,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,78.6443446007449,0.171412018766608,1.67409438243328,1.0994410875514,0,0,0,0,0,0
9,1,130.611706598429,-0.674585104363219,-11.2930581831261,89.4559863581166,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,78.3896005881587,-0.180322538278531,-2.25736029068528,-0.0565170919700391,0,0,0,0,0,0
10,1,145.771302577037,-0.4066749678334,-5.25304095113739,93.2790309038537,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,2.55857530880443,-1.38677711290538,93.5491965667669,0.0875875982512876,3.78265694130348,-0.0146684903174821,0,0,0,0,0,0
1,2,38.1033406869489,0.241706006208094,-7.16066499534801,2.18554005744922,0.00111022738995345,0.1080782284042,-0.000174209107764945,-1.83580149536575e-05,1.16298877672928,-0.630353233138811,-14.118765323321,0.735968572292781,1.87503289709286,-3.76840085986832,0,0,0,0,0,0
