rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.0891315141612405,-0.0175651152829034,0,0,0,0,0,0,11
2,1,0.0114765460871203,-0.00988805814620856,0,0,0,0,0,0,11
3,1,-0.135848150141033,-0.00653067938956468,0,0,0,0,0,0,11
4,1,-0.0991601760684784,-0.00382005980466888,0,0,0,0,0,0,11
5,1,0.157604443007257,-0.017402493275394,0,0,0,0,0,0,11
6,1,0.0712667514113018,-0.00969989765698813,0,0,0,0,0,0,11
7,1,-0.109130571461943,0.00182816752424263,0,0,0,0,0,0,11
8,1,-0.0435192655548204,-0.00829998108966044,0,0,0,0,0,0,11
9,1,-0.216111536788872,0.00751774799472422,0,0,0,0,0,0,11
10,1,0.135107998720597,-0.00611076953690921,0,0,0,0,0,0,11
1,2,-0.185458727149971,8.16291097786052e-05,0,0,0,0,0,0,5
2,2,-0.0419438235528049,-0.00263029919007329,0,0,0,0,0,0,5
3,2,-0.168555160557432,-0.00601609384830866,0,0,0,0,0,0,5
4,2,-0.00668392717200084,6.81415466015521e-05,0,0,0,0,0,0,5
5,2,0.0676129945710825,-0.0100255565335705,0,0,0,0,0,0,5
6,2,-0.0771478753532512,-0.0160774489160804,0,0,0,0,0,0,5
7,2,-0.105320587288926,-0.015216785863344,0,0,0,0,0,0,5
8,2,-0.0839678475023414,-0.023445547542234,0,0,0,0,0,0,5
9,2,0.0861252028744035,-0.00864733783628013,0,0,0,0,0,0,5
10,2,0.0431334486244169,0.00309732176209254,0,0,0,0,0,0,5
1,3,-0.229992380089013,0.0137541833102164,0,0,0,0,0,0,6
2,3,0.133139732502401,-0.00227944921021029,0,0,0,0,0,0,6
3,3,-0.0269053151623346,0.00159915124952937,0,0,0,0,0,0,6
4,3,-0.124419262204962,0.00855075054833029,0,0,0,0,0,0,6
5,3,-0.251988058204581,0.0126320555285171,0,0,0,0,0,0,6
6,3,-0.0398320262463016,-0.00391392500162079,0,0,0,0,0,0,6
7,3,0.199943406696342,0.0074840140812712,0,0,0,0,0,0,6
8,3,-0.275138566726549,0.00890026628947537,0,0,0,0,0,0,6
9,3,-0.191182568764185,0.00566421375720028,0,0,0,0,0,0,6
10,3,0.056059187022323,0.0107057890041279,0,0,0,0,0,0,6
1,4,0.0608795140313381,-0.0188566658076617,0,0,0,0,0,0,8
2,4,-0.0644982955195557,-0.00636030278165547,0,0,0,0,0,0,8
3,4,-0.00897793047266293,-0.00163138977122216,0,0,0,0,0,0,8
4,4,-0.0949937231837291,-0.000119935845679661,0,0,0,0,0,0,8
5,4,-0.039253312240771,-0.00239629379571423,0,0,0,0,0,0,8
6,4,-0.00123891689278766,0.000657074894236213,0,0,0,0,0,0,8
7,4,0.0011229415040922,0.00939677435329777,0,0,0,0,0,0,8
8,4,-0.0687648299606305,-0.011607228102698,0,0,0,0,0,0,8
9,4,-0.100939509716737,-0.0048247464728887,0,0,0,0,0,0,8
10,4,-0.150921874192541,-0.0029068072489578,0,0,0,0,0,0,8
1,5,0.122316126963816,0.00672292222642688,0,0,0,0,0,0,3
2,5,0.233659819543996,-0.00177905486814991,0,0,0,0,0,0,3
3,5,0.13263890099529,-0.00243315251321068,0,0,0,0,0,0,3
4,5,0.182455807481047,-0.00466944578071922,0,0,0,0,0,0,3
5,5,-0.0334211323350148,0.00439811908590696,0,0,0,0,0,0,3
6,5,-0.131571906600292,0.0120728505145621,0,0,0,0,0,0,3
7,5,0.0492226885232245,0.00135011076893947,0,0,0,0,0,0,3
8,5,0.0956483549751915,0.0114865143756074,0,0,0,0,0,0,3
9,5,-0.0262796269064365,0.0126235658628868,0,0,0,0,0,0,3
10,5,-0.00645481724981645,0.00670026757355387,0,0,0,0,0,0,3
1,6,-0.10731430884822,-0.00898916216705523,0,0,0,0,0,0,2
2,6,-0.0589140797023243,-0.0206882273586167,0,0,0,0,0,0,2
3,6,-0.0454103354801859,-0.00205242350722346,0,0,0,0,0,0,2
4,6,-0.193103077605627,0.00257326935633419,0,0,0,0,0,0,2
5,6,-0.143688654548719,0.013054214815298,0,0,0,0,0,0,2
6,6,-0.0820949130462493,-0.00505155632647692,0,0,0,0,0,0,2
7,6,-0.202971905377842,0.0013547029890002,0,0,0,0,0,0,2
8,6,-0.196666561441386,0.00700683574684943,0,0,0,0,0,0,2
9,6,-0.147623372488482,0.0050412872943992,0,0,0,0,0,0,2
10,6,-0.100567693154683,0.00857899452155218,0,0,0,0,0,0,2
1,7,0.0916070735072362,0.0169465377087053,0,0,0,0,0,0,12
2,7,0.167222615653509,-0.00347036017913855,0,0,0,0,0,0,12
3,7,0.126573648954418,0.00686737091624494,0,0,0,0,0,0,12
4,7,0.0294644771191257,0.0100860370692393,0,0,0,0,0,0,12
5,7,0.227407495915975,-0.00062913503963879,0,0,0,0,0,0,12
6,7,0.082708802961274,0.0138357167655291,0,0,0,0,0,0,12
7,7,-0.0100644455484443,0.0331001628605702,0,0,0,0,0,0,12
8,7,0.140587405467716,0.0152170947623753,0,0,0,0,0,0,12
9,7,0.0821983789823741,0.0033660908452556,0,0,0,0,0,0,12
10,7,0.0600259282285567,0.0203235130129667,0,0,0,0,0,0,12
1,8,0.155807114809794,0.0192221094257417,0,0,0,0,0,0,7
2,8,0.00338016716877043,0.0205491681298817,0,0,0,0,0,0,7
3,8,0.152262483917567,0.00791766039650041,0,0,0,0,0,0,7
4,8,0.191342652153146,0.0111804408525813,0,0,0,0,0,0,7
5,8,0.0645176858471497,0.00705742981708533,0,0,0,0,0,0,7
6,8,0.178841547966075,0.0121271627694009,0,0,0,0,0,0,7
7,8,0.199769690352432,0.00354096787877454,0,0,0,0,0,0,7
8,8,0.146128464885097,0.0193690923476607,0,0,0,0,0,0,7
9,8,0.347768863170727,0.00547147595969899,0,0,0,0,0,0,7
10,8,0.0599874461569622,0.00133261959264336,0,0,0,0,0,0,7
1,9,0.212302969769965,0.0184096662940563,0,0,0,0,0,0,6
2,9,0.207139040691109,0.0088008878510502,0,0,0,0,0,0,6
3,9,0.172864050632578,0.019430459112545,0,0,0,0,0,0,6
4,9,0.180745345014847,0.00938422576434239,0,0,0,0,0,0,6
5,9,0.156024674098512,0.0191262191543795,0,0,0,0,0,0,6
6,9,0.150897153086168,0.0112729964644098,0,0,0,0,0,0,6
7,9,0.0270564959596528,0.00814986835300041,0,0,0,0,0,0,6
8,9,0.0964238694517201,-0.000384681626746726,0,0,0,0,0,0,6
9,9,0.215820771367054,0.00575729857934362,0,0,0,0,0,0,6
10,9,0.303586505705352,-0.00442933308286539,0,0,0,0,0,0,6
1,10,0.0176247251365592,-0.00163042298151133,0,0,0,0,0,0,5
2,10,-0.0926048807950278,-0.0163438739435309,0,0,0,0,0,0,5
3,10,-0.23663550279368,-0.00560134788902096,0,0,0,0,0,0,5
4,10,-0.209746161459316,-0.0122986330722906,0,0,0,0,0,0,5
5,10,-0.150244094031616,-0.00627092883581083,0,0,0,0,0,0,5
6,10,-0.188835303844765,-0.00575770035436831,0,0,0,0,0,0,5
7,10,-0.174538230281604,0.000263003480431468,0,0,0,0,0,0,5
8,10,-0.155076794582214,0.00336962221998811,0,0,0,0,0,0,5
9,10,-0.135852151242396,0.00677747736219363,0,0,0,0,0,0,5
10,10,-0.17771997423865,0.00735514823422214,0,0,0,0,0,0,5
1,11,0.0506703068824341,-0.00101301214783082,0,0,0,0,0,0,8
2,11,0.00190318760908126,-0.00128994995858387,0,0,0,0,0,0,8
3,11,0.0529000314922108,0.00269950124962896,0,0,0,0,0,0,8
4,11,0.00237620199207289,0.00977554177312456,0,0,0,0,0,0,8
5,11,0.0966032978721837,-0.00284506503993815,0,0,0,0,0,0,8
6,11,0.0726151840544254,0.00121676256189792,0,0,0,0,0,0,8
7,11,0.120838680818017,0.00644860150713798,0,0,0,0,0,0,8
8,11,0.134972614560056,-0.00476089649155433,0,0,0,0,0,0,8
9,11,-0.0174895376203085,3.28231746298726e-05,0,0,0,0,0,0,8
10,11,0.0349483535118468,0.0152975605602302,0,0,0,0,0,0,8
1,12,-0.0340016192790331,-0.0108413510775374,0,0,0,0,0,0,4
2,12,-0.0207883179068246,-0.00189512257476831,0,0,0,0,0,0,4
3,12,0.03263378290942,-0.000493987046426337,0,0,0,0,0,0,4
4,12,-0.108787504548681,-0.00937499127836424,0,0,0,0,0,0,4
5,12,0.110779156901897,-0.00130982910265184,0,0,0,0,0,0,4
6,12,-0.0666974163820596,-0.0191360475511293,0,0,0,0,0,0,4
7,12,-0.062576818494568,0.000400191154073226,0,0,0,0,0,0,4
8,12,0.0314195849171783,-0.0223848223839376,0,0,0,0,0,0,4
9,12,0.0353379635000286,0.00505219459152703,0,0,0,0,0,0,4
10,12,-0.0708900565366526,-0.0113991295895717,0,0,0,0,0,0,4
1,13,-0.0745190038667365,-0.00839066263465659,0,0,0,0,0,0,15
2,13,-0.229406678115031,-0.0114094089928249,0,0,0,0,0,0,15
3,13,0.0101629663120397,-0.0136795531491655,0,0,0,0,0,0,15
4,13,-0.0207303352790765,0.00494136308719352,0,0,0,0,0,0,15
5,13,-0.235779060939987,0.00251813643418843,0,0,0,0,0,0,15
6,13,-0.124325191837441,0.00517885519945192,0,0,0,0,0,0,15
7,13,-0.109638794004054,-0.00910058619678083,0,0,0,0,0,0,15
8,13,-0.192020502737655,-0.0117751648589804,0,0,0,0,0,0,15
9,13,-0.093496680821565,-0.0110740463542438,0,0,0,0,0,0,15
10,13,-0.000725092607453126,-0.00914485257545842,0,0,0,0,0,0,15
1,14,0.0683994134570987,-0.00488322428791681,0,0,0,0,0,0,4
2,14,0.183998266879636,-0.0197972241393851,0,0,0,0,0,0,4
3,14,-0.181023846843783,0.0149212389433567,0,0,0,0,0,0,4
4,14,-0.0839508403764094,0.00513957282368424,0,0,0,0,0,0,4
5,14,0.0686912638776647,0.00378623702243966,0,0,0,0,0,0,4
6,14,-0.00460051226561864,-0.00929476245550871,0,0,0,0,0,0,4
7,14,-0.0868426138273037,0.00640788464692082,0,0,0,0,0,0,4
8,14,0.0244950607350471,-0.0128895402840086,0,0,0,0,0,0,4
9,14,-0.0833749086713036,-0.000884617781978395,0,0,0,0,0,0,4
10,14,0.015553710984427,-0.00731937140466089,0,0,0,0,0,0,4
1,15,0.253839388396484,-0.00353683033901175,0,0,0,0,0,0,9
2,15,0.233694700742075,-0.00473914027160899,0,0,0,0,0,0,9
3,15,0.364632692502117,0.00484073303309894,0,0,0,0,0,0,9
4,15,0.356355046489863,0.00027935279418005,0,0,0,0,0,0,9
5,15,0.279565459934975,0.0174581731051029,0,0,0,0,0,0,9
6,15,0.215553090700297,0.000410209938698153,0,0,0,0,0,0,9
7,15,0.359131928497759,0.0032636795325514,0,0,0,0,0,0,9
8,15,0.385967274516452,0.00880639991532437,0,0,0,0,0,0,9
9,15,0.279825248808055,0.00360374150238361,0,0,0,0,0,0,9
10,15,0.432082531644925,-0.00439867693137436,0,0,0,0,0,0,9
1,16,0.0879616644773661,-0.0092283517905755,0,0,0,0,0,0,9
2,16,-0.204636798897478,0.0158421859753513,0,0,0,0,0,0,9
3,16,-0.107849452681195,0.000829626021491072,0,0,0,0,0,0,9
4,16,-0.126884716434117,0.00613578806735707,0,0,0,0,0,0,9
5,16,-0.131746771750279,-0.0121144271265678,0,0,0,0,0,0,9
6,16,-0.0656835130548008,-0.0168148950280806,0,0,0,0,0,0,9
7,16,-0.176436575396992,0.00287014730742832,0,0,0,0,0,0,9
8,16,-0.0693254130629081,0.00517338440002278,0,0,0,0,0,0,9
9,16,-0.222309956934997,0.00147867418952377,0,0,0,0,0,0,9
10,16,-0.0740167937352343,0.0130590958483959,0,0,0,0,0,0,9
1,17,-0.111108119435013,-0.00447699972683278,0,0,0,0,0,0,5
2,17,-0.0222037520050862,-0.0177327460512239,0,0,0,0,0,0,5
3,17,-0.203093501382788,-0.00170880572576973,0,0,0,0,0,0,5
4,17,-0.129959689400823,0.00378719284153126,0,0,0,0,0,0,5
5,17,-0.0777083794512629,0.0106570340250334,0,0,0,0,0,0,5
6,17,-0.0239014764981322,0.0084644341636154,0,0,0,0,0,0,5
7,17,-0.0583947596910499,0.00658951532805738,0,0,0,0,0,0,5
8,17,-0.190496041512927,0.0150602834259577,0,0,0,0,0,0,5
9,17,-0.0362619868225886,-0.000861593635691837,0,0,0,0,0,0,5
10,17,-0.0277725168256638,-0.0141368687382965,0,0,0,0,0,0,5
1,18,0.267077155294941,-0.00444562801204945,0,0,0,0,0,0,2
2,18,0.165041579839571,-0.00280720315272367,0,0,0,0,0,0,2
3,18,0.0478393072643377,-0.000855187155511227,0,0,0,0,0,0,2
4,18,0.0771214434825568,-0.00385156619673914,0,0,0,0,0,0,2
5,18,0.174722626153938,-0.000872529505358777,0,0,0,0,0,0,2
6,18,0.240365438338598,-0.00219582520870122,0,0,0,0,0,0,2
7,18,0.198856251642297,-0.00535930481733674,0,0,0,0,0,0,2
8,18,0.0805651432062932,9.7000736031189e-06,0,0,0,0,0,0,2
9,18,0.134744865596982,0.000457700725231714,0,0,0,0,0,0,2
10,18,-0.0673735417464943,0.00384996868120428,0,0,0,0,0,0,2
1,19,-0.0618421769635118,-0.00323000427618625,0,0,0,0,0,0,1
2,19,-0.0502391217145078,0.00669639581249673,0,0,0,0,0,0,1
3,19,-0.00245695247885835,0.00439188337051705,0,0,0,0,0,0,1
4,19,0.0692567379091691,-0.0122865285297568,0,0,0,0,0,0,1
5,19,-0.0642630469192801,0.00220861455388177,0,0,0,0,0,0,1
6,19,0.0851941317918827,-0.00221673375729694,0,0,0,0,0,0,1
7,19,-0.0188359470885924,-0.00291952880779222,0,0,0,0,0,0,1
8,19,-0.127387629875434,-0.00247702211528519,0,0,0,0,0,0,1
9,19,0.0365615470247896,-0.0122912468774891,0,0,0,0,0,0,1
10,19,0.188139319133639,-0.00157984431007288,0,0,0,0,0,0,1
1,20,-0.207164937729786,-0.00720036024475846,0,0,0,0,0,0,6
2,20,-0.0756233420288793,-0.015972886421242,0,0,0,0,0,0,6
3,20,-0.0798180639542203,-0.0084145827826387,0,0,0,0,0,0,6
4,20,0.15058268930338,-0.00818169174274088,0,0,0,0,0,0,6
5,20,0.117373994294569,-0.00201950871426994,0,0,0,0,0,0,6
6,20,-0.176018511079276,0.00257298862687334,0,0,0,0,0,0,6
7,20,0.0320029182155115,-0.00329614923838463,0,0,0,0,0,0,6
8,20,0.0465570485803685,0.00199877984766001,0,0,0,0,0,0,6
9,20,-0.208807754141089,-0.010038619967149,0,0,0,0,0,0,6
10,20,-0.0907162568048839,-0.00351420542050784,0,0,0,0,0,0,6
1,21,-0.205739616539414,0.0124377486069303,0,0,0,0,0,0,8
2,21,-0.154783221338843,-0.00239033524509289,0,0,0,0,0,0,8
3,21,-0.136840856770162,-0.0015003111397945,0,0,0,0,0,0,8
4,21,-0.0478236849297876,0.00607977983741932,0,0,0,0,0,0,8
5,21,-0.0239142458326662,-0.00836935731915321,0,0,0,0,0,0,8
6,21,0.0927394664056689,-0.00308732731194775,0,0,0,0,0,0,8
7,21,-0.218975157915652,-0.00932558299204611,0,0,0,0,0,0,8
8,21,-0.203921883859703,0.0186667065944386,0,0,0,0,0,0,8
9,21,-0.15249998588547,0.00250369639867408,0,0,0,0,0,0,8
10,21,-0.0734710148818349,0.00897856578689272,0,0,0,0,0,0,8
1,22,0.126867671167602,-0.0213978241541429,0,0,0,0,0,0,5
2,22,0.0489173176038613,-0.0127066295037621,0,0,0,0,0,0,5
3,22,-0.0393740723843492,0.00443560298619699,0,0,0,0,0,0,5
4,22,0.0486955222010905,-0.00260402243565879,0,0,0,0,0,0,5
5,22,0.105655358241941,-0.00794673737829374,0,0,0,0,0,0,5
6,22,0.0146570193102071,-0.0206450516948703,0,0,0,0,0,0,5
7,22,-0.00398404304981637,-0.0125151327051211,0,0,0,0,0,0,5
8,22,0.0632471188739852,-0.00402270748158024,0,0,0,0,0,0,5
9,22,0.0310052679443951,-0.0133352784883228,0,0,0,0,0,0,5
10,22,-0.0257114702311935,-0.000473641323501876,0,0,0,0,0,0,5
1,23,-0.0359546486536803,-0.0023660369664236,0,0,0,0,0,0,11
2,23,0.0182240460078189,-0.00446577925951205,0,0,0,0,0,0,11
3,23,0.238715732755905,-0.0174609067380432,0,0,0,0,0,0,11
4,23,0.0761661658608843,-0.00710244364215389,0,0,0,0,0,0,11
5,23,-0.0191439711397692,0.002941098492297,0,0,0,0,0,0,11
6,23,0.188844362747144,-0.00724350955987491,0,0,0,0,0,0,11
7,23,0.0377705635704394,-0.00608099829755129,0,0,0,0,0,0,11
8,23,0.0163890507828111,0.00822877227576348,0,0,0,0,0,0,11
9,23,-0.106781055598296,0.000211120245184804,0,0,0,0,0,0,11
10,23,-0.0311132856294966,-0.0039508922983834,0,0,0,0,0,0,11
1,24,0.29774739241101,0.00456469242054797,0,0,0,0,0,0,13
2,24,0.23069054405812,0.00128016251058272,0,0,0,0,0,0,13
3,24,0.076329761635083,0.0122175901521652,0,0,0,0,0,0,13
4,24,0.206998401230024,-0.00526191296041651,0,0,0,0,0,0,13
5,24,0.221093018303243,0.0112768986370705,0,0,0,0,0,0,13
6,24,0.178815776488207,-0.00752942017695022,0,0,0,0,0,0,13
7,24,0.126235203727123,0.00191480144353962,0,0,0,0,0,0,13
8,24,0.174903338843893,-0.00563409286711669,0,0,0,0,0,0,13
9,24,0.201838698804281,0.0057767880032175,0,0,0,0,0,0,13
10,24,0.177989048220255,0.00313370364825137,0,0,0,0,0,0,13
1,25,0.0427297322823692,-0.0137170782131103,0,0,0,0,0,0,1
2,25,0.0842226598636312,-0.0106702163316932,0,0,0,0,0,0,1
3,25,-0.094183775725079,0.0181804380215945,0,0,0,0,0,0,1
4,25,0.00317906015967084,-0.00798617498844971,0,0,0,0,0,0,1
5,25,-0.0619638426227184,0.00307293933453879,0,0,0,0,0,0,1
6,25,-0.0364889790607801,0.00216715142451502,0,0,0,0,0,0,1
7,25,0.145352262894494,0.00647314191930435,0,0,0,0,0,0,1
8,25,-0.173362865924246,0.0016329906558273,0,0,0,0,0,0,1
9,25,-0.183974071153543,-0.00419787941936758,0,0,0,0,0,0,1
10,25,0.137713884658322,-0.0160459380104851,0,0,0,0,0,0,1
1,26,0.0284630550444065,0.0189956955008663,0,0,0,0,0,0,7
2,26,0.177062503260656,0.00444557439049348,0,0,0,0,0,0,7
3,26,0.145884503472127,0.00753782015220928,0,0,0,0,0,0,7
4,26,0.0696992925034089,0.0175533965923354,0,0,0,0,0,0,7
5,26,0.232173239704344,0.00576529988454111,0,0,0,0,0,0,7
6,26,-0.0939506863576731,0.0186692780674839,0,0,0,0,0,0,7
7,26,0.0671342164825774,0.00848795984112903,0,0,0,0,0,0,7
8,26,0.121430257793787,0.00285487969595479,0,0,0,0,0,0,7
9,26,0.139965607536658,0.00724943655019531,0,0,0,0,0,0,7
10,26,0.120790663258989,0.00943071801002047,0,0,0,0,0,0,7
1,27,0.0288252146474701,0.000780421230371658,0,0,0,0,0,0,5
2,27,0.209267442064241,-0.0077548409520002,0,0,0,0,0,0,5
3,27,-0.142148736384496,0.0106604229366584,0,0,0,0,0,0,5
4,27,0.0760705570559483,-0.00365789565741587,0,0,0,0,0,0,5
5,27,0.0994184444556878,-0.00550487781599561,0,0,0,0,0,0,5
6,27,0.0532293691018046,-0.00673001600904446,0,0,0,0,0,0,5
7,27,-0.0250797082953143,0.00794037346796814,0,0,0,0,0,0,5
8,27,0.121401030449526,-0.010157500474667,0,0,0,0,0,0,5
9,27,0.188873588763868,-0.00650835762507713,0,0,0,0,0,0,5
10,27,-0.0386127611192955,0.00387991346521607,0,0,0,0,0,0,5
1,28,-0.131791837377744,-0.00858936050842298,0,0,0,0,0,0,6
