b0_pop,1,-0.19527,-0.012067,-0.0044148,0.031444,0.01655,0.0043317,0.00079484,0.26009,-0.11438,-0.068079
b1_pop,-0.19527,1,0.032704,0.016034,-0.076692,-0.060254,-0.0095265,-0.0030309,-0.15997,0.20773,-0.014374
h1_pop,-0.012067,0.032704,1,-0.010185,-0.095945,0.038066,-0.92814,0.00035907,-0.0041938,-0.010821,0.0060908
h2_pop,-0.0044148,0.016034,-0.010185,1,0.10083,-0.26923,-0.00015334,-0.8174,-0.0022276,-0.0016355,-0.0048558
alpha1_pop,0.031444,-0.076692,-0.095945,0.10083,1,-0.37747,-0.0021573,-0.0049161,-0.0030875,0.091372,-0.041449
alpha2_pop,0.01655,-0.060254,0.038066,-0.26923,-0.37747,1,0.00055328,0.01056,0.0089374,0.0031197,0.019898
beta_hcov1_score4C,0.0043317,-0.0095265,-0.92814,-0.00015334,-0.0021573,0.00055328,1,0.00010416,0.0013116,0.0046372,-0.0019651
beta_hcov2_score4C,0.00079484,-0.0030309,0.00035907,-0.8174,-0.0049161,0.01056,0.00010416,1,0.00045954,-0.00027719,8.7316e-05
omega_b0,0.26009,-0.15997,-0.0041938,-0.0022276,-0.0030875,0.0089374,0.0013116,0.00045954,1,-0.24769,-0.16943
omega_b1,-0.11438,0.20773,-0.010821,-0.0016355,0.091372,0.0031197,0.0046372,-0.00027719,-0.24769,1,-0.17945
e_b,-0.068079,-0.014374,0.0060908,-0.0048558,-0.041449,0.019898,-0.0019651,8.7316e-05,-0.16943,-0.17945,1
