rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.00671128751937689,0.361315936117217,-0.344086280808851,-0.412635064397262,0,0,0,0,0,0,11
2,1,0.0165001189634499,-0.023028311926655,0.907672006806198,0.368083288495096,0,0,0,0,0,0,11
3,1,-0.0114806848420135,-0.0335150141336691,0.191812708186508,-2.41297615291766,0,0,0,0,0,0,11
4,1,0.0324429850146082,-0.0216962352116965,0.00468529912781013,1.17479212359325,0,0,0,0,0,0,11
5,1,-0.0622049590292799,0.230563614017252,-0.600094802993218,-0.802391536343308,0,0,0,0,0,0,11
6,1,-0.0504834488891834,0.120129226237504,0.457944655569946,-0.233331704840908,0,0,0,0,0,0,11
7,1,-0.0820720213138117,0.205410667086025,0.25935321695948,0.711460079272997,0,0,0,0,0,0,11
8,1,0.0601679993545878,-0.0818386197145928,0.00877819615292075,1.19497805831085,0,0,0,0,0,0,11
9,1,-0.0466824341619025,0.0544144651597724,0.303574389957758,1.56418877965799,0,0,0,0,0,0,11
10,1,0.011752939958245,0.160927206192467,-0.136297567948518,-0.0368239978069243,0,0,0,0,0,0,11
1,2,-0.067382835599417,-0.315656269001088,-0.282509896656868,1.63164065301352,0,0,0,0,0,0,5
2,2,0.00212991822881392,-0.276492022483203,0.125005985772182,-1.13090012889213,0,0,0,0,0,0,5
3,2,0.0399076922406425,0.00819762285552761,0.370339408809211,0.750446501710016,0,0,0,0,0,0,5
4,2,-0.0553264770484754,-0.276568793482641,-0.17214741248353,0.287815065998997,0,0,0,0,0,0,5
5,2,0.00954628885969777,-0.16129927776618,-0.584727449479524,0.140676504766536,0,0,0,0,0,0,5
6,2,-0.0290909485256154,0.279614588797061,0.109157517139409,0.00355246834475659,0,0,0,0,0,0,5
7,2,-0.0404557000439674,0.0756916424763032,-0.0101772863584642,-0.164062946727631,0,0,0,0,0,0,5
8,2,0.0175666837695059,0.398607031754366,0.520768028281852,-1.11615166822815,0,0,0,0,0,0,5
9,2,0.0642585637061472,-0.0602387740135797,-0.208373349055537,-0.91938360972173,0,0,0,0,0,0,5
10,2,0.0750863760106717,-0.180231547795024,0.249552886495897,0.0149249421022198,0,0,0,0,0,0,5
1,3,-0.0991063774751484,0.097275809923091,-0.865131349160694,-0.274792994979962,0,0,0,0,0,0,6
2,3,0.00163108703830606,-0.550698728702252,-0.569632636779493,0.531730670206349,0,0,0,0,0,0,6
3,3,0.0866511097143894,0.12252948865608,0.194535803763384,-0.859871986173638,0,0,0,0,0,0,6
4,3,0.0212678398188491,0.144666391005749,0.385908863682249,0.165694032402483,0,0,0,0,0,0,6
5,3,0.0160455350234878,-0.200426606388443,0.0882891335084577,0.599749885108427,0,0,0,0,0,0,6
6,3,-0.0156733362283594,0.165181535534592,0.544569917779588,-0.424615538684357,0,0,0,0,0,0,6
7,3,-0.00753990442727481,0.350217029740643,0.238646508888646,-0.386301191569881,0,0,0,0,0,0,6
8,3,-0.0260036975747919,-0.00855096277832179,0.322588167864724,-0.264561349428604,0,0,0,0,0,0,6
9,3,-0.0754735426935826,-0.193560185185448,-0.209558998864456,-0.636383586252557,0,0,0,0,0,0,6
10,3,0.0093152854929035,0.0654357812553801,-0.584675316748594,-0.262077607695585,0,0,0,0,0,0,6
1,4,-0.0500321717556242,-0.274483678882276,0.147115846397337,-2.09136759346426,0,0,0,0,0,0,8
2,4,0.00113918960601778,-0.223671160529676,-0.0882097636593735,0.136461653480472,0,0,0,0,0,0,8
3,4,0.0548481804978471,0.0348597010664502,0.201373701568326,-0.320876309584053,0,0,0,0,0,0,8
4,4,0.0867393399739207,-0.0123079041747922,0.354662723519801,-0.0399282789984511,0,0,0,0,0,0,8
5,4,-0.0427612233946237,0.36308354902671,0.643612247899983,-0.549507562281866,0,0,0,0,0,0,8
6,4,0.092957716741394,0.502862654870658,0.0275323482158636,0.305489835483602,0,0,0,0,0,0,8
7,4,-0.0467460028226765,0.0194999886103138,-0.185772902792819,0.251316031785684,0,0,0,0,0,0,8
8,4,0.0257780579795863,0.0682621067800653,-0.436934899587268,1.0192496566131,0,0,0,0,0,0,8
9,4,0.0940148105063399,-0.588857854427876,-0.31047790130462,0.0310250088635625,0,0,0,0,0,0,8
10,4,-0.0863314244170139,0.339083249657424,0.452879571626606,0.689732757603366,0,0,0,0,0,0,8
1,5,0.0311555012988429,-0.113635581471815,0.354795400878032,-0.0675601300953267,0,0,0,0,0,0,3
2,5,0.0733458080344387,-0.0981467779868737,0.207773725774294,-0.334604961316693,0,0,0,0,0,0,3
3,5,0.0131283532539959,0.126040092254217,0.45827099184265,0.888819732741881,0,0,0,0,0,0,3
4,5,0.00446397201175852,-0.266709412895817,0.133282001087641,1.55256113564041,0,0,0,0,0,0,3
5,5,-0.0241514727284913,0.130007578891213,-0.0857901282638938,0.71132900619298,0,0,0,0,0,0,3
6,5,-0.0518980973360925,0.186340447785812,0.0499004026059529,-0.288468784767349,0,0,0,0,0,0,3
7,5,0.00646498378762006,-0.000473154091520156,0.000754296385316655,1.51773895739028,0,0,0,0,0,0,3
8,5,-0.0284857185457241,0.322850405223315,-0.20997821503806,-0.170115621474019,0,0,0,0,0,0,3
9,5,0.0031109306807755,-0.332156560859926,0.240015451285813,-0.126613922733558,0,0,0,0,0,0,3
10,5,-0.0052311380943757,-0.288912224964607,0.121570106367438,0.314900512947132,0,0,0,0,0,0,3
1,6,0.0395900711223924,-0.0210310516680614,-0.321852058222312,1.27443683992064,0,0,0,0,0,0,2
2,6,-0.024888461440018,0.280023971812638,-0.449629560367131,-0.482255399931334,0,0,0,0,0,0,2
3,6,-0.0150785041910999,0.254123623732481,0.0772330593585999,0.708429798262642,0,0,0,0,0,0,2
4,6,-0.000192040579080288,-0.106416977367789,0.441764546037755,-0.519688244625328,0,0,0,0,0,0,2
5,6,-0.0513190593028683,-0.312168682015782,-0.131498777710298,0.363628193716585,0,0,0,0,0,0,2
6,6,-0.0328047907336639,0.260232017872061,0.721879942260826,0.417581187390333,0,0,0,0,0,0,2
7,6,-0.0238357604512585,-0.152231229909787,-0.168709041098024,-0.840899219873093,0,0,0,0,0,0,2
8,6,-0.0237090504368784,-0.0886648741864513,-0.142030384192214,0.824759558616997,0,0,0,0,0,0,2
9,6,0.00362469239769148,-0.195707935680459,-0.363322211022221,-0.578021786250668,0,0,0,0,0,0,2
10,6,-0.072454936133624,0.122220234884661,0.173876692193082,-0.95239461429162,0,0,0,0,0,0,2
1,7,0.0132291003532625,0.21628154429429,0.170507289648258,-1.38211700858828,0,0,0,0,0,0,12
2,7,0.0206591344389255,0.121217365180928,0.441905936458894,-0.699150912523815,0,0,0,0,0,0,12
3,7,-0.0916029846370776,-0.154286864261976,-0.187820121891662,-0.511693562075236,0,0,0,0,0,0,12
4,7,-0.0238127629966449,-0.360488804806359,-0.662683413362753,-1.08112293832413,0,0,0,0,0,0,12
5,7,-0.0757216210778568,0.164558624029786,-0.439779438698036,-0.711751099118246,0,0,0,0,0,0,12
6,7,-0.0107027107941282,-0.0391462108328371,0.0592378097718056,0.248433355919856,0,0,0,0,0,0,12
7,7,0.00596459606115118,-0.253242715553478,0.287095274110345,0.000549162138658882,0,0,0,0,0,0,12
8,7,-0.0843171353325283,-0.274387790328289,-0.109381106084814,-0.418187746953186,0,0,0,0,0,0,12
9,7,-0.0318868475050631,0.438546312180787,0.329607823319188,0.171453862986381,0,0,0,0,0,0,12
10,7,-0.00102128614971519,0.165579294296798,0.764476762376889,0.506305204201545,0,0,0,0,0,0,12
1,8,-0.0242314646380395,-0.0328639237277257,-0.627287426098237,-0.405463324058499,0,0,0,0,0,0,7
2,8,-0.0359345605893875,-0.0736157266913595,-0.91335915509247,-0.242412467372898,0,0,0,0,0,0,7
3,8,0.0440272567800242,-0.0312682122687622,-0.416198191725597,-0.0179749676981708,0,0,0,0,0,0,7
4,8,0.0215534225005682,0.551018630939461,-0.771038262743283,-0.126925953604944,0,0,0,0,0,0,7
5,8,-0.0381106353267699,-0.0946903286828205,0.0523139536803265,0.350829839655815,0,0,0,0,0,0,7
6,8,0.0167587445694357,-0.00847896584731878,-0.88668573428173,-0.0455303942723888,0,0,0,0,0,0,7
7,8,-0.00492147218919214,0.0613796574603391,0.278842594480962,-0.273386124125358,0,0,0,0,0,0,7
8,8,-0.0159627315072295,0.289743802621142,0.318404991634885,-0.150679609753343,0,0,0,0,0,0,7
9,8,-0.0465617242256564,-0.399941309260084,0.215972055382882,0.453704047682523,0,0,0,0,0,0,7
10,8,-0.0144416739770588,-0.215931858369379,0.0618286261180283,-0.0156327751432518,0,0,0,0,0,0,7
1,9,-0.0621737811802876,0.208488825400203,-0.330349467525621,-1.10578198188407,0,0,0,0,0,0,6
2,9,-0.0999846183764239,-0.186062196172786,0.357731232977115,-0.128233497771767,0,0,0,0,0,0,6
3,9,-0.012954679176957,-0.334544508441238,0.555811748797691,0.69620968751343,0,0,0,0,0,0,6
4,9,-0.00786365290161939,-0.324208020524329,0.0496934010623913,0.993083058564985,0,0,0,0,0,0,6
5,9,0.00600031789541733,-0.482160020859492,-0.170111022916618,1.06088320738887,0,0,0,0,0,0,6
6,9,-0.0269345111958419,0.067397271497194,0.509942012898904,0.51995376356312,0,0,0,0,0,0,6
7,9,-0.0293633770500437,0.137587890129461,0.68526906425297,-0.197968987905773,0,0,0,0,0,0,6
8,9,0.0480408079766326,-0.00555076236252994,0.409305424182748,0.626756169998901,0,0,0,0,0,0,6
9,9,0.0217804400897008,0.0222769989492084,0.185443612666206,2.25754194950714,0,0,0,0,0,0,6
10,9,-0.0649533785550109,0.372323319820776,-0.037599880735429,-0.516978444781706,0,0,0,0,0,0,6
1,10,-0.0649151134515162,0.233993309221231,-0.0656019891968875,-0.0933840354758005,0,0,0,0,0,0,5
2,10,0.0730461032086374,-0.332898435919619,-0.0100667635222105,-0.115749464512029,0,0,0,0,0,0,5
3,10,0.0505532716819825,-0.182173213358581,0.132666639688656,0.516578237065901,0,0,0,0,0,0,5
4,10,-0.0652296411968387,-0.129835074476828,0.375436861207492,-1.46648379023658,0,0,0,0,0,0,5
5,10,-0.0170351332551752,0.283724452143278,0.252432418403847,-0.194273250481303,0,0,0,0,0,0,5
6,10,0.0346426496653898,-0.289921241386734,-0.448877859827957,0.594778845313902,0,0,0,0,0,0,5
7,10,0.0290520944854413,0.228952985270936,0.979039857353021,-0.315290943401838,0,0,0,0,0,0,5
8,10,-0.036171993852407,-0.0704370890597317,-0.0811245443089224,-1.66658958278851,0,0,0,0,0,0,5
9,10,0.0529205989270216,0.6240180066579,-0.412585499924238,-0.709073143024698,0,0,0,0,0,0,5
10,10,0.00833554779007217,-0.287661680616517,0.816031883880855,-0.0269242015172297,0,0,0,0,0,0,5
1,11,0.0271298242606193,-0.023915224413867,-0.0869981692034685,1.22511168788083,0,0,0,0,0,0,8
2,11,0.0973355592605034,-0.162201031027417,0.324043924709004,-0.683147972662398,0,0,0,0,0,0,8
3,11,-0.0484961298251725,-0.4622686377583,0.594853605600373,1.48064411207748,0,0,0,0,0,0,8
4,11,0.0717100519469311,-0.157867448833272,-0.127042290575737,0.459410499854427,0,0,0,0,0,0,8
5,11,0.0351835802281215,-0.386601368325565,-0.416795687195483,-0.288276585674934,0,0,0,0,0,0,8
6,11,-0.00384887758283359,0.34089186068346,-0.250477517698538,0.112407512006173,0,0,0,0,0,0,8
7,11,0.0321211581373468,-0.0781636666467882,0.324917564266362,-0.908905169557195,0,0,0,0,0,0,8
8,11,0.0737477899280754,-0.13627413798526,-0.545675889948441,-0.188836859150724,0,0,0,0,0,0,8
9,11,-0.0534469954964192,0.406277488712104,0.265314324336558,-0.807769562182762,0,0,0,0,0,0,8
10,11,-0.0394831353715404,0.169985349356341,-0.226652332677119,0.0838912349786465,0,0,0,0,0,0,8
1,12,0.00604564968433596,-0.325662661994341,0.517684897341997,-0.605787978071052,0,0,0,0,0,0,4
2,12,0.0226943045007113,0.0317719189279471,0.25543760277858,-0.526809556749228,0,0,0,0,0,0,4
3,12,0.12495660974505,0.212188247895601,0.0911371027396164,-0.610498524920351,0,0,0,0,0,0,4
4,12,0.00756214512181153,-0.203197954454881,-0.133671410969228,0.973496494374135,0,0,0,0,0,0,4
5,12,-0.0513476996930802,0.0218601986225564,-0.173541848242555,-2.04760505274064,0,0,0,0,0,0,4
6,12,0.0622627488664689,-0.245663721621074,-0.208077740031886,-0.232520231274229,0,0,0,0,0,0,4
7,12,-0.0202457896645463,0.358177311955355,0.00383774267948334,-0.37444072157739,0,0,0,0,0,0,4
8,12,0.0266026452741013,-0.342676910729504,0.277699990727587,-1.29607697178895,0,0,0,0,0,0,4
9,12,0.0672043627264554,0.0702984378547964,0.0487024456672958,-1.22210984147465,0,0,0,0,0,0,4
10,12,-0.0338053678303485,-0.191646075282806,0.498893041178613,-0.319813718634171,0,0,0,0,0,0,4
1,13,0.0433989166638704,0.331686882851104,-0.175161573289671,0.720422820852367,0,0,0,0,0,0,15
2,13,-0.0406090261401051,0.117572488932535,0.0681173855186523,1.03170954141641,0,0,0,0,0,0,15
3,13,-0.00732934492423976,0.423955685510989,-0.16613956217954,-0.321227182851167,0,0,0,0,0,0,15
4,13,-0.00787155128583317,-0.108568677611233,0.243355987001455,0.330835172776116,0,0,0,0,0,0,15
5,13,0.0245542309909359,0.418969019162352,0.0335461797295862,0.247566485246506,0,0,0,0,0,0,15
6,13,-0.0230605513651509,0.239556230377418,0.372254907387001,0.640069705539584,0,0,0,0,0,0,15
7,13,-0.048141363996657,0.0452470469738795,-0.0932253242812291,-0.668903987998932,0,0,0,0,0,0,15
8,13,0.00962043789826961,-0.237992867728649,0.31965359180239,1.06469105374427,0,0,0,0,0,0,15
9,13,-0.0662220858937959,-0.361833936361339,0.727179619382891,0.541180522697575,0,0,0,0,0,0,15
10,13,0.0643016944854855,-0.0891822122519736,-0.194047741277318,0.198634589980465,0,0,0,0,0,0,15
1,14,-0.000347984193579176,0.154984434420989,0.00270358386231107,0.145706574661568,0,0,0,0,0,0,4
2,14,0.0544606104296754,-0.238539984863429,0.659371467077651,-0.645007525253991,0,0,0,0,0,0,4
3,14,-0.0362499778602028,-0.0969925468086603,-0.162140191117652,-1.48152636595956,0,0,0,0,0,0,4
4,14,-0.0622393952605464,-0.199938488655804,0.678559270115079,0.581844799287668,0,0,0,0,0,0,4
5,14,-0.00550779924827083,0.345201701394164,-0.195418693675395,-0.262319040004954,0,0,0,0,0,0,4
6,14,0.00116797334161145,0.303189056924106,0.351259089153116,0.893999221418184,0,0,0,0,0,0,4
7,14,-0.0253858801124971,0.096805946593032,0.038128817062729,-0.634797772935201,0,0,0,0,0,0,4
8,14,-0.00717934086800165,-0.047785516861411,0.258546606189596,-0.16591374659096,0,0,0,0,0,0,4
9,14,0.0249035625448513,-0.331275886020269,-0.17813712974102,-0.787151748731756,0,0,0,0,0,0,4
10,14,-0.0500943559489588,0.0921328188001078,-0.57044419901155,-0.292577281571074,0,0,0,0,0,0,4
1,15,0.00531143406152035,0.221588523498828,-0.360763862561823,-0.0214258324237499,0,0,0,0,0,0,9
2,15,-0.00176829289767788,-0.00841404858952566,-0.350448306047995,-0.96112502328344,0,0,0,0,0,0,9
3,15,-0.0372666536432718,-0.0145565356112964,-0.566004628304069,1.26517907731264,0,0,0,0,0,0,9
4,15,-0.0235296995945689,0.289030014872933,-0.430201856184544,1.67443506142597,0,0,0,0,0,0,9
5,15,0.0520872666635643,-0.0533129621015045,-0.498623690145153,0.792958717318204,0,0,0,0,0,0,9
6,15,-0.0801434454761494,0.006724570682338,-0.153774716493178,-0.27098328009769,0,0,0,0,0,0,9
7,15,-0.0110082796927573,-0.177447950785994,-0.178419841163747,0.263098597272715,0,0,0,0,0,0,9
8,15,0.0525507736842061,-0.220988373168826,-0.534008160989483,0.374868791189884,0,0,0,0,0,0,9
9,15,-0.0257426659400357,-0.0959874340943843,-0.558698233248043,-0.432805899878891,0,0,0,0,0,0,9
10,15,-0.0565814671330154,-0.35957974030937,0.173551287984809,-0.0465326695199156,0,0,0,0,0,0,9
1,16,-0.0427662538636024,-0.0978563437175486,-0.722359821290469,-0.696805336940997,0,0,0,0,0,0,9
2,16,-0.0231604828539842,0.29785866447748,-0.243300513328182,-0.349035085053047,0,0,0,0,0,0,9
3,16,0.0361097474062513,0.11142541748274,-0.16627983201823,0.550941402269591,0,0,0,0,0,0,9
4,16,0.0419416853842756,-0.0200723105370419,-0.898060052585109,0.37707471407672,0,0,0,0,0,0,9
5,16,-0.0506185702616029,0.0726591601956774,-0.230092435700609,0.872463063626921,0,0,0,0,0,0,9
6,16,0.0216736812508485,-0.155573884040807,-0.156297268666319,0.458110191430663,0,0,0,0,0,0,9
7,16,-0.0476382135422035,-0.109965965764092,0.494636070741151,-0.677035492398567,0,0,0,0,0,0,9
8,16,-0.0448519066759641,-0.299275835107753,-0.123142377982488,-0.151550095140817,0,0,0,0,0,0,9
9,16,0.0117439602849805,-0.283760136379457,-0.696684487723268,0.370033272419598,0,0,0,0,0,0,9
10,16,-0.0220135156649781,-0.215505181177556,-0.115838990111804,-0.548571378972124,0,0,0,0,0,0,9
1,17,-0.00911445412317402,-0.160430686944567,0.647263856932093,0.225896351882634,0,0,0,0,0,0,5
2,17,-0.041866986868107,-0.188815903183697,-0.223197519952184,0.978967469270905,0,0,0,0,0,0,5
3,17,0.0141432145701978,0.421935049820139,0.63141808823608,0.518186838683177,0,0,0,0,0,0,5
4,17,0.0418840209571729,-0.309613345672074,-0.33097517028857,-0.744440259007883,0,0,0,0,0,0,5
5,17,0.0204056279651379,-0.115767158008799,-0.293912583151988,1.0590432651509,0,0,0,0,0,0,5
6,17,-0.0270509803733034,-0.634560783050067,-0.333834009256212,0.387026621833484,0,0,0,0,0,0,5
7,17,-0.00392635747862924,-0.298022925471877,0.546081323938217,-0.663735026686218,0,0,0,0,0,0,5
8,17,0.0192067226141091,-0.276751916763363,0.215998010864527,-0.25614008579017,0,0,0,0,0,0,5
9,17,0.0506445445447494,0.586433385328877,0.171265413007557,0.221069076028186,0,0,0,0,0,0,5
10,17,-0.0293865304544658,-0.0581815616721217,0.349136488557412,-0.346232516200164,0,0,0,0,0,0,5
1,18,-0.0576498470838991,-0.161471924885642,0.157337809351454,-1.58413487086372,0,0,0,0,0,0,2
2,18,-0.0645501942308622,0.11553525919226,0.324580506353906,0.0296862674265672,0,0,0,0,0,0,2
3,18,0.0659006577283723,-0.170394003976469,0.509066973435739,0.97845657215708,0,0,0,0,0,0,2
4,18,0.00822815544305477,0.332170976961935,-0.263455870951342,0.00931226278379454,0,0,0,0,0,0,2
5,18,0.00353270317560828,0.181781021615439,0.769894426824644,0.338291154370038,0,0,0,0,0,0,2
6,18,0.0143908821696606,0.273514675478696,-0.0923516817690417,-0.0960976704125008,0,0,0,0,0,0,2
7,18,-0.00738367452601363,0.0721146748985129,-0.468359659226409,-0.0838341246244945,0,0,0,0,0,0,2
8,18,0.0395894860095565,-0.449566621613327,0.148487988545545,-1.55600579644781,0,0,0,0,0,0,2
9,18,-0.0184656639413716,-0.0730884073582769,0.109786532396124,-0.584149633800137,0,0,0,0,0,0,2
10,18,-0.0857058507688686,0.295151901091442,-0.278994400839179,0.309726342262463,0,0,0,0,0,0,2
1,19,0.0618181494450463,-0.040441842345214,-0.453853961619403,0.468882369275452,0,0,0,0,0,0,1
2,19,0.0106728239434619,-0.152322910911516,0.407310284999447,0.511766848495638,0,0,0,0,0,0,1
3,19,0.0163800704972932,-0.41022052787754,0.177745387472559,0.113244930256751,0,0,0,0,0,0,1
4,19,-0.0765471725192435,0.408033838143125,-0.302199253581487,0.302054027384411,0,0,0,0,0,0,1
5,19,0.103601500556234,0.304319047553154,1.16564499611652,0.591269206686335,0,0,0,0,0,0,1
6,19,-0.0652690816501638,0.00685883446150193,-0.411451352570474,-0.664222339071092,0,0,0,0,0,0,1
7,19,0.059178507534539,-0.0129973259894243,-0.204590940632932,0.0502945318039022,0,0,0,0,0,0,1
8,19,-0.0200712070139875,0.623151569447126,0.175531051659459,0.952495749241394,0,0,0,0,0,0,1
9,19,-0.0539729299557239,-0.489014789401561,-0.110178137674416,-0.454321751183144,0,0,0,0,0,0,1
10,19,-0.0159441715706139,-0.0494565480674269,0.340926786731842,0.056646291442475,0,0,0,0,0,0,1
1,20,0.0364792284263284,-0.121500727696975,0.319561986555737,0.383452721668107,0,0,0,0,0,0,6
2,20,0.0296334303497399,-0.053919750169487,0.350752983886738,-0.453147385888945,0,0,0,0,0,0,6
3,20,-0.0526042475944792,-0.0795179388233711,0.255308353265248,-0.224534252109295,0,0,0,0,0,0,6
4,20,-0.00671105422952945,0.595453560780528,-1.08443811436505,-0.493826767130657,0,0,0,0,0,0,6
5,20,-0.0324744493516156,0.0716259485586355,-0.192568351097743,-1.27800514114506,0,0,0,0,0,0,6
6,20,-0.00176970690372791,0.181715636118773,-0.540779353221089,-0.413261936287932,0,0,0,0,0,0,6
7,20,-0.0547620557587343,0.333086761222486,-0.0396550288245208,-0.359891058074398,0,0,0,0,0,0,6
8,20,-0.0555478768348969,0.185034703071294,-0.707786841261588,-0.77120522406991,0,0,0,0,0,0,6
9,20,-0.00277934454549733,-0.2501986015206,-0.0281721150228504,1.01851086830968,0,0,0,0,0,0,6
10,20,-0.0601606665897285,-0.222645841661775,-0.302857892337582,0.992602624462806,0,0,0,0,0,0,6
1,21,0.0715157985265975,-0.205683678408838,-0.438274944495991,-0.495137643900374,0,0,0,0,0,0,8
2,21,0.00735895443983381,-0.11179327482017,-0.0864958417885204,0.0597157001721448,0,0,0,0,0,0,8
3,21,0.0590620917503979,0.110230554627834,-0.412564368778682,-0.176415212544651,0,0,0,0,0,0,8
4,21,-0.0397313454301185,-0.13691556533814,-0.433737555844725,0.0503370510038059,0,0,0,0,0,0,8
5,21,-0.0320211277570688,-0.227564639500602,-0.0213101145468881,-0.572248632265752,0,0,0,0,0,0,8
6,21,-0.0109088523649215,0.403526558179631,0.127699056238929,1.01876724478185,0,0,0,0,0,0,8
7,21,-0.0571823795568505,-0.0897165155366526,-0.423930351252065,-1.07255119089513,0,0,0,0,0,0,8
8,21,-0.0578743347974711,-0.364583531766663,-0.279577363140036,-1.05172018817722,0,0,0,0,0,0,8
9,21,-0.0492890661532277,-0.0729408526588566,0.120218717006967,0.465035549967704,0,0,0,0,0,0,8
10,21,0.039478031251214,0.133151408148332,0.305214876962092,-1.30289576844302,0,0,0,0,0,0,8
1,22,-0.0492833118461951,0.0386166944312205,0.78801097491295,0.679470124600334,0,0,0,0,0,0,5
