b0_pop,8.0006,-0.039469,-7.3058e-05,0.028908,0.0051009,-0.0024125,0.0072119,-0.0017221,-2.2192,-0.00088836,-0.016035
b1_pop,-0.039469,0.014598,-3.7328e-06,0.00011082,0.00017957,0.00022251,0.00082127,0.00038956,0.02723,-0.00013616,-0.00030463
h1_pop,-7.3058e-05,-3.7328e-06,1.5309e-08,-6.106e-07,-7.4028e-07,-1.4833e-07,-6.2184e-06,6.6998e-08,-3.9705e-05,-1.9403e-06,4.9024e-07
h2_pop,0.028908,0.00011082,-6.106e-07,0.00059173,2.3503e-05,-2.9321e-06,0.00025924,-0.00049144,-0.012176,-0.00013785,-5.5766e-05
alpha1_pop,0.0051009,0.00017957,-7.4028e-07,2.3503e-05,0.00011901,-2.1441e-05,0.00013597,2e-05,-0.015338,-8.8337e-05,0.00032637
alpha2_pop,-0.0024125,0.00022251,-1.4833e-07,-2.9321e-06,-2.1441e-05,4.6701e-05,5.5448e-05,9.2055e-06,0.015477,0.00014227,-0.00021037
beta_hcov1_score4C,0.0072119,0.00082127,-6.2184e-06,0.00025924,0.00013597,5.5448e-05,0.0037275,-0.00023177,0.016291,0.00031191,-9.8591e-05
beta_hcov2_score4C,-0.0017221,0.00038956,6.6998e-08,-0.00049144,2e-05,9.2055e-06,-0.00023177,0.00070259,0.0010178,0.00012395,-2.2071e-05
omega_b0,-2.2192,0.02723,-3.9705e-05,-0.012176,-0.015338,0.015477,0.016291,0.0010178,10.938,0.091692,-0.12397
omega_b1,-0.00088836,-0.00013616,-1.9403e-06,-0.00013785,-8.8337e-05,0.00014227,0.00031191,0.00012395,0.091692,0.019578,-0.0035711
e_b,-0.016035,-0.00030463,4.9024e-07,-5.5766e-05,0.00032637,-0.00021037,-9.8591e-05,-2.2071e-05,-0.12397,-0.0035711,0.0090874
