"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.73518243690928 0.142280856256044 3.0047597563931
"b11_pop" -0.173869514165989 0.0203921930778478 11.7284465742395
"b21_pop" -0.136300981204924 0.0114692591303631 8.41465632086637
"a1_pop" 4.84386331998533 0.877887986981963 18.1237150800659
"b02_pop" 7.40023701286479 0.00294903005571684 0.0398504811479708
"b12_pop" 0.00259764367855147 0.000462672037788966 17.8112202843373
"b05_pop" 6.93410084906216 0.0518235571701343 0.747372417826076
"b15_pop" -0.0358886791536939 0.00952403837831868 26.537723323647
"p1_pop" 0.0692583594374926 0.0234271083782137 33.825676161673
"g1_pop" 0.126783685403102 0.0229765772636319 18.1226608065376
"p2_pop" 0.723378152795653 0.0284373442237458 3.93118649130382
"g2_pop" 0.113795644472917 0.0110749871671864 9.73234715483527
"alpha11_pop" 0.10736714775297 0.0230642184205016 21.4816346556656
"alpha12_pop" -11.5589988956967 3.23692383013517 28.0034963178364
"alpha15_pop" 0.766931690657536 0.151688282191191 19.778590980005
"alpha21_pop" 9.51558443402831e-06 0.000167558322933722 1760.88315011449
"alpha22_pop" -0.00119309931207037 0.952374145528945 79823.5432619854
"alpha25_pop" -0.249971977856595 0.0620409086085087 24.8191453860082
"omega_b01" 1.96912049650894 0.103774601140154 5.27009907845336
"omega_b11" 0.127425102111169 0.0165735828054448 13.0065289576819
"omega_b21" 0.0530044622671921 0.00952489389210351 17.9699849497371
"omega_a1" 0.903721382925277 0.125729651143676 13.9124351287007
"omega_b02" 0.0399073887642788 0.00244122719157694 6.11723108719679
"omega_b12" 0.00499362141414656 0.000364476431324756 7.29883988185851
"omega_b05" 0.779375813869267 0.0410385375717235 5.26556467899417
"omega_b15" 0.119239245553969 0.00787896440469516 6.60769394178112
"b_1" 0.319409268676217 NA NA
"a_2" 0.0503711264129165 0.000808576058080764 1.60523719770027
"b_5" 0.0795933488958396 0.00198042322847947 2.48817678355407
