"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.7043816511756 0.182497640705068 3.87931197417759
"b11_pop" -0.142639765465553 0.0327052066774817 22.92853368816
"b21_pop" -0.127538207738871 0.0129464592390275 10.1510437292132
"a1_pop" 4.33419195430265 1.21335275271053 27.994901137362
"b02_pop" 7.4052501009257 0.00289919661387265 0.0391505563533935
"b12_pop" 0.00238900488032782 0.000442358443951947 18.5164311548517
"b03_pop" 4.13418228720655 0.0559814305724637 1.3541113256109
"b13_pop" -0.14295862790899 0.0124756981977253 8.72678926777865
"p1_pop" 0.0502540343042658 0.0202744922548297 40.3440092631701
"g1_pop" 0.103851901424669 0.0288440872720413 27.7742505205492
"p2_pop" 0.75847256298135 0.0250942996196893 3.3085309666378
"g2_pop" 0.143139250535419 0.0138600491852286 9.68291306080234
"alpha11_pop" 0.120570625573088 0.018381560017859 15.2454712169644
"alpha12_pop" -10.1292721792922 3.85597191684808 38.0676108667615
"alpha13_pop" 0.596666162754815 0.105496744107717 17.6810334979677
"alpha21_pop" -0.0731869498543873 0.0156994695738459 21.4511871379823
"alpha22_pop" -0.000430810809276132 0.284184954659119 65965.1402750593
"alpha23_pop" -0.277964088128195 0.0464316730437537 16.7041985014768
"omega_b01" 2.08168524987974 0.151243257093 7.26542387240036
"omega_b11" 0.10897716380552 0.0319971245662772 29.3613115343862
"omega_b21" 0.0494349097596509 0.0128920611040452 26.078860397896
"omega_a1" 0.927401188780712 0.160515262126788 17.3080716381034
"omega_b02" 0.039454357391763 0.00248172781364297 6.29012351918598
"omega_b12" 0.00465912412853123 0.000346278120829393 7.43225789390068
"omega_b03" 0.822369371692171 0.0451920508702186 5.49534703332007
"omega_b13" 0.157852855058704 0.0103219438132488 6.5389655508037
"b_1" 0.304441293023912 0.00754556560816263 2.47849611109422
"a_2" 0.050146569059318 0.000799666044840113 1.59465754056712
"a_3" 0.700092156196053 0.0133427574951106 1.9058573042167
