"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.60842189773254 0.137343026729937 2.98026156844523
"b11_pop" -0.152021113943606 0.0419431780630927 27.5903635850557
"b21_pop" -0.185795666053147 0.044707406524901 24.0626745901125
"a1_pop" 4.13132860778802 0.871111386955925 21.0855022598246
"b02_pop" 7.39965006645714 0.00299228117133507 0.0404381442968388
"b12_pop" 0.00303457422216059 0.000504346623721331 16.6200127859203
"b05_pop" 7.03176562255427 0.0494881013988065 0.703779165222377
"b15_pop" -0.039792529864633 0.0083623571154273 21.0148918499893
"p1_pop" 0.0383641572041095 0.0159596932293945 41.6005313096906
"g1_pop" 0.15294360144069 0.0246128172779413 16.0927407528624
"p2_pop" 0.706717160809425 0.0270570802272286 3.82855854189805
"g2_pop" 0.122106785186618 0.01263717126239 10.3492784967488
"alpha11_pop" 0.177202653451601 0.0305933547223117 17.2646143420576
"alpha12_pop" -13.5340683544384 2.55643190710204 18.8888650489465
"alpha15_pop" 1.09566731532459 0.178422866502467 16.284401661613
"alpha21_pop" -0.0393508412766361 0.0092017657035564 23.3839110042605
"alpha22_pop" 4.74146596596073 1.00967164465962 21.2945036811001
"alpha25_pop" -0.329395182121398 0.0608517721400793 18.4737893700135
"omega_b01" 1.94374655780971 0.118584784172258 6.1008357131644
"omega_b11" 0.116513744545322 0.0270237038536824 23.1935759674865
"omega_b21" 0.0858527729613955 0.0242694068608212 28.2686348077938
"omega_a1" 0.777512630361196 0.232737059057085 29.9335406228664
"omega_b02" 0.0411455402003609 0.00249945454924838 6.07466699204123
"omega_b12" 0.00581234346826791 0.000386191898199925 6.64434062281957
"omega_b05" 0.742611987576353 0.0398355227802431 5.36424451081829
"omega_b15" 0.102764448865643 0.00680388158269485 6.6208515277403
"b_1" 0.310466576731732 0.0303726966478791 9.78291994185366
"a_2" 0.0501379450787975 0.000782407297725754 1.56050930387377
"b_5" 0.0776615801049592 0.00184261191196473 2.3726170771628
