"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.80759284281962 0.142761734264012 2.96950550788081
"b11_pop" -0.170988046732042 0.017730259001758 10.3692973518455
"b21_pop" -0.159851593756226 0.0162192275177444 10.1464284068877
"a1_pop" 4.13336661041146 0.651598960057165 15.7643640517118
"b03_pop" 4.17209106700301 0.0592803912384426 1.42087960896372
"b13_pop" -0.134706220244446 0.0134750433090327 10.0032821680988
"p1_pop" 0.0382384562930048 0.0125556844350289 32.8352283335397
"g1_pop" 0.168511118241695 0.0250871727135934 14.887547465925
"p2_pop" 0.758739835410697 0.0250215211932929 3.29777349567378
"g2_pop" 0.158087794100495 0.0157958994817221 9.99185267376231
"alpha11_pop" 0.270494562206942 0.0451866545445965 16.705198868296
"alpha13_pop" 0.765288636405596 0.0998032930611603 13.0412615990113
"alpha21_pop" -0.149472505284098 0.0296695530266637 19.849505412565
"alpha23_pop" -0.253119490456845 0.0455582539161812 17.9987142965383
"omega_b01" 2.07796359801723 0.107863208545253 5.19081319076884
"omega_b11" 0.11961184633446 0.0115538921735941 9.65948819257158
"omega_b21" 0.0685555043859956 0.0130216727821374 18.9943504883577
"omega_a1" 0.902650324084653 0.174250047612205 19.3042691020918
"omega_b03" 0.882455531473623 0.0481477489039348 5.45611049924887
"omega_b13" 0.16696146718048 0.0113382148014924 6.79091708581847
"b_1" 0.30593175956154 0.00650491261673123 2.12626261034619
"a_3" 0.715256587965071 0.0140513509768936 1.96451891717211
