parameter,value,se_sa,rse_sa
b01_pop,4.70933561368403,0.133040587006181,2.82503940937234
b11_pop,-0.121592546133971,0.0163547271425937,13.4504356250374
b21_pop,-0.158237575750483,0.0191180886454642,12.081889244569
a1_pop,3.83374823946215,0.781268430800766,20.3787098682926
b02_pop,7.39952294586642,0.00296361712404497,0.040051462043246
b12_pop,0.0030412232559375,0.000485336113318685,15.9585822044187
b03_pop,4.15218566846308,0.0583644580157464,1.40563218208279
b13_pop,-0.141073045023784,0.0116081162551147,8.22844382012006
b04_pop,5.27126478510356,0.106064604392514,2.01212818396544
b14_pop,0.0166778581303495,0.00822787661907676,49.3341324453654
b05_pop,7.04734114288108,0.0507594688839699,0.720264108900771
b15_pop,-0.0408396278138611,0.00831394297017838,20.3575385360309
b06_pop,5.16466004380042,0.0490918144149267,0.95053331678347
b16_pop,-0.0830503865074232,0.00731364861598779,8.80627884294563
b07_pop,333.268892316067,7.31423418227397,2.19469453972838
b17_pop,-4.04519566002933,0.624123301465011,15.4287543525271
p1_pop,0.0212670940927462,0.0102912628166414,48.3905453738109
g1_pop,0.134471056519018,0.028127661691798,20.9172608737703
p2_pop,0.762789824573999,0.027810459676313,3.64588760630683
g2_pop,0.113138399631171,0.012551658274362,11.0940744391649
alpha11_pop,0.184279175688069,0.0494807536122142,26.8509740329915
alpha12_pop,-11.2610631318243,3.63251056016407,32.2572613050932
alpha13_pop,0.700426124879936,0.157551056621103,22.4936008273691
alpha14_pop,-6.75887813920674e-06,0.000261037334920956,3862.13998158566
alpha15_pop,0.159572844796596,0.249801174609879,156.543661879497
alpha16_pop,2.09942505127013e-06,nan,nan
alpha17_pop,-2.63348677396855e-12,1.93363833315246e-09,73425.0254174831
alpha21_pop,-0.10713774164457,0.0217232529363216,20.2760041446353
alpha22_pop,-3.813863054861e-11,8.77579306764284e-08,230102.46937046
alpha23_pop,-0.218950290059168,0.0406133168519564,18.5491039271888
alpha24_pop,0.0428854558822529,0.0465272373833193,108.491880116806
alpha25_pop,-1.98356690664987e-14,7.54251082297389e-11,380249.882052769
alpha26_pop,-5.65934622868414e-15,nan,nan
alpha27_pop,6.54339261569802e-11,2.08771657122203e-08,31905.720683999
omega_b01,1.91965366033728,0.102407084398599,5.33466460718786
omega_b11,0.0981827781090684,0.0113334366183175,11.5432022158994
omega_b21,0.0784080711145361,0.0141801214419986,18.0850277789447
omega_a1,1.08951828462795,0.192731371088894,17.6895949162256
omega_b02,0.0414580456161306,0.00252297080174183,6.08559994627479
omega_b12,0.0057054692408415,0.000370112860312681,6.48698371140624
omega_b03,0.886427221309749,0.0456488038028828,5.14975202763223
omega_b13,0.153353718216736,0.00878188562918465,5.72655539839806
omega_b04,1.7573678900724,0.0775926168170248,4.41527452819389
omega_b14,0.0935178473903598,0.00707209179430203,7.56229104032077
omega_b05,0.761173050434344,0.0406733242351407,5.34350555526519
omega_b15,0.101394129258548,0.00634915254086156,6.26185419934094
omega_b06,0.747813475182818,0.0388226084119964,5.19148286309035
omega_b16,0.0891091946320977,0.00561491499121984,6.30116231484525
omega_b07,111.179545349434,5.56440174076596,5.00487902093608
omega_b17,4.99714992716904,0.610852477668171,12.224017421351
b_1,0.300046876377495,0.00600231295841828,2.00045840532819
a_2,0.0492491756933066,0.00074280896827894,1.50826680410794
a_3,0.686588117248484,0.0122881854268256,1.7897463003104
a_4,0.680001338135492,0.0157041320668763,2.30942664170864
b_5,0.079685103995268,0.00198589726704503,2.49218130801832
b_6,0.102414974749538,0.00285758211608116,2.79019950263089
b_7,0.236660555572994,nan,nan
