rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,0.186023184000213,-0.00343707112288548,0,0,0,0,0,0,11
2,1,-0.135993164014434,0.0100729621517595,0,0,0,0,0,0,11
3,1,-0.250721088417357,-0.0021424298502894,0,0,0,0,0,0,11
4,1,-0.0584593276990653,-0.0129893148372934,0,0,0,0,0,0,11
5,1,0.118158012848255,-0.00209549682132025,0,0,0,0,0,0,11
6,1,0.100623113764199,-0.000349786794367171,0,0,0,0,0,0,11
7,1,0.225414127813758,-0.0191271658563802,0,0,0,0,0,0,11
8,1,-0.198878430777791,-0.00908781751216142,0,0,0,0,0,0,11
9,1,-0.21935787795483,-0.00776391198046696,0,0,0,0,0,0,11
10,1,0.253393137787165,-0.0214769306462442,0,0,0,0,0,0,11
1,2,-0.326069660453602,-0.00745481185881216,0,0,0,0,0,0,5
2,2,-0.188492498075966,-8.56636176173996e-05,0,0,0,0,0,0,5
3,2,-0.326563804731756,0.00016377944842766,0,0,0,0,0,0,5
4,2,-0.597391188311887,-0.0244969504973021,0,0,0,0,0,0,5
5,2,-0.664479025762938,-0.00278442725312475,0,0,0,0,0,0,5
6,2,-0.358114504653187,0.000763038267689908,0,0,0,0,0,0,5
7,2,0.337767854959703,0.00923570155942838,0,0,0,0,0,0,5
8,2,-0.332339291467671,0.0171108398724441,0,0,0,0,0,0,5
9,2,-0.0628399081319131,-0.0135373109431991,0,0,0,0,0,0,5
10,2,-0.0187126695429116,-0.010754267369412,0,0,0,0,0,0,5
1,3,-0.278528707051207,0.036794044767342,0,0,0,0,0,0,6
2,3,-0.248513883966424,-0.0197776898291757,0,0,0,0,0,0,6
3,3,-0.175207617561163,0.0158109246802347,0,0,0,0,0,0,6
4,3,-0.078422520686968,-0.0118616917305633,0,0,0,0,0,0,6
5,3,0.116188274087317,-0.00266699390480669,0,0,0,0,0,0,6
6,3,0.198932366895711,0.00423254798591759,0,0,0,0,0,0,6
7,3,0.0542354221034476,0.00819435647257643,0,0,0,0,0,0,6
8,3,0.111542140935279,0.00872657354609688,0,0,0,0,0,0,6
9,3,0.0138262064539063,-0.00594473829108621,0,0,0,0,0,0,6
10,3,0.185141595820807,-0.0137630857011758,0,0,0,0,0,0,6
1,4,-0.280819850845384,0.0150361440835495,0,0,0,0,0,0,8
2,4,0.107532326437624,0.00164627412401191,0,0,0,0,0,0,8
3,4,-0.167054831257846,0.0242257467377116,0,0,0,0,0,0,8
4,4,-0.0419067524597274,-0.0239130745455108,0,0,0,0,0,0,8
5,4,0.0795398012622934,-0.0324808714054597,0,0,0,0,0,0,8
6,4,-0.0799224847752695,0.00981186014853868,0,0,0,0,0,0,8
7,4,-0.325373474589347,0.00341754654580732,0,0,0,0,0,0,8
8,4,0.0789585090848277,-0.0181275898703624,0,0,0,0,0,0,8
9,4,-0.414693197386537,-0.0261650796548061,0,0,0,0,0,0,8
10,4,-0.223459817464343,-0.00817252591244868,0,0,0,0,0,0,8
1,5,0.525837262436057,-0.0104724399215736,0,0,0,0,0,0,3
2,5,0.768109562168995,-0.00560861964481386,0,0,0,0,0,0,3
