id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,1.41768,-0.0721429,0.0309055,0.118218,1.2315e-05,0.000144426,0.603151,-0.0506177,0,0,0,0,0,0,0,0,0,0
2,1.54187,0.0316436,-0.0174793,-0.145584,-0.00723663,-0.00410417,0.378869,0.171639,0,0,0,0,0,0,0,0,0,0
3,-1.08689,-0.0880008,0.0684086,0.194183,-0.0196482,-0.000881829,0.595676,0.141276,0,0,0,0,0,0,0,0,0,0
4,-3.73549,0.0158457,-0.018679,-0.173989,-0.0232985,-0.000585112,0.738187,-0.0434952,0,0,0,0,0,0,0,0,0,0
5,2.28237,-0.015093,-0.0211205,-0.161336,0.00622556,0.00359656,0.128862,-0.0843671,0,0,0,0,0,0,0,0,0,0
6,-0.467272,0.189357,0.0112543,-0.162166,0.0227464,-0.00423028,0.36073,0.0238425,0,0,0,0,0,0,0,0,0,0
7,1.58036,-0.0287736,-0.00372595,-0.246405,0.0416535,0.00134071,-0.417172,0.267692,0,0,0,0,0,0,0,0,0,0
8,-0.350155,-0.076239,0.0583806,0.0532939,-0.0237399,0.000388743,0.168368,-0.0174971,0,0,0,0,0,0,0,0,0,0
9,2.26114,0.00636823,-0.0162222,-0.062657,0.0032851,0.00119639,0.124063,0.0979778,0,0,0,0,0,0,0,0,0,0
10,-1.90191,0.0691594,0.010203,-0.20225,-0.00483624,0.00339344,-0.16297,-0.251467,0,0,0,0,0,0,0,0,0,0
11,0.11524,0.0613151,-0.0156605,0.165645,-0.0256008,-0.000668005,-0.0528828,0.0457765,0,0,0,0,0,0,0,0,0,0
12,1.83117,-0.0223774,-0.00491733,0.0179038,0.000516054,0.000611487,0.367351,-0.0144954,0,0,0,0,0,0,0,0,0,0
13,-1.2007,0.017199,-0.0271564,-0.103943,-0.00389084,-0.009674,-0.657064,0.200358,0,0,0,0,0,0,0,0,0,0
14,0.908359,0.0111089,-0.0146035,-0.165433,-0.00155215,-0.00661657,-0.863442,0.200493,0,0,0,0,0,0,0,0,0,0
15,0.656706,-0.0796248,0.0206394,0.29739,-0.0198469,0.000275221,0.740803,-0.00541835,0,0,0,0,0,0,0,0,0,0
16,0.236261,0.247599,0.0216007,-1.13762,-0.0352596,0.00402686,-0.0540009,0.0653844,0,0,0,0,0,0,0,0,0,0
17,2.20926,0.0381151,-0.0181214,0.0265255,-0.0124365,-0.000652829,0.569173,0.06529,0,0,0,0,0,0,0,0,0,0
18,-0.881025,0.0165866,-0.0190343,-0.060874,0.00991772,5.7398e-05,0.33406,-0.0229358,0,0,0,0,0,0,0,0,0,0
19,0.796338,0.106892,-0.065461,2.16305,0.0338724,-0.00239949,0.881845,-0.0100218,0,0,0,0,0,0,0,0,0,0
20,2.27635,-0.0450915,0.0184635,-0.00273403,0.0199838,0.000432811,-1.07608,-0.060186,0,0,0,0,0,0,0,0,0,0
21,-0.0734563,-0.127027,0.0557978,0.306214,-0.0228622,-0.000388369,0.437567,0.0741441,0,0,0,0,0,0,0,0,0,0
22,-4.76315,-0.0710376,0.0410875,0.067758,-0.0058689,0.000225537,-0.15845,0.0781021,0,0,0,0,0,0,0,0,0,0
