b0_pop,1,0.73359,-0.88326,0.95135,0.30465,0.19503,-0.07611,0.45699,-0.18315,-0.7823,-0.86647
b1_pop,0.73359,1,-0.69608,0.81774,0.17208,0.49217,-0.098381,0.65301,0.028615,-0.94292,-0.68866
h1_pop,-0.88326,-0.69608,1,-0.9008,-0.26951,-0.36219,-0.33758,-0.40393,-0.022507,0.64505,0.79161
h2_pop,0.95135,0.81774,-0.9008,1,0.12341,0.44298,-0.02328,0.42903,0.04644,-0.81556,-0.85566
alpha1_pop,0.30465,0.17208,-0.26951,0.12341,1,-0.61327,0.16747,0.108,-0.84265,-0.2564,-0.1939
alpha2_pop,0.19503,0.49217,-0.36219,0.44298,-0.61327,1,0.054935,0.37729,0.83476,-0.33243,-0.27108
beta_hcov1_score4C,-0.07611,-0.098381,-0.33758,-0.02328,0.16747,0.054935,1,-0.23283,0.079939,0.22064,0.057179
beta_hcov2_score4C,0.45699,0.65301,-0.40393,0.42903,0.108,0.37729,-0.23283,1,0.048101,-0.62023,-0.43572
omega_b0,-0.18315,0.028615,-0.022507,0.04644,-0.84265,0.83476,0.079939,0.048101,1,0.128,0.063398
omega_b1,-0.7823,-0.94292,0.64505,-0.81556,-0.2564,-0.33243,0.22064,-0.62023,0.128,1,0.70882
e_b,-0.86647,-0.68866,0.79161,-0.85566,-0.1939,-0.27108,0.057179,-0.43572,0.063398,0.70882,1
