rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,0.289233527892668,-0.233642823921818,-0.236873625174509,2.39475554205556,5.36424976766937,-0.0661365832854444,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-4.19276960206479,-0.0842486251061982,-0.0664984131561664,-0.574216951580612,1.18988016606951,0.0825553051718456,0,0,0,0,0,0,0,0
2,1,0.293430327036509,-0.138622059878826,-0.143411847160455,1.85256637367724,5.71001396272792,-0.142503027072283,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-4.18857280292095,0.0107721389367942,0.0269633648578876,-0.830926200319314,1.53564436112806,0.00618886138500649,0,0,0,0,0,0,0,0
3,1,0.319926658290024,-0.186306020283161,-0.104213519358084,0.331939110321481,4.76129003218337,-0.0707019624642085,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-4.16207647166744,-0.036911821467541,0.0661616926602582,-2.55030183664315,0.586920430583515,0.0779899259930815,0,0,0,0,0,0,0,0
1,2,3.18265998420894,-0.136348589891698,0.101786405267009,3.5036924033657,1.79923750519871,0.0174695389714272,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.29934314574852,0.0130456089239224,0.272161617285351,-0.19368072231777,-2.37513209640115,0.166161427428717,0,0,0,0,0,0,0,0
2,2,4.45152988437549,0.0609143682846419,-0.115656579776168,1.46249538147822,1.8888990541136,-0.168895893064347,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-0.030473245581967,0.210308567100262,0.0547186322421742,-1.06735396495576,-2.28547054748626,-0.0202040046070572,0,0,0,0,0,0,0,0
3,2,2.90513732915592,-0.277267014847412,-0.207038871361681,4.91770010160304,1.7131770704616,-0.135166584105025,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.57686580080155,-0.127872816031792,-0.0366636593433385,0.145342855076373,-2.46119253113826,0.0135253043522646,0,0,0,0,0,0,0,0
1,3,4.2869192591452,-0.211093668652896,-0.261765189680532,10.6037037970438,4.61830619904325,-0.302684128406358,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-0.195083870812261,-0.0616994698372759,-0.0913899776621902,0.913705247791291,0.443936597443388,-0.153992239949069,0,0,0,0,0,0,0,0
2,3,4.64832852942728,-0.0735565550272727,-0.146974136749283,2.90466691556134,5.37835017699409,-0.352734076983033,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,0.166325399469817,0.0758376437883475,0.0234010752690593,-0.381179382396042,1.20398057539423,-0.204042188525743,0,0,0,0,0,0,0,0
3,3,5.08708008405308,-0.0862690616345598,-0.116718831977824,1.76416739792263,5.15338190158092,-0.354943606791135,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,0.605076954095619,0.0631251371810604,0.0536563800405186,-0.879819257247318,0.979012299981055,-0.206251718333845,0,0,0,0,0,0,0,0
1,4,4.12643024357556,-0.085722013224621,-0.03720232378714,2.05494341928368,3.31779626312535,-0.15550288397606,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-0.355572886381903,0.0636721855909992,0.133172888231202,-0.727249792737175,-0.856573338474512,-0.00681099551877035,0,0,0,0,0,0,0,0
2,4,3.07375769129719,-0.202782557931882,-0.272189752755058,5.68555022824382,3.35178393152148,-0.0678324915168881,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.40824543866027,-0.0533883591162616,-0.101814540736716,0.290429801378769,-0.822585670078376,0.0808593969404019,0,0,0,0,0,0,0,0
3,4,3.49189721739675,-0.178092436861875,-0.225613763482412,3.24877414329857,3.3837036166748,-0.138765129639625,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-0.990105912560707,-0.0286982380462544,-0.0552385514640697,-0.269220368599545,-0.790665984925064,0.0099267588176648,0,0,0,0,0,0,0,0
1,5,3.3330862885091,-0.393027742528552,-0.143380951270799,1.29475906926731,4.76129478784335,-0.3598259052316,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.14891684144836,-0.243633543712932,0.0269942607475429,-1.18917347616624,0.586925186243488,-0.21113401677431,0,0,0,0,0,0,0,0
2,5,2.77777013102751,-0.0474458005789502,-0.107169568775733,1.85078669164009,4.26483011157382,-0.325788030603225,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.70423299892995,0.10194839823667,0.0632056432426094,-0.831887319684794,0.090460509973961,-0.177096142145935,0,0,0,0,0,0,0,0
3,5,2.4695629419589,-0.177430961024854,-0.169304055809976,5.52758035985121,4.29863768919681,-0.316744117262375,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-2.01244018799856,-0.0280367622092341,0.00107115620836618,0.262252064723829,0.124268087596948,-0.168052228805085,0,0,0,0,0,0,0,0
1,6,2.91181800908804,-0.0994187989701292,-0.141683534612505,14.5558329257129,5.69702105847905,-0.0876391873401139,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.57018512086942,0.049975399845491,0.0286916774058378,1.23049369453734,1.52265145687919,0.061052701117176,0,0,0,0,0,0,0,0
2,6,4.37156547396402,-0.24250116862598,-0.279714189637707,2.469524703785,5.71689347351955,-0.0940177994897435,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-0.110437655993438,-0.0931069698103599,-0.109338977619365,-0.543472402605131,1.54252387191969,0.0546740889675465,0,0,0,0,0,0,0,0
3,6,4.00036657087546,-0.0648222882399652,-0.119076411219138,1.14692033835312,6.03574228567866,-0.125944698561256,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-0.481636559082002,0.084571910575655,0.0512988007992042,-1.3104177235526,1.8613726840788,0.0227471898960339,0,0,0,0,0,0,0,0
1,7,2.96107649348812,-0.147576154877111,-0.111816021795227,2.53499186961554,3.12393898324857,-0.24627015533938,0.0411373193942385,0.141343511311181,0.753223395417798,0.116201668506824,0.196259560091334,0.802397695437522,-0.0989331784877409,-0.215541925207433,-1.52092663646934,0.00181804393850871,0.0585591902231148,-0.517307677325289,-1.05043061835129,-0.0975782668820902,0,0,0,0,0,0,0,0
