rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,0.969183272029904,-0.146275411207759,-0.162883244369327,6.86106607085475,7.38072929641891,0.000153227383247875,3.93039702107487,-0.0315092809239611,3.78636650821982,-0.0212413895459129,6.41446445195677,0.0545308941396961,4.42658733736486,-0.0609262032907826,418.682359195156,-13.5130278813673,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-3.62300358302652,0.0266754443332141,0.0226120612123506,0.215464751573225,-0.0190266840057021,-0.00219781143571493,-0.349878918122,0.130714131938061,-1.33164622054912,-0.0331634513964594,-0.665391032065156,0.105376777011989,-0.834661317532452,0.0078323670737253,74.9433250464411,-8.53171855327091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.796932054088443,-0.228584462819406,-0.278070498134566,8.46978967969885,7.37777379823089,-0.000680163928412191,3.84541843864956,-0.0592110497917207,3.61244995507671,0.0360832324654364,6.37410065671175,0.0316667968107283,4.51993450813798,-0.055077187812494,393.973556430685,-12.6089543655023,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-3.79525480096799,-0.0556336072784328,-0.092575192552888,0.426107595145961,-0.0219821821937316,-0.003031202747375,-0.434857500547308,0.103012363070301,-1.50556277369223,0.0241611706148898,-0.705754827310185,0.0825126796830216,-0.741314146759334,0.0136813825520139,50.2345222819703,-7.62764503740593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.884566785602105,-0.238442519204895,-0.278972513749565,6.11538137625155,7.3762087444567,0.00036957912885161,4.07100869977311,-0.0523367103869325,3.85920537374866,-0.00362389796662695,6.46412289866001,0.0499256323463342,4.53058886272621,-0.061861289464738,412.067403781959,-13.2200211873122,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-3.70762006945432,-0.0654916636639217,-0.093477208167887,0.100409052523735,-0.0235472359679143,-0.0019814596901112,-0.20926723942376,0.10988670247509,-1.25880735502029,-0.0155459598171735,-0.615732585361918,0.100771515218627,-0.730659792171103,0.00689728089976982,68.3283696332441,-8.23871185921586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,3.67662135128512,-0.282436040229067,-0.22284076888584,5.31048295858332,7.4085985050131,0.00125612271253295,2.48427631909456,-0.124975530712318,5.17882510160778,-0.00576242536489509,5.42802204723252,-0.0791001063422794,4.64867148508813,-0.0263618316001025,244.754949989259,-3.66411526583989,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-0.915565503771306,-0.109485184688093,-0.037345463304162,-0.0407152982351853,0.00884252458848067,-0.00109491610642986,-1.79599962010231,0.0372478821497044,0.0608123728388312,-0.0176844872154416,-1.65183343678942,-0.0282542234699861,-0.612577169809184,0.0423967387644053,-98.9840841594551,1.31719406225647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,4.63813039197799,-0.107662925920336,-0.225695915916183,3.57483919034548,7.4093269915542,0.00957077655694378,2.92874986817165,-0.12473047983954,6.32029107710474,-0.08044968738647,6.19991041939847,-0.00186124011789094,4.57932286165835,-0.166446496009137,251.323341111469,-7.38381870433378,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,0.0459435369215653,0.0652879296206374,-0.0402006103345058,-0.436477888592599,0.00957101112958014,0.00721973773798097,-1.35152607102522,0.0374929330224819,1.20227834833579,-0.0923717492370165,-0.879945064623459,0.0489846427544024,-0.681925793238961,-0.0976879256446287,-92.4156930372457,-2.40250937623743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,4.44853744312485,-0.219594661076865,-0.076727177894183,9.3013830720929,7.37319768389428,-0.00243194965474631,3.02271984024258,0.0242503617276346,4.31141898248943,-0.169119606879136,5.52608611969172,-0.121996038231073,5.31029154646559,-0.0480634070245432,309.084472271709,-2.82122908544236,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-0.143649411931574,-0.0466438055358917,0.108768127687495,0.519765024525897,-0.0265582965303395,-0.00478298847370912,-1.25755609895428,0.186473774589657,-0.806593746279517,-0.181041668729682,-1.55376936433021,-0.0711501553587801,0.0490428915682797,0.0206951633399646,-34.6545618770057,2.160080242654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,3.86648305029902,-0.158704662049435,-0.333703762549026,5.1332192397455,7.34108527610734,-0.00504228352372322,3.79261973815814,-0.162471806474648,2.67090346048269,-0.117725680854604,7.27181545086216,-0.037350974933088,5.52079998318676,-0.140640963409778,321.444263564126,-5.36334585526296,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-0.725703804757409,0.0142461934915381,-0.148208456967348,-0.0746650875244483,-0.0586707043172794,-0.00739332234268603,-0.487656201038731,-0.000248393612626158,-2.44710926828626,-0.129647742705151,0.191959966840225,0.0134949079392054,0.259551328289448,-0.07188239304527,-22.2947705845881,-0.382036527166604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3.67852604487526,-0.256880996953449,-0.169835475170535,4.86873562341934,7.36152130564137,-0.00706966955911079,4.22900251395972,-0.187403784564029,2.56218313930726,-0.0841474157582005,7.70955061003995,-0.0702647741639213,4.62689156276606,-0.072094068058904,323.686315003859,-4.21425715019817,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-0.913660810181169,-0.083930141412476,0.0156598304111426,-0.127563804200618,-0.0382346747832498,-0.0094207083780736,-0.0512734252371452,-0.0251803717020066,-2.55582958946169,-0.096069477608747,0.629695126018015,-0.019418891291628,-0.634357092131257,-0.00333549769439616,-20.0527191448556,0.767052177898184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.81275487420555,-0.324577564445477,-0.185069076616473,2.50428958973658,7.33634594309394,-0.00453388732778822,4.90730891937372,-0.246383507121457,1.72078033227726,-0.0232567169456519,7.22720732184593,-0.0348612757746064,5.04179979728624,-0.0854580026395158,288.750155825159,-1.92210563750944,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-0.779431980850875,-0.151626708904504,0.000426228965204445,-0.792392984601242,-0.0634100373306792,-0.00688492614675103,0.627032980176851,-0.0841600942594347,-3.39723239649168,-0.0351787787961984,0.147351837823995,0.0159846070976869,-0.219448857611075,-0.016699432275008,-54.9888783235559,3.05920369058691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.62390222159321,-0.407978515797682,-0.064057342684077,0.741660398643141,7.35239529985097,0.0105303705191166,5.2959671172381,-0.381879504854936,3.25182564922836,0.111582195334448,7.43997197186798,0.0413166893597393,4.58340975947003,-0.174889221017952,308.805234958372,5.76373423887462,0.0619148912265937,0.11512209587771,0.729606684755059,0.110218189412471,0.125970848308849,-11.5653521315073,0.425088418470715,-2.86859278683985e-13,-0.000888350939627085,3.92405551347835e-11,7.32286955885784e-07,-0.0774285669570087,4.57615690413533,-2.21901375044754e-07,-4.36053213616984e-07,-0.287202757935507,-0.0762483850026474,2.51601177670523e-07,-0.968284633463221,-0.235027660256709,0.121437962897601,-2.00926190635861,-0.0473606805736457,0.00817933170015377,1.01569117804123,-0.219656091992914,-1.86618707954059,0.0996601334839011,0.36011648784605,0.0921625722320326,-0.677838895427284,-0.106130650653444,-34.9337991903425,10.745043566971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
