b02_pop,1,-0.20749,0.0034351,-0.0068329,0.0011525,-0.00097455,0.010355,0.026902,0.0059305,-0.010739,0.016068,0.0078524,7.9081e-05,-9.8546e-05,0.017138,-0.017696,0.055248,-0.0084123,-0.0043816,-0.0013143,-0.0022702,0.0058009,-0.011184,-0.00090645,0.00082008
b12_pop,-0.20749,1,0.0013629,0.010885,0.0025241,-0.0077685,0.044659,-0.031537,0.005546,-0.015299,0.031516,0.0027062,0.00010922,-0.00015178,0.023409,-0.025141,-0.0031461,0.070605,-0.0010015,-0.0054459,0.0014565,-0.0076757,-0.01882,0.0016273,-0.00056031
b03_pop,0.0034351,0.0013629,1,-0.13725,-0.00055609,-0.00049101,0.006787,-0.013998,0.0010413,-0.00042815,0.016245,0.00039669,8.5399e-05,-0.00010701,0.021026,-0.019241,0.0081913,-0.0043992,0.013811,-0.0023213,-0.00062085,0.00010959,-0.0019737,-0.0091189,-0.00098782
b13_pop,-0.0068329,0.010885,-0.13725,1,0.0013998,-0.00066795,-0.059075,0.069267,0.058101,-0.025714,-0.011252,-0.00063374,-7.7013e-06,5.4623e-05,-0.0015302,0.0037387,-0.006928,0.011558,-0.01125,-0.0054933,0.0028461,0.0031623,0.0012623,0.0037346,-0.0026759
b05_pop,0.0011525,0.0025241,-0.00055609,0.0013998,1,-0.14001,-0.0046799,-0.010968,-0.0073914,0.0052572,-0.018848,-0.0088726,-9.312e-05,0.00011106,-0.018744,0.020941,-0.0029491,-0.001932,-0.00055402,0.0038207,0.072747,-0.0066975,-0.0015913,0.00054892,-0.037448
b15_pop,-0.00097455,-0.0077685,-0.00049101,-0.00066795,-0.14001,1,-0.0074572,-0.011937,-0.031857,0.03291,-0.017438,-0.0052028,-0.00010712,0.00011778,-0.02747,0.023473,7.1289e-05,0.00081213,0.0077547,0.01402,-0.026291,-0.01729,0.0034693,-0.0037732,0.028952
p1_pop,0.010355,0.044659,0.006787,-0.059075,-0.0046799,-0.0074572,1,-0.11719,-0.0040073,-0.10054,0.35486,-0.55033,0.00078233,-0.0017492,0.22805,-0.26014,0.021121,0.0083831,0.002361,-0.047189,0.0064863,0.022332,-0.011949,-0.01204,-0.021698
g1_pop,0.026902,-0.031537,-0.013998,0.069267,-0.010968,-0.011937,-0.11719,1,0.21788,-0.33247,0.44383,0.29706,0.0023692,-0.0027896,0.49808,-0.5129,0.023094,0.044175,-0.02839,-0.032395,0.014257,0.047062,-0.013308,-0.0010739,-0.046703
p2_pop,0.0059305,0.005546,0.0010413,0.058101,-0.0073914,-0.031857,-0.0040073,0.21788,1,-0.24651,0.25853,0.20297,0.0015542,-0.0013138,0.30904,-0.31564,0.01519,0.021677,-0.015314,-0.029575,0.00732,0.027163,-0.0082659,0.0027551,-0.02683
g2_pop,-0.010739,-0.015299,-0.00042815,-0.025714,0.0052572,0.03291,-0.10054,-0.33247,-0.24651,1,-0.50363,-0.27309,-0.0028581,0.003391,-0.7206,0.62343,-0.027766,-0.036193,0.021635,0.10167,-0.016479,-0.054677,0.016057,0.0041342,0.055881
alpha12_pop,0.016068,0.031516,0.016245,-0.011252,-0.018848,-0.017438,0.35486,0.44383,0.25853,-0.50363,1,0.33585,0.0039676,-0.0050839,0.79965,-0.86412,0.065178,0.067262,-0.033631,-0.13657,0.023191,0.07945,-0.032874,0.0013066,-0.076945
alpha13_pop,0.0078524,0.0027062,0.00039669,-0.00063374,-0.0088726,-0.0052028,-0.55033,0.29706,0.20297,-0.27309,0.33585,1,0.0021128,-0.0018219,0.34345,-0.35694,0.022605,0.035111,-0.038005,-0.084571,0.0088554,0.034695,-0.011198,0.023417,-0.032898
alpha15_pop,7.9081e-05,0.00010922,8.5399e-05,-7.7013e-06,-9.312e-05,-0.00010712,0.00078233,0.0023692,0.0015542,-0.0028581,0.0039676,0.0021128,1,-0.056524,0.0042861,-0.004418,0.00023865,0.00028133,-0.00017481,-0.00069151,0.00011297,0.00040685,-0.00012699,3.3451e-06,-0.00039676
alpha22_pop,-9.8546e-05,-0.00015178,-0.00010701,5.4623e-05,0.00011106,0.00011778,-0.0017492,-0.0027896,-0.0013138,0.003391,-0.0050839,-0.0018219,-0.056524,1,-0.0051645,0.0053085,-0.00031011,-0.00034487,0.0001925,0.00082931,-0.00013675,-0.00048805,0.00016367,1.4622e-05,0.0004758
alpha23_pop,0.017138,0.023409,0.021026,-0.0015302,-0.018744,-0.02747,0.22805,0.49808,0.30904,-0.7206,0.79965,0.34345,0.0042861,-0.0051645,1,-0.94779,0.046139,0.055227,-0.032981,-0.15202,0.023303,0.08642,-0.025472,-0.0055718,-0.084761
alpha25_pop,-0.017696,-0.025141,-0.019241,0.0037387,0.020941,0.023473,-0.26014,-0.5129,-0.31564,0.62343,-0.86412,-0.35694,-0.004418,0.0053085,-0.94779,1,-0.05113,-0.059942,0.036525,0.15067,-0.025672,-0.092108,0.027445,0.0018669,0.090123
