rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha17,alpha21,alpha22,alpha23,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha27
1,1,8.80419891609917,-0.0908223127097695,-0.0650091279359404,1.8569566881447,7.47036276455194,0.0126639625417794,4.1092278448683,0.0053996976352605,475.064115091119,-3.87522750266771,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,4.16192574523426,0.07138697413358,0.0873835963037716,-0.830275847777095,0.0724105547993918,0.00863327645295928,-0.054448988583264,0.145900985599578,141.366234444801,1.51170064334965,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4.73414741334491,0.106455528756774,-0.143980377065126,4.64277021532477,7.44516121232559,0.00454910472795418,5.71861468462677,-0.0581765902917061,260.017670775416,-16.2405098888529,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,0.0918742424800003,0.268664815600123,0.00841234717458583,0.0860964109386713,0.0472090025730445,0.000518418639134067,1.55493785117521,0.0823246976726114,-73.6802098709018,-10.8535817428355,0,0,0,0,0,0,0,0,0,0,0,0
3,1,4.73899298890447,-0.193972748295754,-0.108043389079629,1.46007298051241,7.41911233361709,-0.00155875590560457,4.61526208609425,0.0765885358500194,247.534117907741,-19.8013187118355,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,0.0967198180395608,-0.0317634614524045,0.0443493351600833,-1.07072838519002,0.0211601238645436,-0.00558944199442469,0.451585252642689,0.217089823814337,-86.1637627385768,-14.4143905658182,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.4732895328058,-0.045206474742815,-0.00722321327945483,5.27974791110579,7.45285976739233,0.000828794172947751,4.7685359475922,-0.00528293458446855,266.685469868614,-5.39297097215364,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,-3.16898363805911,0.117002812100535,0.145169510960257,0.214663546156327,0.0549075576397833,-0.00320189191587236,0.604859114140645,0.135218353379849,-67.0124107777032,-0.00604282613628015,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.14023230770624,-0.0414856360757603,-0.127485678212869,2.1078779989784,7.45381618569317,0.00337916319179854,4.75333220851319,0.0896049826145001,314.19197125348,-8.4812449241428,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,-3.50204086315867,0.120723650767589,0.0249070460268429,-0.703533052556467,0.0558639759406203,-0.000651522897021571,0.589655375061635,0.230106270578818,-19.5059093928373,-3.09431677812544,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.40885324610128,-0.359341410763769,-0.103010749846048,1.87479874634056,7.45143910070319,0.00679162538487684,4.39244651031581,0.00357709376967219,236.114438600103,2.68717192176947,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,-3.23341992476363,-0.19713212392042,0.0493819743936642,-0.820713487936809,0.0534868909506399,0.00276093929605673,0.228769676864247,0.14407838173399,-97.583442046215,8.07410006778683,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4.84049317480133,-0.21870564330868,-0.20175256744979,5.71702749570363,7.43119987412361,0.004296266742881,2.96852210045031,0.000823181030342401,103.437523378582,-4.8752595890043,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,0.198220003936419,-0.0564963564653307,-0.0493598432100778,0.294234195420604,0.0332476643710677,0.000265580654060885,-1.19515473300125,0.14132446899466,-230.260357267736,0.511668557013062,0,0,0,0,0,0,0,0,0,0,0,0
2,3,7.4870171922881,-0.517052437710843,-0.293175888868791,9.6662264493478,7.45232829009237,0.00225124577402174,2.62810522537745,-0.321568817317243,141.725213721328,-9.45106030406549,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,2.84474402142319,-0.354843150867494,-0.140783164629079,0.819423194245453,0.0543760803398214,-0.00177944031479838,-1.53557160807411,-0.181067529352925,-191.97266692499,-4.06413215804813,0,0,0,0,0,0,0,0,0,0,0,0
3,3,7.34510873416343,-0.324758958683217,-0.170605679859923,12.5867990456457,7.43189465692486,0.00162232256254171,2.472796787626,-0.16400636568318,156.210185896167,-8.26459344047622,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,2.70283556329852,-0.162549671839867,-0.0182129556202108,1.08343376363828,0.0339424471723131,-0.0024083635262784,-1.69088004582556,-0.0235050777188629,-177.48769475015,-2.87766529445886,0,0,0,0,0,0,0,0,0,0,0,0
1,4,3.59174695374532,-0.209645792824582,-0.295682379041258,6.33410102981174,7.43801665858799,0.00894830040874888,6.084528296839,-0.269783690481645,306.535439547489,-1.06988065614873,0.0226512252242583,0.195880833435136,0.779968683899272,0.133134756562266,0.164958727478955,-9.01296441124027,0.769529757943091,0.0024853601092649,-0.0809272644740528,2.5979857521558e-14,-0.27882927732929,-0.00121893417165408,-1.05052621711959,-0.0474365059812321,-0.143289654801546,0.396733092072485,0.0400644488354418,0.00491761431992877,1.92085146338744,-0.129282402517327,-27.1624410988282,4.31704748986863,0,0,0,0,0,0,0,0,0,0,0,0
