b01_pop,0.0177,-0.00020459,0.00027358,-0.0060606,-1.1605e-06,1.6131e-07,1.427e-05,-3.1188e-06,-1.1973e-05,4.3125e-06,2.5362e-05,-3.5189e-06,-3.3074e-06,-5.9176e-07,-0.0015366,-0.00017859,1.9314e-05,-5.3083e-05,-1.9321e-06,1.0211e-05,-0.00014203,0.0031188,-0.00031144,-3.7575e-09,0.00019247,nan,-1.1188e-12,3.1438e-05,-1.541e-12,-8.1908e-06,-1.5526e-05,2.5107e-15,nan,-1.4936e-12,0.0020297,9.4896e-05,-0.00011318,0.001008,-1.0033e-07,-6.1324e-08,1.6289e-05,-3.2717e-06,-4.385e-06,5.5527e-08,1.7973e-05,-9.5149e-07,1.3903e-05,-1.6163e-06,-0.0007175,-0.00027304,-2.0578e-05,4.4658e-08,-2.2947e-06,1.4141e-06,-6.5401e-07,-1.5144e-06,nan
b11_pop,-0.00020459,0.00026748,0.00020199,-0.0023748,-3.0137e-07,7.6921e-08,1.1426e-05,-3.4555e-06,3.8113e-06,-1.688e-07,8.2212e-06,-1.3702e-06,-6.2484e-06,1.1814e-08,-0.0014279,0.00037742,-1.3596e-05,1.7292e-05,2.0417e-05,-3.6444e-06,0.00010676,-0.00073061,0.00013192,1.364e-08,-3.687e-05,nan,1.0123e-12,1.3e-05,2.6221e-11,9.5653e-06,-6.6278e-06,-2.2952e-14,nan,3.4228e-12,-8.8733e-05,-0.00012311,-0.00010554,0.0012029,1.374e-07,2.8443e-08,-6.3112e-06,-6.9946e-07,1.6492e-06,6.1331e-07,5.8888e-06,3.8579e-07,3.5953e-06,-1.3866e-06,-0.0011518,0.00042555,4.9289e-06,4.7633e-08,7.5068e-07,-4.2687e-07,3.2649e-09,-2.8421e-07,nan
b21_pop,0.00027358,0.00020199,0.0003655,0.00025855,-5.7659e-07,1.0851e-07,1.611e-05,-3.2622e-06,6.5413e-06,7.5731e-08,1.556e-05,-2.0903e-06,-5.6349e-06,-4.999e-07,-0.0021651,0.00064465,-4.3501e-06,9.2791e-06,9.6034e-06,-3.6382e-06,4.7722e-05,-0.00054499,3.9137e-05,1.499e-09,-2.869e-05,nan,3.6338e-13,1.1036e-05,1.3031e-11,-1.6723e-06,-5.3924e-06,-1.1199e-14,nan,1.5333e-12,6.7521e-05,-0.00012926,-0.0002004,0.0010283,-8.7808e-08,2.5739e-08,-4.8629e-06,-9.9127e-07,-3.155e-06,1.3465e-06,1.2963e-05,4.5203e-07,5.9066e-06,-2.1297e-06,-0.001539,0.00061139,2.3396e-06,6.3296e-08,4.6967e-07,-2.1941e-07,-2.3295e-07,-4.3458e-07,nan
a1_pop,-0.0060606,-0.0023748,0.00025855,0.61038,-3.8333e-07,-8.5572e-07,-0.00034549,3.2173e-05,0.00035052,-4.3847e-05,-7.297e-05,4.902e-05,0.00023954,-5.0979e-05,-0.015035,0.0092924,7.3383e-05,0.00019265,-2.7663e-05,6.8024e-05,-0.0011159,-0.020849,-0.00032866,-1.8509e-07,-0.00011225,nan,-2.0749e-12,0.00023968,2.6296e-10,-0.00030073,-0.00031941,-1.9407e-13,nan,1.4955e-11,0.0030859,-0.0012154,-0.001888,-0.10092,-2.7851e-05,2.4036e-06,-3.5814e-05,6.9437e-05,-0.00017886,8.7505e-05,0.00012472,8.3305e-06,-0.00040934,-4.4177e-06,-0.0027552,0.0043038,-0.000696,5.1006e-07,-2.2977e-05,-7.9144e-05,2.348e-06,4.1121e-05,nan
b02_pop,-1.1605e-06,-3.0137e-07,-5.7659e-07,-3.8333e-07,8.783e-06,-3.1854e-07,-2.2818e-08,2.5831e-09,-4.7044e-08,2.1308e-09,-1.1522e-07,-2.7523e-08,-2.0698e-07,7.3186e-08,-7.8824e-07,-4.3456e-06,1.0007e-07,2.6191e-06,5.7468e-09,1.0744e-08,-1.9007e-07,-0.00010098,9.7991e-07,-7.9148e-11,2.4603e-07,nan,-5.5613e-15,2.9224e-07,2.0972e-14,-5.2606e-08,-9.9915e-08,-1.0785e-17,nan,-4.6478e-15,-1.188e-06,2.8507e-07,3.8562e-07,-2.8636e-06,-1.5241e-07,-2.1468e-08,2.0897e-07,-4.196e-08,9.0772e-08,1.9726e-08,-2.227e-07,-7.69e-08,-1.202e-07,4.1135e-08,-6.8272e-06,-6.6934e-06,2.0345e-08,2.4588e-08,-1.1928e-08,-8.4027e-08,-7.1033e-09,-5.7406e-09,nan
b12_pop,1.6131e-07,7.6921e-08,1.0851e-07,-8.5572e-07,-3.1854e-07,2.3555e-07,-9.4997e-09,4.0557e-08,1.3256e-08,5.9092e-09,4.3099e-08,5.4335e-09,4.7268e-08,-1.5962e-08,-5.018e-06,7.6334e-07,3.6864e-07,-1.1586e-06,-7.7205e-08,-2.159e-08,-1.4984e-07,0.00015036,-2.9851e-06,-3.0797e-11,2.7146e-06,nan,-2.7708e-14,-2.5673e-07,-7.7988e-13,1.6832e-07,3.9925e-07,6.2688e-16,nan,-8.9569e-14,1.2198e-07,-5.5568e-08,-5.528e-08,7.8828e-07,-3.0767e-08,4.1329e-09,4.2542e-10,1.0259e-08,-8.2332e-08,-1.8396e-09,2.9982e-08,1.4113e-08,3.3281e-08,-8.7881e-10,2.8059e-06,7.5205e-07,8.3593e-10,-1.3537e-09,-7.042e-10,1.2559e-08,1.8297e-10,7.1774e-10,nan
b03_pop,1.427e-05,1.1426e-05,1.611e-05,-0.00034549,-2.2818e-08,-9.4997e-09,0.0034064,-0.00010146,2.1536e-06,7.3474e-07,-1.2479e-06,8.9121e-07,4.3044e-06,-7.8201e-07,0.00081059,-0.00022779,2.6737e-06,-4.88e-05,-1.2426e-05,1.6105e-05,7.8473e-06,0.0018696,-6.2913e-05,-1.4532e-08,-2.8975e-05,nan,-2.368e-13,-6.3343e-06,-8.7204e-12,-2.181e-05,1.2019e-06,8.1047e-15,nan,-1.1638e-12,-1.0451e-06,-5.1789e-06,-8.4293e-06,0.00011074,2.092e-07,-2.1086e-08,-3.1598e-05,4.8747e-06,-1.6418e-06,3.2443e-07,1.9165e-06,-7.4422e-08,9.8544e-07,-3.6096e-07,0.0012059,-0.00028735,6.4291e-07,4.6857e-09,2.1569e-06,-2.6747e-07,-8.2789e-08,2.0613e-07,nan
b13_pop,-3.1188e-06,-3.4555e-06,-3.2622e-06,3.2173e-05,2.5831e-09,4.0557e-08,-0.00010146,0.00013475,-1.0159e-06,1.9041e-07,3.9867e-07,-3.8938e-07,-1.1912e-06,3.2525e-07,-3.6732e-05,2.4907e-05,-8.9017e-06,2.5094e-05,2.0037e-05,-7.3619e-06,6.6164e-06,-0.0011707,9.0814e-05,1.9745e-08,3.5063e-05,nan,6.8528e-13,5.1312e-06,1.9152e-11,2.033e-05,-3.8626e-06,-1.724e-14,nan,2.52e-12,-1.7758e-07,1.2173e-06,2.0895e-06,-2.949e-05,-5.6678e-08,-7.3117e-09,6.6842e-06,-3.6195e-06,7.0924e-07,-1.2763e-07,-5.8716e-07,-6.036e-09,2.0401e-07,2.8819e-07,-0.00013762,2.4974e-05,-1.7966e-07,4.9839e-09,5.8846e-07,-9.1408e-08,1.0641e-08,-8.863e-08,nan
b04_pop,-1.1973e-05,3.8113e-06,6.5413e-06,0.00035052,-4.7044e-08,1.3256e-08,2.1536e-06,-1.0159e-06,0.01125,-8.7159e-05,8.5863e-08,-3.7745e-07,1.913e-06,-2.2719e-07,0.00012703,-0.00017279,-3.9501e-07,8.7713e-08,1.4064e-07,-2.33e-06,3.4847e-06,2.8948e-05,4.5356e-06,4.8462e-11,5.6416e-06,nan,1.1765e-13,1.2831e-06,1.1227e-11,-2.5401e-06,-1.0011e-05,-8.6375e-15,nan,9.1277e-13,-6.0975e-06,-4.4931e-06,-5.118e-06,-6.6707e-05,-7.7663e-08,-2.0059e-08,-7.9953e-07,1.2067e-07,-4.1033e-06,-3.438e-06,-2.1362e-07,-7.5886e-07,2.9889e-06,-4.7061e-07,2.8591e-05,-0.00022837,3.3406e-07,3.1414e-08,1.7076e-07,4.8894e-06,2.4924e-07,5.2297e-08,nan
b14_pop,4.3125e-06,-1.688e-07,7.5731e-08,-4.3847e-05,2.1308e-09,5.9092e-09,7.3474e-07,1.9041e-07,-8.7159e-05,6.7698e-05,-5.3475e-07,1.5436e-07,-3.32e-07,1.573e-07,8.8638e-05,-2.4659e-06,5.1734e-07,-1.5143e-06,-4.0931e-06,-1.9096e-07,1.5627e-06,-4.1415e-05,9.7782e-07,-1.813e-09,-2.8973e-05,nan,-2.7484e-13,-3.4246e-06,-2.8741e-11,4.5509e-06,2.5181e-05,2.2469e-14,nan,-2.3418e-12,1.6874e-06,4.4643e-07,8.8768e-08,1.4363e-05,-9.289e-09,-7.4317e-09,6.4296e-07,-3.4348e-08,6.6794e-07,1.4763e-06,-7.4442e-07,1.0123e-07,-1.2726e-06,-4.7267e-08,8.6122e-05,3.4998e-06,1.3963e-08,-3.7579e-09,2.604e-08,-1.969e-06,-2.8531e-08,1.9611e-08,nan
