rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,4.12670248698745,-0.0798871716151276,-0.281535281547417,7.53575256352978,4.17900598096717,-0.16643218239146,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-0.451008033413308,0.0576286736144605,-0.121189230228323,0.342291918942065,-0.0112864757746873,-0.0188458102643291,0,0,0,0,0,0,0,0
2,1,4.96227991799078,-0.166087001077973,-0.191012016999241,4.89294506123859,3.56356176375721,-0.246191528212975,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,0.384569397590023,-0.0285711558483852,-0.0306659656801466,-0.0895723996546551,-0.626730692984648,-0.0986051560858444,0,0,0,0,0,0,0,0
3,1,5.29937660008597,0.0934798910580781,-0.0321019412452096,4.12097820419046,3.7091863710069,-0.138804306861768,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,0.721666079685211,0.230995736287666,0.128244110073884,-0.261276220485047,-0.481106085734954,0.00878206526536215,0,0,0,0,0,0,0,0
1,2,6.05405692251404,-0.0563713001021537,-0.0719488787146347,12.5474664193739,4.47147691077978,-0.320432686232806,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,1.47634640211328,0.0811445451274343,0.0883971726044593,0.852151982396714,0.281184454037926,-0.172846314105675,0,0,0,0,0,0,0,0
2,2,6.11338834025286,-0.0778602476524992,-0.120903625537738,4.53536028082408,3.80047918878799,-0.228282958079559,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,1.5356778198521,0.0596555975770889,0.0394424257813564,-0.165462258951228,-0.389813267953865,-0.0806965859524285,0,0,0,0,0,0,0,0
3,2,5.13804229137641,-0.0412976633852602,-0.233185382140142,5.67769992044516,3.97641890881999,-0.306264093182101,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,0.560331770975647,0.0962181818443279,-0.0728393308210475,0.0591794232712313,-0.213873547921869,-0.15867772105497,0,0,0,0,0,0,0,0
1,3,6.53486889195636,-0.106721769316205,-0.0829774785949055,3.94919762775491,3.88244859805814,-0.156994555955995,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,1.9571583715556,0.0307940759133829,0.0773685727241886,-0.303854357801494,-0.307843858683718,-0.00940818382886416,0,0,0,0,0,0,0,0
2,3,6.46572557894336,-0.240653083234681,-0.126500455523482,6.46568450438945,4.24634883731189,-0.18896484991446,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,1.8880150585426,-0.103137238005093,0.0338455957956125,0.189142101235166,0.0560563805700305,-0.0413784777873297,0,0,0,0,0,0,0,0
3,3,5.73127021313626,-0.146829734634382,-0.142623804404066,5.24969157654922,3.62579702018986,-0.116803479551044,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,1.1535596927355,-0.00931388940479358,0.0177222469150279,-0.0191974563125543,-0.564495436551996,0.0307828925760865,0,0,0,0,0,0,0,0
1,4,3.13033550323669,-0.122448886953306,-0.0789274825906544,3.31188565297732,4.04801123598868,-0.285142893570197,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-1.44737501716407,0.0150669582762824,0.0814185687284396,-0.479849073006661,-0.142281220753181,-0.137556521443066,0,0,0,0,0,0,0,0
2,4,3.80486525044755,-0.0843637180748301,-0.0155526060238681,3.87795667452006,3.57343844963313,-0.187611261020938,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-0.772845269953209,0.053152127154758,0.144793445295226,-0.322058399228019,-0.616854007108727,-0.0400248888938078,0,0,0,0,0,0,0,0
3,4,3.42967075022684,-0.166040229932981,-0.167707481565516,4.98729217963775,4.06434355355861,-0.464680880571887,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-1.14803977017392,-0.0285243847033931,-0.00736143024642166,-0.070473670761658,-0.125948903183251,-0.317094508444757,0,0,0,0,0,0,0,0
1,5,3.60937695347847,-0.135929050797348,-0.270664330575754,13.2591397465163,2.73760779930871,0.0372493150119445,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-0.968333566922291,0.00158679443223972,-0.110318279256659,0.907320322958421,-1.45268465743315,0.184835687139075,0,0,0,0,0,0,0,0
2,5,2.8145046314451,-0.298514609071024,-0.131869972816317,1.78899376947956,3.24653400701725,-0.282494306597411,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-1.76320588895566,-0.160998763841435,0.0284760785027768,-1.09571346202923,-0.94375844972461,-0.13490793447028,0,0,0,0,0,0,0,0
3,5,3.49531743539878,-0.306660752938548,-0.22795811732314,3.88697753925752,3.45459562431566,0.0381984783039638,0.107005828377838,0.110228735937474,0.748745581455605,0.0960427267509492,0.0822822524285932,0.371516355943146,-0.0937778806883523,-0.16016925448295,-1.08239308500198,-0.16914490770896,-0.0676120660040463,-0.319734910439204,-0.735696832426196,0.185784850431094,0,0,0,0,0,0,0,0
