rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.459923638257045,0.0599976066761556,0,0,0,0,0,0,11
2,1,-0.100339448477008,0.0420513184969051,0,0,0,0,0,0,11
3,1,-0.302318917667556,-0.0574331445726667,0,0,0,0,0,0,11
4,1,0.67172494122471,-0.0502731261843565,0,0,0,0,0,0,11
5,1,0.350820220390638,0.0191939242802002,0,0,0,0,0,0,11
6,1,0.73871415314272,-0.117906818112173,0,0,0,0,0,0,11
7,1,0.129302422983873,0.089784479930338,0,0,0,0,0,0,11
8,1,-0.515272545710513,-0.000679957806093201,0,0,0,0,0,0,11
9,1,-0.971970284746984,-0.0986477930505837,0,0,0,0,0,0,11
10,1,0.820580982195537,0.00857386111737291,0,0,0,0,0,0,11
1,2,0.672099346454601,-0.0049100788549542,0,0,0,0,0,0,5
2,2,0.202269052907003,0.0862593308166988,0,0,0,0,0,0,5
3,2,-0.791001616656729,0.0310260151892612,0,0,0,0,0,0,5
4,2,0.658166910805214,-8.48413645442303e-05,0,0,0,0,0,0,5
5,2,0.0229032655120385,0.0586316315590327,0,0,0,0,0,0,5
6,2,-0.501580066856434,0.0372946328948713,0,0,0,0,0,0,5
7,2,-0.610069914368012,-0.0504551028557427,0,0,0,0,0,0,5
8,2,-0.654854972796695,0.0114062350209958,0,0,0,0,0,0,5
9,2,-0.461000525191853,-0.0272994853056201,0,0,0,0,0,0,5
10,2,-1.0067171448358,0.0483856058348233,0,0,0,0,0,0,5
1,3,-0.496244480735811,0.0416716498152594,0,0,0,0,0,0,6
2,3,-1.11830279611419,-0.00349898093014689,0,0,0,0,0,0,6
3,3,0.0820352997487745,0.00043210171407182,0,0,0,0,0,0,6
4,3,-0.365174961104589,-0.0030438434493949,0,0,0,0,0,0,6
5,3,-1.2081342610369,-0.0685991844313303,0,0,0,0,0,0,6
6,3,-0.770848678647621,0.0533592679118184,0,0,0,0,0,0,6
7,3,0.120138463022169,-0.0844806010974225,0,0,0,0,0,0,6
8,3,0.709541006729825,0.0154296946071988,0,0,0,0,0,0,6
9,3,-1.3057667266718,-0.0399781839892415,0,0,0,0,0,0,6
10,3,0.211816788731831,-0.00554220161480667,0,0,0,0,0,0,6
1,4,1.24212673603533,-0.101142266582213,0,0,0,0,0,0,8
2,4,0.255668903586411,-0.0221006276105727,0,0,0,0,0,0,8
3,4,-0.238120779613368,0.0673139372278566,0,0,0,0,0,0,8
4,4,0.517976749733762,-0.0658960179799813,0,0,0,0,0,0,8
5,4,-0.341101138828648,-0.0952408107351619,0,0,0,0,0,0,8
6,4,-0.334388173214666,-0.00782096262201981,0,0,0,0,0,0,8
7,4,0.46462301346418,-0.046386962884736,0,0,0,0,0,0,8
8,4,-0.566956442814995,0.0678478874680573,0,0,0,0,0,0,8
9,4,0.664467426386686,-0.0336636159562149,0,0,0,0,0,0,8
10,4,0.693878644006233,0.0100108984092209,0,0,0,0,0,0,8
1,5,-0.511937092450335,0.123187316883231,0,0,0,0,0,0,3
2,5,-0.29387282138045,0.0336629005806273,0,0,0,0,0,0,3
3,5,0.795881487963438,0.0250357373595529,0,0,0,0,0,0,3
