rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha27
1,1,1.33456173302895,0.0339105453034418,0.182750856242185,0.978615268494874,0.0593874388724025,-0.00294627705983482,-0.00437177032697278,0.0868097526435897,0.0129116570330838,-0.0276940686177249,86.2422702981371,5.14224895108751,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.535761363251218,0.027166391472944,0.196116010115834,0.408989508614515,0.0518770237789123,0.00710337999444758,0.0346022658298146,-0.0152782517340064,-0.37190472937299,0.0027912252245578,150.038344677693,6.13562126294715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-0.190398349481544,-0.13644554466899,0.0251258047072215,0.0429565412397412,0.0840621267665265,-0.00466804654708316,-0.687513990153698,-0.120602162016905,0.0378672833801206,0.0782207269282018,200.793214758478,-5.87168201537724,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-2.61000348001106,0.00380598951902621,-0.00265297352712124,1.53981377041793,0.0127413132985987,-0.00358224205745898,-0.887876322391432,0.0554044413394221,-0.291794856867173,0.0797517762770239,-51.1001986217739,0.563694935575157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-3.49409896639823,0.0730006134591233,0.0598354958306825,1.09476744170578,0.0311610306406989,-0.00490262660258195,-0.295637047323021,0.032351206597559,-0.338108522025863,0.0801139698536764,-35.1651906842436,-0.248060449535007,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-1.81957541905235,0.0336348784126948,0.0382602878405881,-0.557130268522372,0.00409897173980234,-0.00483679755336172,-0.177513467878121,0.0423981055699191,0.284803222741394,0.0297856505426451,-30.9175118991762,-0.939301754424264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.40017313343516,-0.083426776030591,-0.0447163997760259,0.954860631915059,0.0222495730310115,0.00224579091895925,0.733698156155894,-0.248676681981546,-0.749366297547204,-0.121245947067442,247.017367781864,-1.61407091713457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.24279102289451,-0.0693696726683686,0.0820018482536873,-1.45280014088135,-0.0150591853179476,0.00596207352186683,-0.189946880228288,-0.202768689376839,-1.04334891533375,-0.120386415521086,180.161984698448,-1.94560015349209,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-1.44154510987796,-0.0495022181829614,0.0130108394582255,-0.80335486111892,-0.0328922884748275,0.00560016076210149,0.236439347701624,-0.23131961246314,-0.940539096864643,-0.125950704482375,160.941155490447,-2.9045534608836,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.05260001898575,-0.113870209821054,-0.0384681019747299,0.607464314297492,-0.0458651375400363,-0.00374004390612407,-0.129699279655489,0.566289668144933,-0.0976658720688643,0.121613009280873,-104.898404285604,-7.3731066405312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.174417122602423,-0.16888804528162,0.0138585504158068,0.530527383509187,-0.0285717197674709,0.00412836213932755,0.406543482203277,0.0917402199150051,-0.539588112077914,0.232620564690168,-10.4065456436023,-3.90678889430504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0.311091090949598,0.047707405884923,0.0486519300249491,0.359071121956917,-0.0457592224198358,-0.00111154719274751,-0.227764953439483,0.296942700514568,-0.238650855180354,0.281924578450054,-82.8553150068325,-1.45208069962015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.50921993014554,-0.0990457942641628,-0.0271246054869791,1.73753734447862,-0.0360194691361428,0.0143945069174895,0.0361845817666122,0.242528431482201,0.242135461774882,-0.103799279134348,60.5356032918202,-4.45761004949236,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2.20081222473782,-0.0192021453156227,-0.0644958396429491,0.391998677994796,-0.0489909606404293,-0.00447772799313631,0.052027171045558,-0.215813922333767,0.16852291485902,-0.197610899518531,-21.6692735935021,-0.498533237929332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1.79219511134536,-0.169743672900284,-0.0182423977898588,0.346547300429259,-0.0156397974087197,0.00561219322322686,-1.16370446112428,0.114992462064414,0.388232276542336,-0.164656515580551,-12.5457064754285,1.39518542241504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.06014599723691,-0.161493509713841,-0.159663920009815,0.417815517748191,0.0397662987012177,0.00278336257996556,1.89524934307405,-0.0236614159855036,2.13159903656461,-0.0292364349741542,-8.14504673977478,4.38518166512636,0,0,0,0,0,0,0,0,0,0,0,0,0,0
