b02_pop,1,-0.39322,0.001476,0.029773,-0.12467,0.071499,-0.1409,0.041628,0.18831,-0.12719,-0.11838,-0.16956,0.13365,0.22521,0.18676,0.14107,-0.26143,-0.21898,-4.1316e-06,0.017856,0.16559,0.099057,0.030859,-0.021062,-0.02064,-0.20299,0.1418,-0.15896,-0.15804,-0.0051897,0.1123,-0.12556
b12_pop,-0.39322,1,0.0064683,-0.041005,0.10744,-0.11716,0.057432,0.11474,-0.14097,0.17117,0.13769,0.095945,-0.021122,-0.13549,0.03842,-0.015138,0.25702,0.11329,2.4252e-06,-0.0024004,-0.15945,-0.30229,-0.022357,-0.0073863,0.083355,0.20043,-0.060352,0.049667,0.12485,0.0015897,-0.10422,0.072188
b03_pop,0.001476,0.0064683,1,-0.15022,-0.0016207,-0.0099913,-0.015661,0.011152,0.026018,-0.0050655,-0.024566,-0.026816,0.026656,0.021152,-0.0087492,-0.014543,-0.024397,-0.0050057,-4.4011e-07,-0.010485,-0.0011381,-0.0051405,-0.021542,0.050936,0.010938,0.010683,0.0092936,-0.016142,0.0020767,-0.0042622,0.00016216,-0.0062735
b13_pop,0.029773,-0.041005,-0.15022,1,-0.010284,-0.037708,-0.1091,0.094704,0.088084,-0.092892,-0.033879,-0.093858,0.10283,0.099037,0.025175,0.1714,-0.050078,-0.12586,-2.8841e-06,0.069953,0.031528,-0.057756,0.026561,-0.14509,0.048159,-0.02577,0.1027,-0.10942,0.024669,0.0007551,0.015631,-0.068526
b05_pop,-0.12467,0.10744,-0.0016207,-0.010284,1,-0.53077,0.20316,-0.125,-0.11788,0.38309,-0.006881,-0.012007,0.12092,-0.22529,-0.15693,-0.1243,0.25653,0.34888,5.382e-06,-0.14455,-0.063156,-0.23286,-0.019807,0.017258,0.21215,0.42564,-0.17401,-0.014086,0.049265,3.7741e-05,-0.37293,0.19356
b15_pop,0.071499,-0.11716,-0.0099913,-0.037708,-0.53077,1,0.093876,-0.13355,-0.17665,0.012215,0.16706,0.32367,-0.49904,-0.051622,0.25195,0.088876,0.0334,-0.12896,2.3288e-06,0.12645,0.018114,0.38226,-0.011174,0.0012629,-0.49173,-0.58902,-0.072317,0.25231,-0.12246,0.018864,0.25651,-0.02482
b06_pop,-0.1409,0.057432,-0.015661,-0.1091,0.20316,0.093876,1,-0.65486,-0.64566,0.61049,0.3273,0.62068,-0.64128,-0.71477,-0.016936,-0.4016,0.66289,0.75911,1.8728e-05,-0.13927,-0.15695,0.17406,-0.079893,0.079593,-0.18035,0.17373,-0.58998,0.5007,-0.11094,0.024103,-0.17021,0.47719
b16_pop,0.041628,0.11474,0.011152,0.094704,-0.125,-0.13355,-0.65486,1,0.62631,-0.44129,-0.46025,-0.52657,0.57476,0.57818,0.1275,0.22409,-0.48135,-0.47158,-1.4161e-05,0.040571,0.099482,-0.11376,0.062072,-0.029374,0.21712,0.014608,0.45872,-0.23163,0.028568,-0.033874,0.073356,-0.33674
h1_pop,0.18831,-0.14097,0.026018,0.088084,-0.11788,-0.17665,-0.64566,0.62631,1,-0.63976,-0.64563,-0.86648,0.71975,0.92485,0.023105,0.34411,-0.59506,-0.68663,-2.3277e-05,0.11655,0.19571,-0.28618,0.096519,-0.085498,0.24743,-0.039017,0.71875,-0.51711,0.11596,-0.035232,0.1116,-0.49074
h2_pop,-0.12719,0.17117,-0.0050655,-0.092892,0.38309,0.012215,0.61049,-0.44129,-0.63976,1,0.18017,0.524,-0.46378,-0.7437,0.13695,-0.309,0.74116,0.81309,1.9801e-05,-0.52056,-0.19612,0.02383,-0.081612,0.068268,-0.056092,0.32055,-0.6812,0.38756,-0.12129,0.022642,-0.27829,0.53005
alpha12_pop,-0.11838,0.13769,-0.024566,-0.033879,-0.006881,0.16706,0.3273,-0.46025,-0.64563,0.18017,1,0.5688,-0.48975,-0.42596,-0.29292,-0.10355,0.27189,0.19856,9.5664e-06,0.01961,-0.14262,0.13278,-0.066211,0.041133,-0.17441,-0.10505,-0.32141,0.33099,0.12048,0.023062,-0.010907,0.13617
alpha13_pop,-0.16956,0.095945,-0.026816,-0.093858,-0.012007,0.32367,0.62068,-0.52657,-0.86648,0.524,0.5688,1,-0.81441,-0.74834,0.070303,-0.37331,0.47844,0.56034,2.0076e-05,-0.11704,-0.14408,0.43925,-0.092805,0.076098,-0.36808,-0.11962,-0.60183,0.6878,-0.16293,0.040059,-0.022958,0.37368
alpha15_pop,0.13365,-0.021122,0.026656,0.10283,0.12092,-0.49904,-0.64128,0.57476,0.71975,-0.46378,-0.48975,-0.81441,1,0.60089,-0.064596,0.31225,-0.40184,-0.47682,-1.7155e-05,0.1155,0.10333,-0.51247,0.079807,-0.067109,0.56154,0.34099,0.54183,-0.65604,0.16827,-0.039836,-0.086933,-0.32217
alpha16_pop,0.22521,-0.13549,0.021152,0.099037,-0.22529,-0.051622,-0.71477,0.57818,0.92485,-0.7437,-0.42596,-0.74834,0.60089,1,0.031652,0.4174,-0.66724,-0.84768,-2.5109e-05,0.16404,0.25424,-0.16528,0.098327,-0.093012,0.1426,-0.21815,0.84688,-0.41763,0.11551,-0.031639,0.19533,-0.61129
alpha22_pop,0.18676,0.03842,-0.0087492,0.025175,-0.15693,0.25195,-0.016936,0.1275,0.023105,0.13695,-0.29292,0.070303,-0.064596,0.031652,1,0.33008,0.063899,-0.1219,2.3048e-06,0.044796,0.2101,0.24231,0.025165,-0.021546,-0.15516,-0.25601,0.066287,0.081528,-0.28813,-0.0040345,0.11736,-0.029253
alpha23_pop,0.14107,-0.015138,-0.014543,0.1714,-0.1243,0.088876,-0.4016,0.22409,0.34411,-0.309,-0.10355,-0.37331,0.31225,0.4174,0.33008,1,-0.060305,-0.58157,-1.2058e-05,0.33963,0.1508,-0.10591,0.066546,-0.10304,0.15577,-0.25566,0.41051,-0.37781,0.051132,-0.02822,0.09465,-0.2978
alpha25_pop,-0.26143,0.25702,-0.024397,-0.050078,0.25653,0.0334,0.66289,-0.48135,-0.59506,0.74116,0.27189,0.47844,-0.40184,-0.66724,0.063899,-0.060305,1,0.70177,1.4965e-05,-0.060892,-0.18227,-0.076319,-0.071038,0.054931,0.18645,0.44373,-0.53142,0.40645,-0.027069,0.012299,-0.345,0.45266
alpha26_pop,-0.21898,0.11329,-0.0050057,-0.12586,0.34888,-0.12896,0.75911,-0.47158,-0.68663,0.81309,0.19856,0.56034,-0.47682,-0.84768,-0.1219,-0.58157,0.70177,1,2.233e-05,-0.25762,-0.2485,0.030191,-0.09462,0.10256,-0.018688,0.44449,-0.78578,0.44581,-0.099204,0.022951,-0.29084,0.61696
beta_hcov1_score4C,-3.9762e-06,2.244e-06,-4.1194e-07,-2.7667e-06,5.0323e-06,2.3007e-06,1.7747e-05,-1.3482e-05,-2.2387e-05,1.8864e-05,9.1811e-06,1.9306e-05,-1.648e-05,-2.4117e-05,2.2808e-06,-1.1618e-05,1.403e-05,2.1326e-05,1,-4.9695e-06,-5.3723e-06,6.4573e-06,-2.4196e-06,2.3799e-06,-6.5977e-06,2.844e-06,-2.1181e-05,1.1602e-05,-4.5455e-06,8.4144e-07,-3.3422e-06,1.5034e-05
beta_hcov2_score4C,0.017856,-0.0024004,-0.010485,0.069953,-0.14455,0.12645,-0.13927,0.040571,0.11655,-0.52056,0.01961,-0.11704,0.1155,0.16404,0.044796,0.33963,-0.060892,-0.25762,-5.2352e-06,1,0.068002,-0.020322,0.026303,-0.035097,0.035067,-0.13951,0.17336,-0.1385,0.026004,-0.0060038,0.060521,-0.13391
omega_b02,0.16559,-0.15945,-0.0011381,0.031528,-0.063156,0.018114,-0.15695,0.099482,0.19571,-0.19612,-0.14262,-0.14408,0.10333,0.25424,0.2101,0.1508,-0.18227,-0.2485,-5.6122e-06,0.068002,1,0.13761,0.024886,-0.017165,-0.024929,-0.12466,0.18959,-0.04147,-0.21603,-0.0073691,0.078673,-0.17272
omega_b12,0.099057,-0.30229,-0.0051405,-0.057756,-0.23286,0.38226,0.17406,-0.11376,-0.28618,0.02383,0.13278,0.43925,-0.51247,-0.16528,0.24231,-0.10591,-0.076319,0.030191,6.5625e-06,-0.020322,0.13761,1,-0.0057463,0.047931,-0.40368,-0.44833,-0.15363,0.35935,-0.30425,0.015824,0.19308,0.035697
omega_b03,0.030859,-0.022357,-0.021542,0.026561,-0.019807,-0.011174,-0.079893,0.062072,0.096519,-0.081612,-0.066211,-0.092805,0.079807,0.098327,0.025165,0.066546,-0.071038,-0.09462,-2.5257e-06,0.026303,0.024886,-0.0057463,1,-0.046037,0.022238,-0.029204,0.089148,-0.072225,0.004101,-0.080015,0.021626,-0.060378
omega_b13,-0.021062,-0.0073863,0.050936,-0.14509,0.017258,0.0012629,0.079593,-0.029374,-0.085498,0.068268,0.041133,0.076098,-0.067109,-0.093012,-0.021546,-0.10304,0.054931,0.10256,2.4803e-06,-0.035097,-0.017165,0.047931,-0.046037,1,-0.017252,0.0467,-0.084324,0.079767,-0.020373,-0.029656,-0.022487,0.059351
omega_b05,-0.02064,0.083355,0.010938,0.048159,0.21215,-0.49173,-0.18035,0.21712,0.24743,-0.056092,-0.17441,-0.36808,0.56154,0.1426,-0.15516,0.15577,0.18645,-0.018688,-6.671e-06,0.035067,-0.024929,-0.40368,0.022238,-0.017252,1,0.44339,0.15419,-0.23769,0.13214,-0.026093,-0.33041,-0.0451
omega_b15,-0.20299,0.20043,0.010683,-0.02577,0.42564,-0.58902,0.17373,0.014608,-0.039017,0.32055,-0.10505,-0.11962,0.34099,-0.21815,-0.25601,-0.25566,0.44373,0.44449,3.2125e-06,-0.13951,-0.12466,-0.44833,-0.029204,0.0467,0.44339,1,-0.16768,0.0061936,0.11889,-0.012426,-0.41943,0.22089
omega_b06,0.1418,-0.060352,0.0092936,0.1027,-0.17401,-0.072317,-0.58998,0.45872,0.71875,-0.6812,-0.32141,-0.60183,0.54183,0.84688,0.066287,0.41051,-0.53142,-0.78578,-2.2013e-05,0.17336,0.18959,-0.15363,0.089148,-0.084324,0.15419,-0.16768,1,-0.3426,0.10503,-0.032052,0.15655,-0.60163
omega_b16,-0.15896,0.049667,-0.016142,-0.10942,-0.014086,0.25231,0.5007,-0.23163,-0.51711,0.38756,0.33099,0.6878,-0.65604,-0.41763,0.081528,-0.37781,0.40645,0.44581,1.2175e-05,-0.1385,-0.04147,0.35935,-0.072225,0.079767,-0.23769,0.0061936,-0.3426,1,-0.16993,0.015653,-0.062148,0.18794
b_2,-0.15804,0.12485,0.0020767,0.024669,0.049265,-0.12246,-0.11094,0.028568,0.11596,-0.12129,0.12048,-0.16293,0.16827,0.11551,-0.28813,0.051132,-0.027069,-0.099204,-4.6424e-06,0.026004,-0.21603,-0.30425,0.004101,-0.020373,0.13214,0.11889,0.10503,-0.16993,1,-0.0055509,-0.046718,-0.073152
a_3,-0.0051897,0.0015897,-0.0042622,0.0007551,3.7741e-05,0.018864,0.024103,-0.033874,-0.035232,0.022642,0.023062,0.040059,-0.039836,-0.031639,-0.0040345,-0.02822,0.012299,0.022951,8.6997e-07,-0.0060038,-0.0073691,0.015824,-0.080015,-0.029656,-0.026093,-0.012426,-0.032052,0.015653,-0.0055509,1,0.0022867,0.018587
b_5,0.1123,-0.10422,0.00016216,0.015631,-0.37293,0.25651,-0.17021,0.073356,0.1116,-0.27829,-0.010907,-0.022958,-0.086933,0.19533,0.11736,0.09465,-0.345,-0.29084,-3.6458e-06,0.060521,0.078673,0.19308,0.021626,-0.022487,-0.33041,-0.41943,0.15655,-0.062148,-0.046718,0.0022867,1,-0.16194
a_6,-0.12556,0.072188,-0.0062735,-0.068526,0.19356,-0.02482,0.47719,-0.33674,-0.49074,0.53005,0.13617,0.37368,-0.32217,-0.61129,-0.029253,-0.2978,0.45266,0.61696,1.5688e-05,-0.13391,-0.17272,0.035697,-0.060378,0.059351,-0.0451,0.22089,-0.60163,0.18794,-0.073152,0.018587,-0.16194,1
