b02_pop,0.012639,-0.00067084,9.9934e-06,4.3365e-05,-0.00056161,4.2705e-05,-0.0074903,0.00014652,1.067e-05,-0.00068089,-0.0054154,-0.0056639,0.047599,0.01307,0.0037521,0.0016496,-0.035466,-0.0071158,-9.074e-18,6.8215e-05,0.0018584,0.00021503,0.00016511,-2.3832e-05,-0.00011305,-0.00020859,0.0083073,-0.0010733,-0.00013542,-7.3529e-06,5.7873e-05,-0.001987
b12_pop,-0.00067084,0.00023029,5.9114e-06,-8.0619e-06,6.5333e-05,-9.4463e-06,0.00041213,5.4514e-05,-1.0782e-06,0.0001237,0.00085026,0.00043261,-0.0010154,-0.0010614,0.00010419,-2.3894e-05,0.0047066,0.00049696,7.1896e-19,-1.2378e-06,-0.00024156,-8.8577e-05,-1.6147e-05,-1.1282e-06,6.1631e-05,2.7801e-05,-0.00047727,4.5267e-05,1.444e-05,3.0403e-07,-7.2499e-06,0.0001542
b03_pop,9.9934e-06,5.9114e-06,0.0036268,-0.00011721,-3.9111e-06,-3.1968e-06,-0.00044599,2.1027e-05,7.8969e-07,-1.4527e-05,-0.000602,-0.00047984,0.0050858,0.00065759,-9.4163e-05,-9.1099e-05,-0.0017729,-8.7137e-05,-5.1779e-19,-2.1456e-05,-6.8427e-06,-5.9777e-06,-6.1742e-05,3.0876e-05,3.2094e-05,5.8806e-06,0.00029167,-5.8386e-05,9.532e-07,-3.2349e-06,4.4765e-08,-5.3181e-05
b13_pop,4.3365e-05,-8.0619e-06,-0.00011721,0.00016785,-5.3387e-06,-2.5955e-06,-0.00066843,3.8414e-05,5.7515e-07,-5.7311e-05,-0.00017861,-0.00036131,0.0042207,0.00066238,5.8289e-05,0.00023098,-0.00078291,-0.00047132,-7.2998e-19,3.0797e-05,4.0779e-05,-1.4449e-05,1.6378e-05,-1.892e-05,3.0401e-05,-3.0518e-06,0.0006934,-8.5142e-05,2.436e-06,1.2329e-07,9.283e-07,-0.00012497
b05_pop,-0.00056161,6.5333e-05,-3.9111e-06,-5.3387e-06,0.0016057,-0.000113,0.0038496,-0.00015682,-2.3806e-06,0.000731,-0.0001122,-0.00014295,0.01535,-0.0046602,-0.0011238,-0.00051806,0.012404,0.004041,4.2131e-18,-0.00019682,-0.00025264,-0.00018017,-3.7774e-05,6.9606e-06,0.00041419,0.0001559,-0.0036338,-3.39e-05,1.5046e-05,1.9059e-08,-6.85e-05,0.0010918
b15_pop,4.2705e-05,-9.4463e-06,-3.1968e-06,-2.5955e-06,-0.000113,2.8227e-05,0.00023585,-2.2214e-05,-4.7299e-07,3.0905e-06,0.00036117,0.00051095,-0.0083997,-0.00014158,0.00023922,4.9113e-05,0.00021413,-0.00019805,2.417e-19,2.2828e-05,9.6076e-06,3.9216e-05,-2.8254e-06,6.7534e-08,-0.00012729,-2.8604e-05,-0.00020022,8.0511e-05,-4.9589e-06,1.263e-06,6.247e-06,-1.8562e-05
b06_pop,-0.0074903,0.00041213,-0.00044599,-0.00066843,0.0038496,0.00023585,0.22361,-0.0096951,-0.00015387,0.013747,0.062979,0.087209,-0.96071,-0.17449,-0.0014312,-0.019753,0.37826,0.10376,1.7301e-16,-0.0022379,-0.0074091,0.0015893,-0.001798,0.00037883,-0.0041553,0.00075092,-0.14539,0.01422,-0.00039984,0.00014364,-0.00036894,0.031763
b16_pop,0.00014652,5.4514e-05,2.1027e-05,3.8414e-05,-0.00015682,-2.2214e-05,-0.0096951,0.0009802,9.8824e-06,-0.00065792,-0.0058635,-0.0048984,0.057009,0.0093447,0.00071335,0.00072972,-0.018185,-0.0042677,-8.6613e-18,4.3163e-05,0.00031094,-6.8775e-05,9.2489e-05,-9.2565e-06,0.00033121,4.1805e-06,0.0074843,-0.00043554,6.817e-06,-1.3366e-05,1.0528e-05,-0.001484
h1_pop,1.067e-05,-1.0782e-06,7.8969e-07,5.7515e-07,-2.3806e-06,-4.7299e-07,-0.00015387,9.8824e-06,2.54e-07,-1.5354e-05,-0.0001324,-0.00012975,0.0011492,0.00024062,2.081e-06,1.8038e-05,-0.00036189,-0.00010003,-2.2918e-19,1.9959e-06,9.8468e-06,-2.785e-06,2.3151e-06,-4.337e-07,6.0757e-06,-1.7974e-07,0.00018877,-1.5652e-05,4.4542e-07,-2.2378e-07,2.5782e-07,-3.4813e-05
h2_pop,-0.00068089,0.0001237,-1.4527e-05,-5.7311e-05,0.000731,3.0905e-06,0.013747,-0.00065792,-1.5354e-05,0.0022677,0.0034912,0.0074142,-0.069968,-0.018282,0.0011655,-0.0015305,0.042589,0.011192,1.842e-17,-0.00084235,-0.00093236,2.1912e-05,-0.00018496,3.2722e-05,-0.00013014,0.00013953,-0.016905,0.0011084,-4.4021e-05,1.3588e-05,-6.0746e-05,0.003553
