rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,1.40826889709602,-0.00377570097484758,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
2,1,1.45944137510993,0.00104135496185521,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
3,1,1.49151223812309,-0.000457570630731992,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
4,1,1.41364179637272,-0.00292155956571558,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
5,1,1.46765306368282,-0.00160370753826462,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
6,1,1.43368149788323,-0.000559703816426328,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
7,1,1.46019231391446,-0.00284559733838646,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
8,1,1.47139556223578,-0.0044654645151215,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
9,1,1.47776232316746,-0.00272404667383962,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
10,1,1.38936134864391,-0.00155553492455324,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,5.13872736205562,-1.93794554450974,11
1,2,1.39920496014614,-0.00547259413177699,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
2,2,1.39915957837322,-0.00044293397743975,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
3,2,1.36270865835158,-0.000426871793879411,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
4,2,1.55065062558579,0.000274281568299247,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
5,2,1.39070049942579,-0.00374157336333653,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
6,2,1.379536914664,0.00042974307095932,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
7,2,1.40204454843231,-0.000726606302611744,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
8,2,1.48623731745309,-0.00289491076825425,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
9,2,1.40635393625198,-0.000927424380385095,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
10,2,1.46478119200835,0.000790369982502373,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.33578516457073,-0.880884338413518,5
1,3,1.42519343324356,-0.00367579595436738,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
2,3,1.37566330464373,-0.00100661775351611,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
3,3,1.44153211523018,-0.002792377718886,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
4,3,1.39856010353815,-0.00511832305908489,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
5,3,1.38106462596697,-0.000658549042105032,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
6,3,1.41718327967288,-0.00163888497105134,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
7,3,1.52079306201065,-0.00732367928122535,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
8,3,1.44577424103301,-0.00200702062732536,0.000103571071212384,0.0643184759782087,48.5202832807265,-21.3259032589795,2.80294219748488,-1.05706120609622,6
