rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.124999393568069,0.0205083305975293,0.0764672536129978,0.312358944165732,0,0,0,0,0,0,11
2,1,-0.065629622717154,-0.283038622466092,0.525424837527975,-2.50558800961876,0,0,0,0,0,0,11
3,1,-0.0951246688424709,0.115727396310753,-0.47686000949117,-0.662272463755708,0,0,0,0,0,0,11
4,1,-0.0400924183576332,-0.0113173855282274,0.271689604973275,1.33966213930729,0,0,0,0,0,0,11
5,1,-0.00371643625099027,0.280436591351024,0.0749409954390767,0.974143748011305,0,0,0,0,0,0,11
6,1,-0.000920000555375555,0.41447966267634,-0.622811813360509,-1.00823035363114,0,0,0,0,0,0,11
7,1,-0.0494037819141804,-0.371940401353709,-1.37697190574888,1.04280525580213,0,0,0,0,0,0,11
8,1,-0.178724088266582,-0.0322307361361125,-0.388995305187451,-1.02247989477178,0,0,0,0,0,0,11
9,1,-0.00861319995760712,0.166865545557499,0.120209195737512,0.490302647677579,0,0,0,0,0,0,11
10,1,-0.150676058032977,-0.61590591657136,-0.474097658085991,1.40725407861156,0,0,0,0,0,0,11
1,2,0.0326184442421003,0.331044475184014,0.474574368894315,0.226822081564289,0,0,0,0,0,0,5
2,2,0.167311720396484,0.473538994064923,-0.137213194185477,1.73417725586237,0,0,0,0,0,0,5
3,2,0.249002952702088,0.121456598514133,0.0908665447787007,-1.27523714566689,0,0,0,0,0,0,5
4,2,0.203992249391027,-0.542742556759634,1.00905458405444,-0.234890068842234,0,0,0,0,0,0,5
5,2,-0.108257337572524,0.215727519778894,0.482621467746672,-0.475723472627791,0,0,0,0,0,0,5
6,2,-0.124620739800893,0.117539675692986,0.393526078372047,-0.568490826278254,0,0,0,0,0,0,5
7,2,-0.160387801143797,-0.759507199339338,-0.0533140968417825,-1.39503009845585,0,0,0,0,0,0,5
8,2,0.315058870080057,-0.102734541346872,0.625640521948596,1.60521809793186,0,0,0,0,0,0,5
9,2,0.108044206795745,0.478866083753725,-0.167221110421725,0.541735742010179,0,0,0,0,0,0,5
10,2,-0.060248797942916,-0.203151373213419,0.199041477726195,0.513027626345748,0,0,0,0,0,0,5
1,3,-0.113698127685957,-0.301260684763307,-0.0583353292007824,-0.847844875032712,0,0,0,0,0,0,6
2,3,0.0495843084194847,-0.273885786961067,-0.00484359029665837,0.704182847411338,0,0,0,0,0,0,6
3,3,-0.117215796297204,-0.291808044215628,0.311801541514492,1.02617236024968,0,0,0,0,0,0,6
4,3,0.313538110798365,-0.220868718566393,-0.157972775419517,0.57272792881071,0,0,0,0,0,0,6
5,3,-0.0682374050346388,0.55367918761496,-0.55581016471496,-1.15245840280094,0,0,0,0,0,0,6
6,3,0.101652809670398,-0.281223442018844,0.396837941668092,2.84654594797917,0,0,0,0,0,0,6
7,3,-0.316251798085912,0.628116651053789,-0.158366845773916,-0.699680045581183,0,0,0,0,0,0,6
8,3,-0.236510078639713,-0.271535440659572,-0.383111917856867,-0.289521709846486,0,0,0,0,0,0,6
9,3,0.0493803004019369,0.00252504992000402,-0.505395454065955,0.647668207766994,0,0,0,0,0,0,6
10,3,-0.136096752169112,0.693588939574193,1.02864253156392,0.522089551949467,0,0,0,0,0,0,6
1,4,0.116470205481352,0.507199429172357,0.264876445818819,1.54501163269635,0,0,0,0,0,0,8
2,4,-0.0536460239283612,0.239107517205435,-0.648264861575249,2.00079597787978,0,0,0,0,0,0,8
3,4,0.0380724086905857,-0.0611107662856032,0.363593691438833,0.0415365121827385,0,0,0,0,0,0,8
4,4,0.127884361971621,-0.361711496189055,-0.401176211735596,-1.17503520072864,0,0,0,0,0,0,8
5,4,0.0682324107167722,0.471795994159084,-0.342098371019487,1.64701325834413,0,0,0,0,0,0,8
6,4,0.092807835375821,0.00842851019117274,0.377953309880845,1.05001393126228,0,0,0,0,0,0,8
7,4,-0.0111018482392971,-0.590372434504883,-0.196440564481422,0.603436876363153,0,0,0,0,0,0,8
8,4,0.0236622170270375,0.659395651167157,-0.0973221377574223,-0.38769689832784,0,0,0,0,0,0,8
9,4,0.0575409389179999,0.401891791740112,0.0806382981557556,-0.945427897774668,0,0,0,0,0,0,8
10,4,0.119446403007014,0.644921910808306,-0.830447483608465,-0.495322645650627,0,0,0,0,0,0,8
1,5,0.321122656988294,-0.0627389909664224,0.234169017985256,-1.70070762360064,0,0,0,0,0,0,3
2,5,0.216552210852314,0.411965179145931,-0.096005025341207,0.38382277328775,0,0,0,0,0,0,3
3,5,0.158694426763604,-0.0150776048628234,-0.348365527760748,-0.215002655817711,0,0,0,0,0,0,3
4,5,0.181117647047375,0.577528976253866,0.223608772101501,0.0475361475082259,0,0,0,0,0,0,3
5,5,0.136238392009598,0.453538737235564,0.469934386065239,0.326731396326456,0,0,0,0,0,0,3
6,5,0.111059575769402,0.130190694212482,-0.028825750505687,-1.12137687083023,0,0,0,0,0,0,3
7,5,0.281647231261402,-0.441399330216258,0.0147373372780999,-1.03799310936869,0,0,0,0,0,0,3
8,5,0.206563827127712,0.351400445545926,0.823915453185036,0.055877420579473,0,0,0,0,0,0,3
9,5,0.194718014434453,-0.304291303933389,0.084191046089561,0.363649925107116,0,0,0,0,0,0,3
10,5,0.268863012884838,0.480339560028568,0.160721926459803,0.879305523014861,0,0,0,0,0,0,3
1,6,-0.144374701957135,0.299914969788842,0.477635090467153,-1.92614195182173,0,0,0,0,0,0,2
2,6,0.116883824695159,0.0638885001244041,0.146309368591244,-0.178078378728895,0,0,0,0,0,0,2
3,6,-0.033730391310514,-0.322304293544398,-0.707545266770019,0.240771454859721,0,0,0,0,0,0,2
4,6,0.0272424113075551,0.19539334435892,0.361155115411266,0.880715001152752,0,0,0,0,0,0,2
5,6,-0.144811968193705,-0.295885556517374,0.281393544291108,1.04143452203053,0,0,0,0,0,0,2
6,6,0.315285088108094,0.814165895474501,0.287973120968284,-1.28632189471518,0,0,0,0,0,0,2
7,6,-0.0734715178795042,-0.462662992476678,0.0578830925041611,0.660232211617787,0,0,0,0,0,0,2
8,6,-0.00766956541656616,-0.0270887552764418,0.0164417528432454,1.71190075722514,0,0,0,0,0,0,2
9,6,-0.0207576377411709,0.390342813230332,-0.403485615792548,1.05704386875916,0,0,0,0,0,0,2
