b0_pop,1,nan,0.57167,0.44849,-0.066678,-0.012423,-0.26599,3.6098e-05,0.079209,0.021427,0.11435,0.23193,-0.38521,-0.4971,-0.57008
b1_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
b2_pop,0.57167,nan,1,0.33961,-0.17645,-0.017287,-0.40178,0.00029806,0.14844,0.031436,-0.02428,0.63235,-0.76669,-0.56185,-0.21219
a_pop,0.44849,nan,0.33961,1,-0.18574,-0.016681,-0.39649,-1.577e-05,0.15027,0.030621,-0.072724,0.022692,-0.18728,-0.91209,-0.19601
h1_pop,-0.066678,nan,-0.17645,-0.18574,1,-0.0014458,0.54616,0.0010372,-0.9576,-0.027507,0.041161,-0.085898,0.013064,0.22078,-0.022212
h2_pop,-0.012423,nan,-0.017287,-0.016681,-0.0014458,1,0.038872,-0.0035404,0.0058027,-0.84383,0.0035161,-0.0083782,0.0055646,0.019381,0.0035447
alpha1_pop,-0.26599,nan,-0.40178,-0.39649,0.54616,0.038872,1,0.00040981,-0.4717,-0.075061,0.085134,-0.19531,0.10523,0.46502,0.058723
alpha2_pop,3.6098e-05,nan,0.00029806,-1.577e-05,0.0010372,-0.0035404,0.00040981,1,-0.0014188,0.003926,6.0127e-06,0.00023305,-0.00041144,-2.6584e-05,2.5042e-05
beta_hcov1_score4C,0.079209,nan,0.14844,0.15027,-0.9576,0.0058027,-0.4717,-0.0014188,1,0.021227,-0.033266,0.085385,-0.010881,-0.18894,-0.0035606
beta_hcov2_score4C,0.021427,nan,0.031436,0.030621,-0.027507,-0.84383,-0.075061,0.003926,0.021227,1,-0.0065047,0.015512,-0.0089115,-0.035925,-0.00531
omega_b0,0.11435,nan,-0.02428,-0.072724,0.041161,0.0035161,0.085134,6.0127e-06,-0.033266,-0.0065047,1,-0.027772,-0.037845,0.075417,-0.13705
omega_b1,0.23193,nan,0.63235,0.022692,-0.085898,-0.0083782,-0.19531,0.00023305,0.085385,0.015512,-0.027772,1,-0.47457,-0.31931,-0.10923
omega_b2,-0.38521,nan,-0.76669,-0.18728,0.013064,0.0055646,0.10523,-0.00041144,-0.010881,-0.0089115,-0.037845,-0.47457,1,0.34349,0.13927
omega_a,-0.4971,nan,-0.56185,-0.91209,0.22078,0.019381,0.46502,-2.6584e-05,-0.18894,-0.035925,0.075417,-0.31931,0.34349,1,0.20154
e_b,-0.57008,nan,-0.21219,-0.19601,-0.022212,0.0035447,0.058723,2.5042e-05,-0.0035606,-0.00531,-0.13705,-0.10923,0.13927,0.20154,1
