b0_pop,1,-0.2461,0.016565,0.067208,0.15766,-0.00049686,0.12607,-0.0075985,-0.035509,-0.0011094,-0.019932,0.1075,0.0032078,-0.024203,0.049331
b1_pop,-0.2461,1,0.52105,-0.061166,-0.031082,0.0032178,-0.13822,0.0061918,-0.051401,-0.0059165,-0.01074,-0.77472,-0.14774,0.16197,-0.092356
b2_pop,0.016565,0.52105,1,-0.43783,0.024158,0.0039915,-0.072751,-0.0025129,-0.053433,-0.0062188,-0.06018,-0.32389,-0.46046,0.22096,-0.027755
a_pop,0.067208,-0.061166,-0.43783,1,-0.026343,0.0006541,-0.057913,0.0023753,0.0048079,-0.00096657,-0.090901,-0.017858,0.27892,-0.59565,-0.069957
h1_pop,0.15766,-0.031082,0.024158,-0.026343,1,0.028293,0.19937,-0.033349,-0.87437,-0.062599,-0.073151,0.0067726,-0.14056,0.074744,0.0027154
h2_pop,-0.00049686,0.0032178,0.0039915,0.0006541,0.028293,1,-0.031227,-0.029078,-0.039537,-0.82755,-0.0020494,0.0023128,0.0030253,-0.01183,0.0010718
alpha1_pop,0.12607,-0.13822,-0.072751,-0.057913,0.19937,-0.031227,1,-0.0078082,0.17716,0.043362,-0.020324,0.051653,-0.19736,0.37294,-0.044539
alpha2_pop,-0.0075985,0.0061918,-0.0025129,0.0023753,-0.033349,-0.029078,-0.0078082,1,0.018601,0.04338,0.0088492,-0.025778,0.0026179,0.005809,0.0022675
beta_hcov1_score4C,-0.035509,-0.051401,-0.053433,0.0048079,-0.87437,-0.039537,0.17716,0.018601,1,0.079711,0.028169,0.040388,0.036055,0.031584,-0.0010001
beta_hcov2_score4C,-0.0011094,-0.0059165,-0.0062188,-0.00096657,-0.062599,-0.82755,0.043362,0.04338,0.079711,1,0.0032579,0.00064931,-0.0020542,0.014945,-0.0016993
omega_b0,-0.019932,-0.01074,-0.06018,-0.090901,-0.073151,-0.0020494,-0.020324,0.0088492,0.028169,0.0032579,1,-0.049974,0.029552,0.073428,-0.060708
omega_b1,0.1075,-0.77472,-0.32389,-0.017858,0.0067726,0.0023128,0.051653,-0.025778,0.040388,0.00064931,-0.049974,1,0.18318,-0.22229,0.0014923
omega_b2,0.0032078,-0.14774,-0.46046,0.27892,-0.14056,0.0030253,-0.19736,0.0026179,0.036055,-0.0020542,0.029552,0.18318,1,-0.43698,-0.02999
omega_a,-0.024203,0.16197,0.22096,-0.59565,0.074744,-0.01183,0.37294,0.005809,0.031584,0.014945,0.073428,-0.22229,-0.43698,1,-0.0072095
e_b,0.049331,-0.092356,-0.027755,-0.069957,0.0027154,0.0010718,-0.044539,0.0022675,-0.0010001,-0.0016993,-0.060708,0.0014923,-0.02999,-0.0072095,1
