rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,7.43654218328,0.00285024720248446,4.49910361351136,-0.168972983082251,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.0274443816848748,0.000141829623132516,0.279970888611881,-0.00903584456378145,0,0,0,0,0,0,0,0
2,1,7.39759474251426,0.0030352518303514,4.39002236123936,-0.0668193678761716,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.0115030590808614,0.000326834250999452,0.170889636339876,0.093117770642298,0,0,0,0,0,0,0,0
3,1,7.40372068420457,0.00206429926013575,4.77998839459894,-0.177861442803821,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.00537711739055791,-0.000644118319216202,0.560855669699461,-0.0179243042853511,0,0,0,0,0,0,0,0
1,2,7.41450601003564,0.00706673484780375,3.97233118214241,-0.222525856026908,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.00540820844051382,0.0043583172684518,-0.246801542757073,-0.0625887175084386,0,0,0,0,0,0,0,0
2,2,7.42621118543846,0.00500699282972583,3.70982547864726,-0.21357496158706,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.0171133838433386,0.00229857525037389,-0.509307246252221,-0.0536378230685906,0,0,0,0,0,0,0,0
3,2,7.40460725238518,0.00772359863111357,3.64071307714389,-0.194340580412716,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.00449054920994207,0.00501518105176162,-0.578419647755594,-0.0344034418942466,0,0,0,0,0,0,0,0
1,3,7.44130625786915,-0.00492259946201408,2.83799025703274,-0.174849073844612,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.0322084562740281,-0.00763101704136603,-1.38114246786674,-0.0149119353261425,0,0,0,0,0,0,0,0
2,3,7.44843875022339,-0.00483281342121095,3.31811025970465,-0.333932820412047,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.0393409486282614,-0.0075412310005629,-0.901022465194832,-0.173995681893577,0,0,0,0,0,0,0,0
3,3,7.43594398759586,-0.00176931336041123,3.84005444509188,-0.255125666695535,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.0268461860007321,-0.00447773093976318,-0.379078279807606,-0.0951885281770652,0,0,0,0,0,0,0,0
1,4,7.35484257826552,0.00142499705336358,3.09777205022254,-0.0366855821766483,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.0542552233296005,-0.00128342052598837,-1.12136067467694,0.123251556341821,0,0,0,0,0,0,0,0
2,4,7.40092907387975,0.000904278209321456,4.07907988094154,-0.293357411875385,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.00816872771537014,-0.00180413937003049,-0.140052843957947,-0.133420273356916,0,0,0,0,0,0,0,0
3,4,7.38563095651323,-0.000567298561399935,3.81457539997423,-0.269480279926496,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.0234668450818978,-0.00327571614075188,-0.40455732492525,-0.109543141408026,0,0,0,0,0,0,0,0
1,5,7.4029644357746,0.0013276447060374,5.03312982858118,-0.0879540337476273,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,-0.00613336582052337,-0.00138077287331455,0.813997103681698,0.0719831047708423,0,0,0,0,0,0,0,0
2,5,7.43982608396071,0.00144668383647185,4.63258128567078,-0.233993396827721,0.0717709126613005,0.0787290103811358,0.754703226804048,0.18184140551855,-12.0034259301415,0.550248314271423,4.76394594522207,-0.347068698473456,0.0307282823655877,-0.0012617337428801,0.413448560771291,-0.0740562583092518,0,0,0,0,0,0,0,0
