rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24
1,1,1.36873671954147,-0.103392878396734,-0.0187513453670617,0.231039969528761,-0.0226919921754415,0.00590695833498902,0.272726683018383,0.00390718767650268,3.79494599484263,-0.0563342589180144,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.03828952220785,0.19537528724601,0.0950487956394352,0.15157727654755,-0.074436190724085,-0.00766842546346216,-0.236295855674608,0.163033962819271,4.01584640225279,0.046134410761601,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-1.28736911210631,-0.240838258763953,-0.0354927389388319,-0.675883305409712,0.0293773493011452,-0.00199571703708379,-0.186556342107067,0.010622651176598,-0.462513807815911,-0.0648149743677957,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-1.79119133339109,-0.0555413973916191,-0.0162925668354709,-0.242015075636309,0.0457337263704365,-0.00308323562232954,-0.959187691571353,0.0512603261546542,-0.368175385746027,-0.0504356056590002,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-0.728096764299254,-0.0321560915188046,0.0310627685492067,1.64715326350078,0.00704218939923422,0.00112324237141484,0.0783637394105956,-0.188812378109501,0.0909539018308701,0.106034590841528,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.75056961062082,-0.106863155978935,-0.0690459133469083,0.388504532448375,-0.0888587206868823,0.00797211869836107,0.45103893450613,-0.216864642270839,0.209307097280945,0.0395742242462971,0,0,0,0,0,0,0,0,0,0,0,0
1,4,0.331693266822979,-0.124400276258802,-0.0253863883559933,0.719686067320047,-0.0354745341554759,0.000350415247869337,0.140134800826723,-0.0324456322665767,-1.3438293723837,-0.0688030092449532,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0.0860648597567673,-0.0136416501779426,0.0528325480718611,1.51163879977291,-0.0132934852267517,-0.0108820652014224,0.110736028465297,0.179132995685263,-0.500187114329186,-0.110693776750015,0,0,0,0,0,0,0,0,0,0,0,0
1,5,2.28945526301782,0.0662328766951295,-0.139499907685258,2.08477908688829,-0.0312900139749532,-0.00669443842437466,-1.02919722381469,-0.103427385000494,-2.03701680796422,-0.0256299722064526,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.704501158517208,-0.0404108647974938,0.0417819183754369,0.228556462079844,-0.0792990652763861,0.005936891764413,-2.02399774400202,0.0486620465380415,-2.16230176080174,-0.137164951458341,0,0,0,0,0,0,0,0,0,0,0,0
1,6,1.22865979067391,0.037225679484785,0.0627849168438284,0.781515006902055,0.0329797222406524,0.00379534713900028,1.61501339568974,-0.0455798779018054,-0.598444646520104,0.0780700402409376,0,0,0,0,0,0,0,0,0,0,0,0
2,6,1.03028206047366,-0.152705455625092,-0.046467603995749,-1.37139944446421,0.0799207076029023,0.00274771324501911,1.79363988975992,-0.0420657243636266,0.421898939702137,0.0184286971933877,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.477952378779825,0.112925959230194,-0.0798077672448121,-1.9627519263532,-0.0270725495242736,0.00561259867793825,-0.606623230584627,0.0338879608501993,-0.076735746837532,-0.169409470938536,0,0,0,0,0,0,0,0,0,0,0,0
2,7,2.72548161003854,-0.0650800079062267,0.154571785895145,0.522193562098614,0.00137283314964761,-0.00214287258184805,-0.972608922839958,0.111148773047317,-0.540756188439783,-0.114107440542486,0,0,0,0,0,0,0,0,0,0,0,0
1,8,2.88542958332541,-0.0453890116713668,0.0754594644649509,0.236039545497866,0.024972144879108,0.00310208055618005,0.445361590034878,0.0441299304678136,3.37336685693442,0.00783027548430515,0,0,0,0,0,0,0,0,0,0,0,0
2,8,0.757594649638094,0.121370569787262,0.00160003210221574,-0.00331368060712025,0.0267911844762505,0.00264882838401654,0.810679474112001,-0.0123195609734915,2.20068565528383,0.0844409349268026,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0.161903949545673,0.0306915706079579,-0.0266652150881949,0.141070920587451,-0.0421119109672912,-0.00114064950774255,0.716978680895829,-0.0378463106450238,2.52414945868624,-0.129421885036856,0,0,0,0,0,0,0,0,0,0,0,0
2,9,-0.349619517729123,0.084587321328937,0.0307680096018495,0.328919650747127,-0.0177235130665049,0.00620875227641095,1.10140937655933,-0.0278826121570523,2.64149719607511,-0.00644907863862168,0,0,0,0,0,0,0,0,0,0,0,0
1,10,0.889218032903787,-0.0952102370189602,0.0261063745051532,-0.339099336190306,0.0438988418568864,-0.000767532202140918,0.790700943832756,-0.0193778722354054,2.12069322610552,-0.0387611093438386,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1.72390674273081,-0.114482215943161,-0.0791091034180225,-0.197135355055822,-0.0349482637532466,-0.00755780844141282,0.884573922959242,-0.273037670848636,1.92861273929106,0.196206829911144,0,0,0,0,0,0,0,0,0,0,0,0
1,11,0.464670304738812,0.0119455502462341,-0.0170560514763919,-0.875104704392372,-0.0146394936111857,-0.0035603560367031,1.26723075659075,0.314204670636202,1.51360864827566,0.0843262639037659,0,0,0,0,0,0,0,0,0,0,0,0
2,11,2.68694904938584,-0.0453023917571316,-0.0176960387332708,0.977497525509543,-0.0253310093570419,-0.00464423885648443,1.08055836193449,0.282738123760239,2.15441515882405,0.0782618062795935,0,0,0,0,0,0,0,0,0,0,0,0
1,12,0.14154467213429,0.145244883580379,0.176632745909903,-0.751307255776247,0.032771757182951,0.00241307307017678,-0.540755938368663,-0.19340342414016,-1.43378761372078,0.032233933322512,0,0,0,0,0,0,0,0,0,0,0,0
2,12,0.232083944914827,-0.0602721275721933,-0.0184224979389532,1.10369032316167,-0.0272605811277703,0.000207967287566903,-1.0461828545966,0.424405982197234,-1.5800912242182,0.0158537178980155,0,0,0,0,0,0,0,0,0,0,0,0
1,13,3.51354224490753,0.181282764180983,-0.13966462922658,0.195415871039888,-0.0585337645867416,0.00423393564452353,-1.31270005798739,0.0347166853031553,0.687654176098515,0.0805578302404703,0,0,0,0,0,0,0,0,0,0,0,0
2,13,2.17503200460215,0.134997972338799,-0.0451643335947959,1.41891797810932,-0.0375567255007491,0.00309629874338106,-1.30786027742527,0.0391491144522745,1.05520721757505,0.0352528854037952,0,0,0,0,0,0,0,0,0,0,0,0
1,14,0.25342431150652,0.152791765615653,0.0922146756557681,0.728878455192506,0.00603149788651601,-0.00137193183656712,0.458231239485407,0.296523890086867,1.62853572251375,-0.234661109021818,0,0,0,0,0,0,0,0,0,0,0,0
2,14,0.448803865474583,0.164246212763881,0.064680293161899,0.342039086521519,0.0252127007538667,-0.00210823889519549,-0.927624471513362,0.421349535671804,1.76154314047936,-0.228452844752834,0,0,0,0,0,0,0,0,0,0,0,0
1,15,1.88857395145131,-0.0424106878002279,-0.132833855822936,0.48005494252726,0.0276594761692622,0.00717286567795964,0.373496679960624,0.190216554700418,1.86698404285809,0.205319814189499,0,0,0,0,0,0,0,0,0,0,0,0
2,15,0.127340872558933,0.00233677383853501,-0.00455463186656204,-0.136870106859669,0.0132403867340745,-3.92959344322312e-05,0.0141793516561949,0.0637793892269624,1.73506968918602,-0.0660214141985103,0,0,0,0,0,0,0,0,0,0,0,0
1,16,0.718383632082701,0.136559123935759,-0.08434498750796,-1.35583190489856,-0.00440127948720492,-0.00837868282017246,-0.847307512044694,0.00611322212874493,-1.02200680825392,0.0110767037172583,0,0,0,0,0,0,0,0,0,0,0,0
2,16,3.23547493586935,-0.192453439462466,2.16565032816994e-05,-0.456573974290474,-0.0227100601851085,-0.00727330150265871,-0.610355629764546,-0.109032831703422,0.116780507327074,-0.020761099843594,0,0,0,0,0,0,0,0,0,0,0,0
1,17,2.06445112080367,-0.0920155215593522,-0.0172520395772573,0.713080756705819,-0.0306406511855332,0.00623600918467787,0.353904110800249,0.0362827744526536,0.459430118384075,0.0801325000966142,0,0,0,0,0,0,0,0,0,0,0,0
2,17,0.939224542166105,0.14775811634376,-0.0846558140371532,-1.96435060793976,-0.0271358649933829,0.00621965593342885,0.880020437614326,0.00627561404941415,-0.0259868398008342,0.0951714983366934,0,0,0,0,0,0,0,0,0,0,0,0
1,18,-1.28549616895384,-0.0557085707062974,0.0190252631420878,-0.884426255975724,-0.0225090685533307,-0.0103315912592237,-0.358702757420946,0.10623487904953,-1.01384332642832,-0.126619418055886,0,0,0,0,0,0,0,0,0,0,0,0
2,18,-0.916820805500833,-0.0524252088975687,0.129762648439141,0.341327801165373,0.00870945289854693,-0.00391571758844758,-0.756975301935116,-0.17883509625959,-0.954245528365352,-0.134404220061164,0,0,0,0,0,0,0,0,0,0,0,0
1,19,2.86759494452271,-0.0732664321351774,0.00295185159536982,1.92786480630206,-0.0244530540643094,-0.00699634109801826,1.53614281854284,0.0783752643596523,-0.207564413832054,-0.0631480847233202,0,0,0,0,0,0,0,0,0,0,0,0
2,19,1.57566214001466,0.193877204397994,0.0200518564283675,0.113237876439884,-0.0409406998338922,-0.00686524067140541,1.37350219846704,0.211233621485027,-0.554416902827812,-0.0443253187216265,0,0,0,0,0,0,0,0,0,0,0,0
1,20,-2.56540895112815,0.100449198009263,0.00397205975940059,-0.36756578825721,-0.0550388454588674,-0.00330612718079664,0.0314433361365662,-0.0953146835233402,0.354669473934213,-0.0952036524629123,0,0,0,0,0,0,0,0,0,0,0,0
2,20,-2.65612016553856,-0.158962942497127,-0.014146315288574,0.545646646461541,-0.0601272849857847,-0.0101368460938245,0.467790534413852,0.121761010592275,-1.1414158713939,-0.158254500975735,0,0,0,0,0,0,0,0,0,0,0,0
1,21,0.0308556812328337,-0.0347239207109487,-0.204458069350718,0.0948841826566145,0.0283677130043713,-0.00158968310810139,-0.288423258846746,-0.0402384548822737,-1.28896438215026,-0.104791371546994,0,0,0,0,0,0,0,0,0,0,0,0
2,21,-1.48063562226311,0.0209703054748513,-0.0518813616925135,1.1668001459105,0.00174848912273083,6.7161175909483e-05,-0.473244815739433,-0.0389812030728188,-1.78317506355494,-0.0524351144599365,0,0,0,0,0,0,0,0,0,0,0,0
1,22,3.49683955411377,0.132519277590361,-0.0133133858502169,0.0617354264779255,-0.076442785377556,-0.00405163098952012,0.868839827586264,-0.149070684367201,-1.05148967628278,-0.0382302475771842,0,0,0,0,0,0,0,0,0,0,0,0
2,22,2.96137219247464,0.100058341452997,0.0413973922455206,0.96712901443182,-0.0395920272032499,-0.00561976061353741,1.26600683527418,-0.168349662945096,-0.399128088681647,-0.0758566541635204,0,0,0,0,0,0,0,0,0,0,0,0
1,23,0.37532378423573,-0.0220709022868119,-0.0438628269329236,-1.07638291038759,0.0058419050358208,-0.00752144837596469,-2.11060969048449,0.155759248631501,2.48628010466202,-0.0570098027013394,0,0,0,0,0,0,0,0,0,0,0,0
2,23,0.815723227371742,0.0620380054882384,-0.142513306306342,-0.77039673929629,0.0139441816307095,0.00231060243821844,-1.01612913828888,-0.00770184305477652,2.35105773032196,-0.0692421389646341,0,0,0,0,0,0,0,0,0,0,0,0
1,24,-0.112780232060848,0.143832992841286,-0.0865635935278584,0.0903214027467222,-0.035081382709061,-0.0129026623680031,-0.608854368082146,-0.0305933236097523,0.0365583406569246,-0.0711355275104493,0,0,0,0,0,0,0,0,0,0,0,0
