rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha21,alpha22,alpha23,alpha24
1,1,6.10893474968835,-0.228765018917044,-0.179122084781023,4.74552247815627,7.37712107971685,0.00886941859920342,4.42042991683865,-0.136132599839049,9.06285661652206,-0.0375052415936456,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
2,1,5.77848755235472,0.070003146725701,-0.065321943774526,4.38302376859202,7.3253768811682,-0.00470596519924777,3.91140737814566,0.0229941753037203,9.28375702393222,0.0649634280859697,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
1,2,3.45282891804057,-0.366210399284263,-0.195863478352793,1.91607392611098,7.42919042119343,0.000966743227130605,3.9611468917132,-0.129417136338953,4.80539681386353,-0.0459859570434269,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
2,2,2.94900669675579,-0.180913537911929,-0.176663306249432,2.95691499123513,7.44554679826272,-0.000120775358115143,3.18851554224891,-0.0887794613608969,4.89973523593341,-0.0316065883346314,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
1,3,4.01210126584762,-0.157528232039114,-0.129307970864755,19.5566392288861,7.40685526129152,0.00408570263562924,4.22606697323086,-0.328852165625052,5.35886452351031,0.124863608165897,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
2,3,2.98962841952606,-0.232235296499244,-0.22941665276087,5.55482044939266,7.3109543512054,0.0109345789625755,4.5987421683264,-0.356904429786391,5.47721771896039,0.058403241570666,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
1,4,5.07189129696986,-0.249772416779112,-0.185757127769955,7.73571282140284,7.36433853773681,0.00331287551208374,4.28783803464699,-0.172485419782128,3.92408124929573,-0.0499739919205843,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
2,4,4.82626288990365,-0.139013790698252,-0.1075381913421,17.0781585198721,7.38651958666553,-0.00791960493720805,4.25843926228557,0.0390932081697118,4.76772350735026,-0.0918647594256466,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
1,5,7.02965329316469,-0.0591392638251801,-0.299870647099219,30.2937267966936,7.36852305791733,-0.00373197816016026,3.11850601000557,-0.243467172516046,3.23089381371522,-0.00680095488208385,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
2,5,5.44469918866409,-0.165783005317803,-0.118588821038524,4.73375156036383,7.3205140066159,0.0088993520286274,2.12370548981825,-0.0913777409775098,3.1056088608777,-0.118335934133972,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
1,6,5.96885782082079,-0.0881464610355243,-0.0975858225701328,8.22909935802117,7.43279279413293,0.00675780740321468,5.76271662951001,-0.185619665417357,4.66946597515933,0.0968990575653064,0.0246988881991375,0.130649748171944,0.723889385875192,0.119365100224929,0.139310585633245,-11.3666808509431,0.732710089280932,-2.24857109636356e-08,-5.06874299772033e-08,-6.17529186279834e-06,-0.209157818252458,0.0204962926429318
