rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
2,33,-0.0377152589204925,0.00271977090612838,-0.933295098216054,0.181678169587393,0,0,0,0,0,0,0,0
3,33,-0.0490598526926407,-0.00563955094384711,-1.02402830181212,0.111108153210797,0,0,0,0,0,0,0,0
1,34,-0.0365674249985677,0.00304638201207662,0.770530886757678,-0.0552131058456881,0,0,0,0,0,0,0,0
2,34,0.00666947099520065,0.00447219248323423,0.271456294574947,0.131730813893578,0,0,0,0,0,0,0,0
3,34,-0.00688299300983086,0.00591353860324146,1.24664735340122,-0.0598973228201604,0,0,0,0,0,0,0,0
1,35,-0.0399255360407569,0.00990172509954793,0.339966339811825,-0.124667283338881,0,0,0,0,0,0,0,0
2,35,-0.00605746589369183,0.00796765685028322,0.630362228617919,-0.142698037235937,0,0,0,0,0,0,0,0
3,35,0.00561916872185808,0.00682775709403874,0.100659402891949,-0.0644175595130761,0,0,0,0,0,0,0,0
1,36,0.0471212501118901,0.00351031831385978,1.1369238967676,-0.106998023560442,0,0,0,0,0,0,0,0
2,36,0.0266251430064814,-0.00251550966808043,0.309937612167158,0.165491717534929,0,0,0,0,0,0,0,0
3,36,0.0594822689182255,-0.00986012551194944,0.495831165004101,-0.038459521021338,0,0,0,0,0,0,0,0
1,37,-0.00371676343695171,-0.00276438082618354,-0.236865999521615,-0.183703008057055,0,0,0,0,0,0,0,0
2,37,0.0313073423732693,-0.00424701864832014,-0.293041862762423,-0.192612030585946,0,0,0,0,0,0,0,0
3,37,-0.00305245678968014,-0.00335838636598618,-1.05070712451208,-0.152672744997132,0,0,0,0,0,0,0,0
1,38,-0.0749701552134656,0.002442435788401,-0.561082456664123,-0.0424422702959665,0,0,0,0,0,0,0,0
2,38,-0.0688999805648187,-0.0036924152497603,-1.93381912794505,0.121411803540047,0,0,0,0,0,0,0,0
3,38,-0.103367533829738,-0.00409076594818782,-1.31454213864309,0.113065497375837,0,0,0,0,0,0,0,0
1,39,-0.0287387382552486,-0.000900375036548026,-0.834062746426008,0.0864472111859967,0,0,0,0,0,0,0,0
2,39,-0.0439022723517812,-0.00377018919521815,-0.462761286585654,0.079438603117558,0,0,0,0,0,0,0,0
3,39,0.00539042254588118,-0.00831408905495999,-0.842735908928839,0.111388450811316,0,0,0,0,0,0,0,0
1,40,0.0324930240762393,0.0091589954038649,0.172196100767956,0.114480828625403,0,0,0,0,0,0,0,0
2,40,0.0299222226936768,-0.00904766197639429,0.340441194191727,-0.0809163494561267,0,0,0,0,0,0,0,0
3,40,0.0528698109623225,-0.00794085655171925,-0.118061683410841,-0.0964261163707686,0,0,0,0,0,0,0,0
1,41,-0.0356583027759596,0.00146148821337292,0.203306742355934,0.00749017470537092,0,0,0,0,0,0,0,0
2,41,0.000708032453169416,-0.000371361080478861,-0.915982332607228,0.0163502615887663,0,0,0,0,0,0,0,0
3,41,-0.00795450733750869,0.00234783697183771,0.33023876843941,-0.103064493847172,0,0,0,0,0,0,0,0
1,42,0.0849231015838443,0.00530597581944909,0.0970500703919148,0.0463166372929463,0,0,0,0,0,0,0,0
2,42,0.104946491381763,0.0024695000900169,-0.671848865681008,0.102582865955971,0,0,0,0,0,0,0,0
3,42,0.107066305663083,0.00339921084354126,-0.160893894486065,0.020608497571517,0,0,0,0,0,0,0,0
1,43,-0.00498685585354242,0.00763398202315611,0.540230609343793,0.042414231215374,0,0,0,0,0,0,0,0
2,43,0.0459233071180094,0.00760947937075825,0.106753782915185,-0.0201239626917607,0,0,0,0,0,0,0,0
3,43,0.0351990607464732,0.00467892782414663,-0.00427689646548668,0.152667380751961,0,0,0,0,0,0,0,0
1,44,0.00233640947951841,0.00795884482923998,0.670709735833874,0.179222741354173,0,0,0,0,0,0,0,0
2,44,0.00131040219895429,0.00283177645034937,1.73758487602946,-0.00676278846540679,0,0,0,0,0,0,0,0
3,44,-0.0217348180453358,0.0105407458410022,2.36104514901789,-0.203693638378345,0,0,0,0,0,0,0,0
1,45,-0.0250200377867484,0.00291199356588199,-0.372683415167699,0.117358740644292,0,0,0,0,0,0,0,0
2,45,0.0222382093785862,-0.00618106408601331,0.212982211619332,0.0730589187793635,0,0,0,0,0,0,0,0
3,45,-0.0157712347362464,0.00522347536936295,0.0286958305317135,0.147278070764218,0,0,0,0,0,0,0,0
1,46,0.0895925042396586,-0.00840837607490674,0.298783366509548,0.18611536450771,0,0,0,0,0,0,0,0
2,46,0.0704993706869388,-0.00746104492066369,0.699562709362473,0.165623252430877,0,0,0,0,0,0,0,0
3,46,0.0689038262328214,-0.0078050008408463,0.0995550070679023,0.188598986295959,0,0,0,0,0,0,0,0
1,47,-0.0599809007777212,0.00301827603254564,-0.78115612449736,0.3398466921692,0,0,0,0,0,0,0,0
2,47,-0.0787962465651271,0.00846624829215282,-0.883258309008937,0.332328767339042,0,0,0,0,0,0,0,0
3,47,-0.0471172077597553,0.00387847535277595,-1.32133993180264,0.453327022292716,0,0,0,0,0,0,0,0
1,48,-0.0542583171075179,0.00640840398076966,0.605186966228072,0.184027488165345,0,0,0,0,0,0,0,0
2,48,-0.0704220707002179,0.00767027206649202,0.522983261017094,0.185976336343467,0,0,0,0,0,0,0,0
3,48,-0.0524560351982721,0.00656544577517759,0.884384913833835,0.169559558388441,0,0,0,0,0,0,0,0
1,49,0.0254894030158441,-0.0100163659968467,-0.882475518527587,0.0784714825818649,0,0,0,0,0,0,0,0
2,49,0.0125104322934551,0.00664408565778351,-0.467253033680985,-0.124753349752732,0,0,0,0,0,0,0,0
3,49,-0.00423096026260161,-0.00877565227746784,-0.729900589610814,-0.0131171181101845,0,0,0,0,0,0,0,0
1,50,-0.0616367466742522,0.00684577366284302,1.88679241190221,0.121660431330655,0,0,0,0,0,0,0,0
2,50,-0.0314443452876292,-0.000569168267628805,0.66546373156356,0.195309864653856,0,0,0,0,0,0,0,0
3,50,0.0191375534395739,-0.0051525283044797,0.236779551507633,-0.00282063964905827,0,0,0,0,0,0,0,0
1,51,-0.00899642813594603,0.00365193513489279,0.952545987027846,0.0891445546452693,0,0,0,0,0,0,0,0
2,51,0.00487137363108037,0.00397990309192439,0.723027570103607,0.0949834086789637,0,0,0,0,0,0,0,0
3,51,0.0278038630160955,0.00334910849063128,0.680910402239832,0.125296727155677,0,0,0,0,0,0,0,0
1,52,-0.0292223815824952,-0.00850685833756813,0.354733880245189,0.108554700461859,0,0,0,0,0,0,0,0
2,52,-0.0538115573449769,0.00589721549029984,0.642576228958198,0.162683136510518,0,0,0,0,0,0,0,0
3,52,-0.0427324045810789,0.00614129723742597,-0.58927548343335,0.0373052467988392,0,0,0,0,0,0,0,0
1,53,0.0392692808628743,-0.00564623771216048,-0.0733022658332736,-0.00444559268349914,0,0,0,0,0,0,0,0
2,53,0.00775816688577446,-0.00332059045024075,0.280306998147858,-0.0131725425642878,0,0,0,0,0,0,0,0
3,53,0.00813462706737234,-0.00497499650165757,0.0258142044124261,-0.00910708583466727,0,0,0,0,0,0,0,0
1,54,-0.0124895566802827,0.00105080247258133,1.04193066622874,-0.151934997766326,0,0,0,0,0,0,0,0
2,54,-0.0192053636096521,0.000429246455813057,0.535876277983543,-0.0179478982145207,0,0,0,0,0,0,0,0
3,54,-0.020104367744012,0.00271057481922398,0.471112154914096,-0.0710077817003084,0,0,0,0,0,0,0,0
1,55,0.0895033320028453,-0.0109071099599402,0.165730060077005,0.116053128145545,0,0,0,0,0,0,0,0
2,55,0.0877288715310263,-0.00979747042251696,0.308752511835439,0.134411882436555,0,0,0,0,0,0,0,0
3,55,0.102846377083288,-0.0108678222487668,0.735007242172297,0.122529191636913,0,0,0,0,0,0,0,0
1,56,-0.0745406721203867,-0.0106534219906253,-0.242725483030867,-0.0446087525399062,0,0,0,0,0,0,0,0
2,56,-0.0293264433091522,-0.00436185944570789,-0.917881632826535,-0.0988035462332188,0,0,0,0,0,0,0,0
3,56,-0.0777058828576074,-0.00580833602632479,-0.854297670113519,-0.12575558802059,0,0,0,0,0,0,0,0
1,57,0.00334398099049515,0.000630147906785626,-0.334842210340367,0.0434199468164419,0,0,0,0,0,0,0,0
2,57,-0.0070248875275416,0.00193710367027303,-0.158407330303525,-0.0464577953005379,0,0,0,0,0,0,0,0
3,57,-0.0267882923865903,-0.000184946918236419,0.0457462056497286,-0.137555281126724,0,0,0,0,0,0,0,0
1,58,-0.0691326410988591,0.000117023901338541,-0.26778914837608,-0.374510650435426,0,0,0,0,0,0,0,0
2,58,-0.046260646047954,-0.000297048055023551,-0.848681087889457,0.0729741014303435,0,0,0,0,0,0,0,0
3,58,-0.040065278299144,0.000481934017349776,-0.964694118512517,-0.176572387904186,0,0,0,0,0,0,0,0
1,59,0.119533224165483,-0.00547174745422319,1.48375116543539,-0.222293240714382,0,0,0,0,0,0,0,0
2,59,0.0670129349026798,0.000365655921556321,0.155280041516664,-0.150486230334756,0,0,0,0,0,0,0,0
3,59,0.0561350385373967,0.00825923225780833,1.09958515507064,0.186542695760209,0,0,0,0,0,0,0,0
1,60,-0.0474566202333957,0.00360488253568702,-1.53802435190838,-0.098387136652736,0,0,0,0,0,0,0,0
2,60,-0.012804362382961,-0.00235227223140961,-1.13818613708859,-0.0926449511203433,0,0,0,0,0,0,0,0
3,60,-0.0608863562641053,-0.000507017443126059,-0.875182816412934,-0.0539980787154478,0,0,0,0,0,0,0,0
1,61,0.0185316120303636,0.000848244147137397,0.495880298796854,0.145523339542552,0,0,0,0,0,0,0,0
2,61,0.0114995647868827,0.000456539785524224,0.356685931860771,0.151072691494113,0,0,0,0,0,0,0,0
3,61,0.0367520467657592,-0.000968742838589752,-0.100758605173703,0.181435252206248,0,0,0,0,0,0,0,0
1,62,0.0132736835922902,-0.00393753273222033,1.10248473215399,-0.23889763103797,0,0,0,0,0,0,0,0
2,62,0.00937937684656198,-0.00359771439150687,0.737048121792477,-0.206130824385869,0,0,0,0,0,0,0,0
3,62,-0.0173203519636154,-0.00421261625349628,0.0998640874872274,-0.181311265691203,0,0,0,0,0,0,0,0
1,63,0.0233893986675167,-0.00560865468956007,-0.757117354155631,-0.0507906386975151,0,0,0,0,0,0,0,0
2,63,-0.027096960354803,-0.0022942952252027,-0.526328008519551,0.105239593351526,0,0,0,0,0,0,0,0
3,63,-0.0199749675318426,-0.00421605469322983,0.420957649345879,-0.165104110686968,0,0,0,0,0,0,0,0
1,64,-0.0425690579761939,0.00720230185074189,0.274036724920057,0.0823010810154119,0,0,0,0,0,0,0,0
2,64,-0.0457966759436825,0.00477786582867481,-0.686706875164189,0.157290024334114,0,0,0,0,0,0,0,0
3,64,-0.0464008395889763,0.00713251247475908,-0.147544299755589,0.0483516442578741,0,0,0,0,0,0,0,0
1,65,-0.0152665202564517,0.00435633684188748,0.292133530327574,0.0615405275666777,0,0,0,0,0,0,0,0
2,65,-0.0240969332744942,0.00496880086343485,-0.0954532116691453,0.0977237955769038,0,0,0,0,0,0,0,0
3,65,-0.0309498549987106,0.00623039078929021,-0.301158771990462,0.149552029070463,0,0,0,0,0,0,0,0
1,66,-0.0120323948375916,-0.00863944471000957,0.791062436746405,-0.0545376502261136,0,0,0,0,0,0,0,0
2,66,0.0234762563771973,0.00387465961919228,0.475309739465269,-0.0050010102423034,0,0,0,0,0,0,0,0
3,66,0.011475140805385,0.0102859873350686,-0.674516183821505,-0.0135821861724787,0,0,0,0,0,0,0,0
1,67,0.00190087863322397,0.000632720487448832,0.125487781704904,-0.00823647237779693,0,0,0,0,0,0,0,0
2,67,0.024917355717073,-0.00316121858411789,-0.846572360469632,0.195353262501166,0,0,0,0,0,0,0,0
3,67,-0.0353751541744272,0.000692334271238544,-0.928027584890563,-0.115624699482609,0,0,0,0,0,0,0,0
1,68,0.0292140923812019,-0.00423033308449229,-0.727791981888883,0.252689874825706,0,0,0,0,0,0,0,0
2,68,0.0541225081240144,-0.00194402560160586,-0.837891988010316,0.0671337375929585,0,0,0,0,0,0,0,0
3,68,0.055437132788553,-0.00579380292013319,-0.486098826669319,0.0482935575833684,0,0,0,0,0,0,0,0
1,69,-0.0395024740368841,-0.00115937137625974,0.0679629282717373,-0.0924106989152455,0,0,0,0,0,0,0,0
2,69,-0.0205371716083587,0.00101387748920364,0.169353205463649,-0.0373956472928139,0,0,0,0,0,0,0,0
3,69,-0.00711675330948847,-0.00135642898871098,0.123374653983526,-0.293752098955511,0,0,0,0,0,0,0,0
1,70,-0.0179548400220391,0.00780286549997633,0.333893979370671,0.0183821394508117,0,0,0,0,0,0,0,0
2,70,-0.052573081981123,0.00292587449379735,0.409392259910595,-0.0753387396618303,0,0,0,0,0,0,0,0
3,70,-0.026245607460047,-0.000983980967763697,0.219572624261643,0.0134783134819016,0,0,0,0,0,0,0,0
1,71,-0.00195175055431118,-0.00232776399861015,-0.264062751667645,-0.0702287891542733,0,0,0,0,0,0,0,0
2,71,-0.0473041420654514,0.00161195987865861,-0.34549248544776,-0.0649158986788101,0,0,0,0,0,0,0,0
3,71,-0.036752780689719,-0.00157459073785219,-0.0879278444946614,-0.0372042431346553,0,0,0,0,0,0,0,0
1,72,0.0190327684615568,0.00189869330092714,0.455593267181283,0.0740497526902438,0,0,0,0,0,0,0,0
2,72,0.0279750467390638,0.00170489396085696,0.0745680282940731,0.0995870236050115,0,0,0,0,0,0,0,0
3,72,0.0274097454571089,0.00193446507271322,0.567653270701312,0.0758210050262037,0,0,0,0,0,0,0,0
1,73,0.0550824018429816,-0.00484519924532891,0.0745852182098767,-0.128078672900821,0,0,0,0,0,0,0,0
2,73,0.0137929377211385,-0.00342343378695973,0.32542440943313,-0.308845177074609,0,0,0,0,0,0,0,0
3,73,0.0343064933885522,-0.0028050310619943,0.508184848951432,-0.183285752075351,0,0,0,0,0,0,0,0
1,74,-0.0192836035096633,-0.00211943342601478,-0.331870270281712,-0.173667782700866,0,0,0,0,0,0,0,0
2,74,-0.0571177118635671,0.00708022196246117,-0.541288386307015,-0.252825596873531,0,0,0,0,0,0,0,0
3,74,-0.0987508616207959,-0.00169497867524302,-0.4489429284707,-0.0894355739539338,0,0,0,0,0,0,0,0
1,75,-0.00916772924250608,0.00354705993748116,-0.370100860585123,0.0802921874007457,0,0,0,0,0,0,0,0
2,75,-0.0256451581082811,0.00625727323058403,-0.515299858534201,0.0893662638896063,0,0,0,0,0,0,0,0
3,75,-0.052213737136551,0.00287547239751018,-0.163611246518284,0.00114383200965207,0,0,0,0,0,0,0,0
1,76,0.0444672173442289,0.00270043146460805,1.46592319232902,0.202259090093055,0,0,0,0,0,0,0,0
2,76,0.0354223726041401,0.00343987382275641,1.07836994395314,0.217295255058221,0,0,0,0,0,0,0,0
3,76,0.0249294180387141,0.00473911806098026,0.982965982566793,0.20636510666318,0,0,0,0,0,0,0,0
1,77,-0.0349192590882561,-0.00938954606787966,-1.40388672906101,0.173058460491428,0,0,0,0,0,0,0,0
2,77,-0.0148374761639847,-0.00933642633378336,-1.14345880927667,0.147797604346776,0,0,0,0,0,0,0,0
3,77,-0.031982431621592,-0.00782368206692753,-0.993982555764836,0.176778297066796,0,0,0,0,0,0,0,0
1,78,0.0265140126974597,0.00242985612591668,0.0477607840731924,-0.0572703809612614,0,0,0,0,0,0,0,0
2,78,0.00392722361670472,0.0058407761394189,0.906135664334158,-0.133254027558428,0,0,0,0,0,0,0,0
3,78,0.00265141730044505,0.00486172788630444,-0.23749137657534,-0.0777088834695335,0,0,0,0,0,0,0,0
1,79,-0.0635476939418664,0.00485634167036395,-0.596821563101383,-0.0393585667388892,0,0,0,0,0,0,0,0
2,79,-0.00773511176878383,0.00478826458949793,-0.346508513078985,-0.058311729296527,0,0,0,0,0,0,0,0
3,79,-0.0621035207624638,0.000439024840226323,-0.816115054913292,-0.0385341078833074,0,0,0,0,0,0,0,0
1,80,-0.0254451412824936,-0.00620977422554775,-1.30522549702951,0.0561823834113728,0,0,0,0,0,0,0,0
2,80,0.0381216811995762,-0.0092585123900464,-1.50471680273488,0.0742040931455338,0,0,0,0,0,0,0,0
3,80,0.0432355506207855,-0.00916380784829615,-1.95150622956674,0.0878558671785771,0,0,0,0,0,0,0,0
1,81,-0.0421221378076631,0.00316413046460094,0.151097491097498,0.101660594548849,0,0,0,0,0,0,0,0
2,81,-0.056493937019364,0.00301740306748271,-0.523299561446429,0.123886601019085,0,0,0,0,0,0,0,0
3,81,-0.0307681998739016,0.0029951635361394,-0.301627437053156,0.114905732614188,0,0,0,0,0,0,0,0
1,82,0.0470838221112126,-0.00444445137354013,-0.36839528678667,0.207592428394985,0,0,0,0,0,0,0,0
