rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25,eta_alpha26,eta_alpha27
1,1,2.41309109672338,0.0206163255129574,0.0127357150453244,0.288853616278498,0.0718681678636148,0.00224523342136171,-0.296848859188203,-0.0276275347274365,0.26263417843962,-0.0398652863539255,0.148498006282119,-0.0766233713411266,-78.3073380148355,-2.49242431916412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,2.74436985040543,-0.0263008695496917,-0.0327048316210277,-1.02053392328038,0.0882663622556326,0.00169922615233871,0.217445051815735,-0.068587674151101,0.947578078852226,-0.0754131299362659,0.25301117703725,-0.107016385511441,-82.6425199268425,-0.506556915087693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2.25535377309315,0.0626618008329783,-0.0564021400322921,-0.689506057335269,0.0219893748948925,0.00377506924541947,-0.115672053579084,0.0134591419501753,0.500257612652232,-0.0474822546929839,-0.100121905480931,-0.0432428367248995,-70.6883680620804,-2.85924656992181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,1.33273251460701,0.0701776730063164,-0.0492238447978903,-0.216103626843629,-0.0200658847635768,-0.00315829645886991,-0.862147412166769,-0.0425067635694575,-0.645568467031167,0.131277161088196,-0.141013179330201,0.0606455210212015,-3.39498968913091,-7.29742884266509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,1.21647473978652,-0.0415491345636706,0.0465008300381498,-0.313788829488536,0.0462391243638125,-0.00467689880380834,-0.50044029056386,-0.111738755199286,-0.593263063870257,0.0232876217651616,0.821481117418405,-0.0162490812334317,109.193591470104,2.35059508502495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1.50664696460734,0.0117082947430126,0.0259936139506857,0.619116690518193,0.0494237350987827,0.00615349179808842,-1.66222597102411,0.133965002067445,0.364270065032694,0.0832382603532193,0.421845305492447,0.0422842350673525,37.4591304430943,0.957332613727904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,2.46390893946349,-0.00231517169410281,-0.0709090368588516,-1.15502635781822,0.014759097396591,-0.0110062387873375,-0.137448590743756,-0.0521269339556075,0.736496158724519,-0.140536517682576,1.30854692263165,0.0524893677742538,82.997606992354,-2.20741325641276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.72422371936724,-0.18284659464826,-0.00336981279275253,-1.340013327491,-0.0148133720786383,-0.0105567780756731,-0.544393943971462,-0.0353300004577049,0.984663101765801,-0.14722601099598,0.0979950765113404,0.095602518996374,71.0285415295884,-2.23213782380241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,3.00583270154792,-0.0824446601611571,-0.00212086238173231,-0.294986292354807,-0.00307931753368695,-0.00940642349633809,-0.822021616510206,-0.0233524214001782,0.690484935255138,-0.135555286907223,0.335656452938543,0.114073404462444,72.4960379628923,-2.85313798369692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2.02761809313077,0.103374184911143,-0.0210612270336104,0.374625861562062,0.117401914183788,0.00538285030671949,0.065065849893533,0.168321159233834,-0.223189212313894,0.0714459578845861,0.547796639670541,0.0356696893137564,-25.7477645124637,1.76678527466405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
