b01_pop,0.017652,-0.00025574,0.00019437,0.0015395,-3.3907e-05,-3.126e-06,8.3902e-06,-2.1164e-05,1.1572e-05,-4.4971e-06,3.0467e-06,-0.00010179,-1.9424e-05,5.7912e-05,0.0023716,5.8618e-05,-0.00011477,-0.00063301,1.4054e-05,-5.4286e-06,-5.491e-06,5.8126e-06
b11_pop,-0.00025574,0.00021633,0.00010739,-4.689e-05,-1.167e-05,4.4381e-06,-1.4089e-05,1.1859e-05,2.4211e-05,-2.0419e-06,9.3442e-06,5.5034e-05,-1.8308e-07,-3.9953e-06,-1.9177e-05,-6.6749e-05,-5.1219e-05,0.00011593,-1.3056e-05,-3.2488e-06,-6.1202e-06,3.098e-06
b21_pop,0.00019437,0.00010739,0.00019013,0.00048152,-1.7853e-05,6.3505e-06,-7.3208e-06,8.6971e-06,1.8284e-05,-4.101e-06,8.2613e-06,3.5232e-05,-8.1049e-06,-1.9979e-06,0.00010721,-4.8599e-05,-9.277e-05,8.3252e-06,-1.3243e-05,-3.253e-06,-2.1682e-06,4.3259e-06
a1_pop,0.0015395,-4.689e-05,0.00048152,0.45816,-0.00027777,0.00014235,-0.00014208,8.6364e-05,0.00036025,2.5542e-05,0.0002704,0.00024782,-0.00034585,-0.00038071,-0.0019937,-0.001954,-0.0021272,-0.028688,-0.00033937,-8.968e-06,8.4453e-05,5.1469e-05
b03_pop,-3.3907e-05,-1.167e-05,-1.7853e-05,-0.00027777,0.0033918,-0.00010877,-2.5933e-06,-5.1067e-05,-4.9999e-06,-1.1746e-06,-1.3912e-05,-9.3365e-06,3.5552e-06,1.7443e-05,-3.7988e-06,7.944e-06,1.1696e-05,8.2674e-05,8.176e-05,2.9312e-06,-2.5542e-06,-1.2633e-05
b13_pop,-3.126e-06,4.4381e-06,6.3505e-06,0.00014235,-0.00010877,0.00015217,-2.3757e-05,2.8994e-05,-3.1213e-07,5.5366e-06,1.5499e-05,6.7253e-05,-2.7449e-07,-4.5899e-05,-1.136e-06,-3.9841e-06,-4.6921e-06,-1.4515e-05,-1.4194e-06,-5.5912e-06,3.5555e-07,2.2202e-06
p1_pop,8.3902e-06,-1.4089e-05,-7.3208e-06,-0.00014208,-2.5933e-06,-2.3757e-05,0.00046254,-0.00015936,1.014e-05,-1.3501e-05,-0.00020508,-0.0021714,5.3521e-06,0.00011667,-2.7849e-06,-5.2011e-06,5.094e-06,2.1344e-05,3.5872e-05,3.0042e-06,-1.3396e-06,-7.8964e-06
g1_pop,-2.1164e-05,1.1859e-05,8.6971e-06,8.6364e-05,-5.1067e-05,2.8994e-05,-0.00015936,0.00054337,2.3785e-05,-4.6939e-06,0.00020522,0.00032609,2.4364e-06,4.6648e-06,-1.3248e-05,5.3089e-06,-6.9639e-06,-5.9753e-05,-2.0881e-05,1.5453e-05,3.8046e-07,1.0383e-06
p2_pop,1.1572e-05,2.4211e-05,1.8284e-05,0.00036025,-4.9999e-06,-3.1213e-07,1.014e-05,2.3785e-05,0.00119,-0.00017399,4.2443e-05,-0.00014293,-0.00012158,7.5565e-05,1.5239e-05,9.8409e-06,-1.6681e-05,2.5402e-05,3.7775e-06,2.8092e-07,-2.281e-06,-5.364e-07
g2_pop,-4.4971e-06,-2.0419e-06,-4.101e-06,2.5542e-05,-1.1746e-06,5.5366e-06,-1.3501e-05,-4.6939e-06,-0.00017399,0.00013698,-5.1691e-06,0.00011512,3.8957e-05,-0.00028739,-4.2648e-06,-2.2454e-06,3.0402e-06,-1.2486e-05,-4.6257e-06,3.8739e-06,2.1229e-07,7.1058e-07
alpha11_pop,3.0467e-06,9.3442e-06,8.2613e-06,0.0002704,-1.3912e-05,1.5499e-05,-0.00020508,0.00020522,4.2443e-05,-5.1691e-06,0.00024419,0.0008124,-4.8522e-05,-3.1447e-05,1.1909e-06,7.0112e-07,-8.0163e-06,-5.3273e-06,-1.5649e-05,3.2416e-06,3.5795e-06,2.916e-06
alpha13_pop,-0.00010179,5.5034e-05,3.5232e-05,0.00024782,-9.3365e-06,6.7253e-05,-0.0021714,0.00032609,-0.00014293,0.00011512,0.0008124,0.013996,-1.594e-05,-0.00085122,-3.1517e-05,2.8202e-05,-1.5911e-05,-0.0001929,-0.00031053,-6.0032e-05,1.3781e-05,6.3169e-05
alpha21_pop,-1.9424e-05,-1.8308e-07,-8.1049e-06,-0.00034585,3.5552e-06,-2.7449e-07,5.3521e-06,2.4364e-06,-0.00012158,3.8957e-05,-4.8522e-05,-1.594e-05,0.00022735,-2.4626e-05,-1.5562e-05,1.9749e-07,8.9321e-06,-2.6738e-05,-4.4463e-08,5.6831e-07,5.0124e-08,6.0129e-08
