b0_pop,1,-0.27729,-0.14586,0.90158,0.35595,-0.93309,-0.13559,-0.54919,-0.97236,0.85775,-0.97549
b1_pop,-0.27729,1,-0.050459,-0.14465,-0.17934,0.35255,0.069863,0.28074,0.24029,-0.39554,0.24791
h1_pop,-0.14586,-0.050459,1,-0.15521,-0.10775,0.11985,-0.88923,0.080325,0.14234,-0.11477,0.14335
h2_pop,0.90158,-0.14465,-0.15521,1,0.30248,-0.82598,-0.10778,-0.75164,-0.90017,0.77753,-0.90439
alpha1_pop,0.35595,-0.17934,-0.10775,0.30248,1,-0.38182,-0.076129,-0.20427,-0.35232,0.29988,-0.35797
alpha2_pop,-0.93309,0.35255,0.11985,-0.82598,-0.38182,1,0.14272,0.58149,0.95335,-0.86072,0.95496
beta_hcov1_score4C,-0.13559,0.069863,-0.88923,-0.10778,-0.076129,0.14272,1,0.058,0.13913,-0.1257,0.13968
beta_hcov2_score4C,-0.54919,0.28074,0.080325,-0.75164,-0.20427,0.58149,0.058,1,0.55746,-0.52002,0.56048
omega_b0,-0.97236,0.24029,0.14234,-0.90017,-0.35232,0.95335,0.13913,0.55746,1,-0.87128,0.98688
omega_b1,0.85775,-0.39554,-0.11477,0.77753,0.29988,-0.86072,-0.1257,-0.52002,-0.87128,1,-0.87419
e_b,-0.97549,0.24791,0.14335,-0.90439,-0.35797,0.95496,0.13968,0.56048,0.98688,-0.87419,1
