parameter,value,se_sa,rse_sa
b01_pop,4.2253111739779,0.129623900003786,3.06779535675598
b11_pop,-0.112003006676228,0.0133290821983087,11.9006467717779
b21_pop,-0.150107971332239,0.0159153246933268,10.602584627635
a1_pop,6.08865880808439,0.831607707928785,13.6583069300023
b02_pop,7.39733871483065,0.00291438150310933,0.039397702544922
b12_pop,0.00284060425202647,0.000461051091122004,16.2307400192439
b03_pop,4.2819019332291,0.0618415822316876,1.44425498752726
b13_pop,-0.155673720828168,0.0129102157720643,8.29312468628824
b04_pop,5.10725883721748,0.107929614483198,2.11325914591789
b14_pop,0.0181873067038816,0.00739204584798192,40.6439830170362
b05_pop,6.90664781482993,0.051049869346008,0.73914105242769
b15_pop,-0.0428888878882107,0.0083315705787915,19.4259422172653
b06_pop,5.16562311849815,0.0438080941448257,0.848069887018054
b16_pop,-0.0670601543974747,0.00846714530560239,12.6261941710072
b07_pop,317.886368894489,6.27026328871221,1.97248573775537
b17_pop,-4.93951545403966,0.522611524725879,10.5802184361722
p1_pop,0.029932973532801,0.0158866387996542,53.0740415156061
g1_pop,0.185855649558151,0.0356853503312668,19.2005733568522
p2_pop,0.719421976301639,0.0336873984902244,4.68256455875905
g2_pop,0.115296866827374,0.0156138947002219,13.5423408544133
alpha11_pop,0.176367811099022,0.0383664869740891,21.7536787098571
alpha12_pop,-7.89876569285483,4.14843077396807,52.5199877459426
alpha13_pop,0.775476218951317,0.145290445248627,18.7356416222672
alpha14_pop,-0.138558786042282,0.0941961276396682,67.9827893490087
alpha15_pop,0.0215287873345842,nan,nan
alpha16_pop,2.08440720340344e-14,1.57003025208992e-10,753226.264775114
alpha17_pop,-0.0037556486147708,0.0019257342816281,51.2756777632037
alpha21_pop,-0.150270745516121,0.0232198005023468,15.4519766456178
alpha22_pop,-1.60813337838648e-08,nan,nan
alpha23_pop,-0.217023515300755,0.0446343820965759,20.5666109659687
alpha24_pop,0.0475370346093014,0.0652825130456267,137.329796825091
alpha25_pop,9.18424782111679e-13,3.28859235508126e-09,358068.773745412
alpha26_pop,0.0834362026318836,0.0777578394720522,93.1943652986174
alpha27_pop,0.00128347259970382,0.000763212475003682,59.4646488892561
omega_b01,1.83917696758642,0.0980422422642938,5.33076718511519
omega_b11,0.0981876429936681,0.0101129949068671,10.2996615444973
omega_b21,0.0639232915851879,0.0114966089209807,17.9850077114063
omega_a1,0.705478719956502,0.125452081019155,17.7825464426327
omega_b02,0.0393364870897304,0.00240856080499622,6.1229687325715
omega_b12,0.00496720611348314,0.000367405549817905,7.3966238046899
omega_b03,0.932401282975269,0.0499186957519754,5.3537781064271
omega_b13,0.166100222829635,0.0102832984851758,6.19102028281029
omega_b04,1.79005035313068,0.079092127399788,4.41843031183234
omega_b14,0.076146865744818,0.00611794960048345,8.03440764191899
omega_b05,0.767219247203002,0.0401447042526704,5.23249441395315
omega_b15,0.097779450731425,0.00657392956304519,6.72322202044486
omega_b06,0.599932415759074,0.0367680086527976,6.12869178043601
omega_b16,0.0943774326818878,0.0069569115027618,7.37137184713536
omega_b07,97.7373652531376,4.77438681470523,4.88491458956324
omega_b17,5.23121227610489,0.435957292158001,8.33377177503129
b_1,0.314576161445708,0.00692773743839296,2.2022448892996
a_2,0.0509898555386911,0.000783051551687053,1.53570066715108
a_3,0.726811602812542,0.0133382570399263,1.8351739279218
a_4,0.685261686220349,0.0159730240259069,2.33093785149556
b_5,0.0803405979492782,0.00192172293033777,2.39196991233625
b_6,0.118284601661074,nan,nan
b_7,0.197103170909135,0.00462753701362701,2.34777400702514
