parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,2.58710577363389,0.099306464066209,3.83851580705654,
b1_pop,-0.0332133277289274,0.0262295387666114,78.9729321334056,
h1_pop,1.25390277665454e-05,4.03011592850416e-05,321.405774318218,
h2_pop,0.0332957139801953,0.0250078696878723,75.1083749180067,
alpha1_pop,9.68704026718422,7.04502265262981,72.7262657975677,
alpha2_pop,-6.92376373877943,2.87350566710912,41.5020756848598,
hcov1_pop,0,,,
beta_hcov1_score4C,0.458077223705602,0.218273643228278,47.6499664101525,0.0358488798349577
hcov2_pop,0,,,
beta_hcov2_score4C,-0.181533215290656,0.0539843266017671,29.7379884531499,0.000771835703543333
omega_b0,0.320607020489665,0.169743994456301,52.9445656545669,
omega_b1,0.0479759453576814,0.035468350084714,73.9294448921894,
e_b,0.452160914571743,0.0248100858922279,5.48700365128339,
