parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,83.1573729947261,4.8282663835326,5.80617954807063,
b1_pop,2.97445028715849,0.56694897798969,19.0606304780874,
h1_pop,0.0012381453961491,0.000487231410709886,39.351712022294,
h2_pop,0.114363456334872,0.0147929717522316,12.9350513060009,
alpha1_pop,-0.00267361831379565,0.00175607396157804,65.6815504485754,
alpha2_pop,-0.000946718528676984,0.000650882372911425,68.7514137724776,
hcov1_pop,0,,,
beta_hcov1_score4C,0.223318101016807,0.0432799532283328,19.3804053640396,2.47146730192327e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.130962704956741,0.0194079271194965,14.8194305591865,1.50002232857105e-11
omega_b0,79.4207121007787,4.08381424143173,5.14200154268283,
omega_b1,6.66696578771974,0.469169381171007,7.03722497024353,
e_b,0.30579585495509,0.00765680115784227,2.5038930494878,
