rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,4.0061214237872,0.00025045189520939,-1.97452862352691,0.495668166268609,0,0,0,0,0,0,11
2,1,1.39714020085169,-0.00082844247435835,-1.00066065040347,-0.232648778080687,0,0,0,0,0,0,11
3,1,-3.95476906662617,-0.00283977334747218,0.260737796511163,0.22073061909562,0,0,0,0,0,0,11
4,1,4.69857825428768,0.0138091279233106,0.907124322929795,-0.881643534197063,0,0,0,0,0,0,11
5,1,1.2351500115127,0.0136732057161769,-0.702583739919142,0.0415523168570164,0,0,0,0,0,0,11
6,1,1.44898766528521,0.0229636594971344,-0.903495186971302,-0.156322860347466,0,0,0,0,0,0,11
7,1,0.498783108348764,-0.00366665825205094,0.520835588850988,0.181511476739838,0,0,0,0,0,0,11
8,1,-6.63858577515648,-0.0242888233847392,1.49100721252096,-0.76123994863514,0,0,0,0,0,0,11
9,1,-9.2557855073454,-0.02541191325503,-0.182335144826376,-1.37821069873754,0,0,0,0,0,0,11
10,1,-6.6038716196954,0.00921904228836476,-0.421230455970113,-0.29371858808493,0,0,0,0,0,0,11
1,2,-5.89686573365974,0.0122816919059247,-0.573806862219917,-1.94211876111971,0,0,0,0,0,0,5
2,2,4.838834883883,-0.0111325911395041,-0.0360032388001947,-0.737065487384576,0,0,0,0,0,0,5
3,2,-0.672405490788044,-0.00957784273436615,-0.553103972552068,-1.17157420387765,0,0,0,0,0,0,5
4,2,-1.51539818566167,1.84134446714144e-05,2.21485720186245,0.140468516075346,0,0,0,0,0,0,5
5,2,-1.38347975006127,-0.0075950730968081,1.47954392738095,-1.43065517777879,0,0,0,0,0,0,5
6,2,-2.03337667780029,-0.00190166872147534,-1.23521549750846,0.630451815876783,0,0,0,0,0,0,5
7,2,-3.43505835573925,0.0407192725635514,0.173465050480319,-0.0666653970262407,0,0,0,0,0,0,5
8,2,-4.11574875873535,0.00215151161177693,-0.590613632994407,-0.111203556285928,0,0,0,0,0,0,5
9,2,-0.385103072497294,0.00783439150953803,1.00916981101074,-0.482858789607472,0,0,0,0,0,0,5
10,2,3.12954629906768,0.0167038044567855,1.7193975599433,-0.370701976129038,0,0,0,0,0,0,5
1,3,6.61150261600828,0.00499021897119849,0.622711421663197,-1.01837662894909,0,0,0,0,0,0,6
2,3,1.01841894217294,-0.00699079088239075,-0.318571785768459,-0.153996816713074,0,0,0,0,0,0,6
3,3,0.566954397443915,-0.0148775886246083,-0.923821373887416,-0.424925893348147,0,0,0,0,0,0,6
4,3,2.54445031490008,-0.012847658803257,0.0272133543292723,0.0723363558076215,0,0,0,0,0,0,6
5,3,-8.52062730384771,-0.0121410560037226,-0.0372175615302934,0.39005936119458,0,0,0,0,0,0,6
6,3,1.79873834022023,-0.0273071923280897,-0.651081273840898,-0.0509678827732425,0,0,0,0,0,0,6
7,3,3.14361854789867,-0.00564665570195515,-0.388063659856298,0.727914443406954,0,0,0,0,0,0,6
8,3,-4.43085050254265,-0.0117703291401598,1.79259159510392,-0.702282750134575,0,0,0,0,0,0,6
9,3,4.77473433904623,0.0514359925723066,-0.936169461597848,-0.87802782186859,0,0,0,0,0,0,6
10,3,-3.77955436661224,0.030822797463307,-0.905384383606676,-0.0973205801657793,0,0,0,0,0,0,6
1,4,-2.15476362492387,-0.0283251084159837,1.16396194013542,0.345773865450225,0,0,0,0,0,0,8
2,4,0.952965865596241,-0.0125919883091946,-0.783506469432696,-0.334531677688532,0,0,0,0,0,0,8
3,4,-1.49366452622366,0.0102532766961085,-0.388135850606473,0.094020937985511,0,0,0,0,0,0,8
