b0_pop,0.00082322,-2.7935e-05,-2.1909e-06,0.00094759,0.12638,-0.29289,0.0022851,-0.00033625,1.385e-05,3.5639e-05,-0.0020701
b1_pop,-2.7935e-05,3.2993e-06,9.2652e-08,-3.3287e-05,0.044556,-0.022784,-0.00011271,1.8026e-05,-2.081e-05,-4.5637e-06,7.031e-05
h1_pop,-2.1909e-06,9.2652e-08,7.8505e-09,-2.3735e-06,-0.00086989,0.00073381,-1.2289e-05,8.7e-07,-1.0627e-07,-1.2827e-07,5.5176e-06
h2_pop,0.00094759,-3.3287e-05,-2.3735e-06,0.0020909,-1.101,0.87433,0.0020394,-0.00054893,0.00043419,5.4174e-05,-0.0025847
alpha1_pop,0.12638,0.044556,-0.00086989,-1.101,3121.9,-2338.1,2.4661,-0.039705,-1.0113,-0.07995,-0.050026
alpha2_pop,-0.29289,-0.022784,0.00073381,0.87433,-2338.1,2138.7,-1.2889,0.34334,0.82616,0.051067,0.48418
beta_hcov1_score4C,0.0022851,-0.00011271,-1.2289e-05,0.0020394,2.4661,-1.2889,0.028439,-0.0016377,-6.0364e-05,0.00016556,-0.0056539
beta_hcov2_score4C,-0.00033625,1.8026e-05,8.7e-07,-0.00054893,-0.039705,0.34334,-0.0016377,0.0028761,2.0163e-05,-1.8673e-05,0.00076409
omega_b0,1.385e-05,-2.081e-05,-1.0627e-07,0.00043419,-1.0113,0.82616,-6.0364e-05,2.0163e-05,0.00037768,3.5923e-05,-0.00012631
omega_b1,3.5639e-05,-4.5637e-06,-1.2827e-07,5.4174e-05,-0.07995,0.051067,0.00016556,-1.8673e-05,3.5923e-05,6.8438e-06,-9.2788e-05
e_b,-0.0020701,7.031e-05,5.5176e-06,-0.0025847,-0.050026,0.48418,-0.0056539,0.00076409,-0.00012631,-9.2788e-05,0.0060269
