rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha17,alpha21,alpha22,alpha23,alpha27,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha27
1,1,0.260160679787428,-0.0348938955709142,-0.0385091413235957,0.490015356337674,7.41983103949012,0.0112318903124488,4.92775824848678,-0.0753513110434202,220.043604845421,1.99274585035059,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-4.19372245711316,0.118315386109463,0.125106725371863,-2.26557418183375,0.020523573519883,0.00864297493064455,0.75209857509726,0.0747338606188701,-121.031852269867,7.73433714864894,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.360482032859549,-0.246504886411076,-0.225094137005326,3.56289655744293,7.42045989916901,0.00860035932685642,5.43774443114719,-0.145511826144064,299.690693674718,-11.6206771859071,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-4.09340110404104,-0.0932956047306994,-0.0614782703098674,-0.281681779160129,0.0211524331987762,0.00601144394505213,1.26208475775767,0.00457334551822608,-41.3847634405703,-5.87908588760877,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.193932328529541,-0.187518001476295,-0.194487053658623,5.39728281645214,7.38040867549277,0.0135616684560831,5.31172672347356,-0.111256670003195,304.130700044893,-6.59210531138787,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-4.25995080837105,-0.0343087197959185,-0.0308711869631645,0.133640011863263,-0.0188987904774676,0.0109727530742788,1.13606705008404,0.0388285016590953,-36.9447570703962,-0.850514013089522,0,0,0,0,0,0,0,0,0,0,0,0
1,2,2.24006028965587,-0.14629556796093,-0.0798649243101236,17.0314099376191,7.38892153600968,-2.54361691752504e-05,2.61171069458233,-0.214033785733466,360.162281676055,-3.63032714304371,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-2.21382284724472,0.00691371371944677,0.0837509423853348,1.28280364972224,-0.0103859299605595,-0.00261435155097954,-1.56394897880718,-0.0639486140711753,19.0868245607662,2.11126415525464,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.29410039477394,-0.311577536415924,-0.0394604115306182,7.87463731639297,7.34982410660915,0.00327605590666911,1.96427043289202,-0.154665410429475,380.223168951539,3.98451770306221,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-1.15978274212665,-0.158368254735547,0.12415545516484,0.511391495660061,-0.0494833593610897,0.000687140524864821,-2.2113892404975,-0.00458023876718505,39.1477118362498,9.72610900136057,0,0,0,0,0,0,0,0,0,0,0,0
3,2,3.74085354389988,-0.209040480147351,0.00804144402866278,8.81509140347879,7.40116333034525,-0.00258230977293329,1.99358794881351,0.0541390513344316,255.917729113388,-2.5123951630719,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-0.713029593000714,-0.0558311984669747,0.171657310724121,0.624209551950594,0.00185586437501062,-0.00517122515473758,-2.18207172457601,0.204224222996722,-85.1577280019009,3.22919613522645,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4.25398888757542,-0.129699048380675,-0.217360966154637,8.39135894455423,7.36181002439885,0.00141845105874972,4.93625932022111,-0.336854802365843,407.998810703207,-2.89784919127279,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-0.199894249325173,0.0235102332997022,-0.0537450994591787,0.574946846370552,-0.0374974415713902,-0.00117046432305457,0.760599646831593,-0.186769630703553,66.9233535879181,2.84374210702556,0,0,0,0,0,0,0,0,0,0,0,0
2,3,3.83402751169347,-0.0357119475481651,-0.0714122216209758,6.01468647279958,7.38331817226624,3.87246727678505e-05,5.14663575423048,-0.360422334112635,429.275145291348,-2.59506274031934,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-0.619855625207116,0.117497334132212,0.0922036450744826,0.241948590915422,-0.0159892937040027,-0.00255019070903644,0.970976080840958,-0.210337162450344,88.1996881760593,3.14652855797902,0,0,0,0,0,0,0,0,0,0,0,0
3,3,5.69485989213951,-0.313859644471269,-0.21005851662096,8.19166449552172,7.37797977047675,0.00152826712629067,4.27351845712101,-0.323479830150007,443.944821226549,-4.56770454057574,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,1.24097675523892,-0.160650362790892,-0.0464426499255015,0.550861479392099,-0.0213276954934933,-0.00106064825551362,0.097858783731489,-0.173394658487717,102.869364111261,1.17388675772261,0,0,0,0,0,0,0,0,0,0,0,0
1,4,4.53779507302618,-0.172507129817928,-0.0535102451913344,3.91423647486171,7.40868474155179,0.0031736195341645,3.79016347936675,-0.209720849815955,361.512725253431,-16.6503194802995,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,0.0839119361255873,-0.0192978481375508,0.110105621504124,-0.187635348085161,0.00937727558155199,0.00058470415236021,-0.385496194022763,-0.0596356781536643,20.4372681381422,-10.9087281820011,0,0,0,0,0,0,0,0,0,0,0,0
2,4,3.38540886790694,-0.182300449104832,-0.186644346809764,10.7219531746464,7.42717933173058,0.00278251108949401,3.24945033115996,-0.116938049051286,312.240520719514,-10.7957760765331,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-1.06847426899365,-0.029091167424455,-0.0230284801143057,0.820037705244015,0.0278718657603454,0.000193595707689722,-0.926209342229561,0.0331471226110044,-28.8349363957745,-5.05418477823479,0,0,0,0,0,0,0,0,0,0,0,0
3,4,4.31617845730799,-0.312822965458957,-0.101963313864987,3.83518706799182,7.46207557678226,0.00180708990989582,3.34177023399866,-0.14254490033228,322.289165351827,-13.7297017545806,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-0.137704679592597,-0.15961368377858,0.0616525528304712,-0.208037420162931,0.062768110812021,-0.000781825471908471,-0.833889439390861,0.00754027133001081,-18.7862917634621,-7.98811045628226,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.88376071179208,-0.117081785777693,-0.184857856589093,3.78283880068917,7.4116932064164,-9.74376974010524e-05,3.47123514364177,-0.247113011799598,277.073422531895,-9.36818067607675,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-2.57012242510851,0.0361274959026837,-0.0212419898936348,-0.221780899688535,0.0123857404461605,-0.00268635307920534,-0.704424529747749,-0.0970278401373078,-64.0020345833934,-3.62658937777839,0,0,0,0,0,0,0,0,0,0,0,0
2,5,2.32560796885407,-0.24055072942453,-0.224148383679632,4.98884037402453,7.42059729380182,0.00354593018531154,4.4826617062058,-0.267490908390735,309.436271176704,-19.8016954026567,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-2.12827516804652,-0.0873414477441528,-0.0605325169841738,0.0549478598517896,0.021289827831577,0.000957014803507257,0.307002032816279,-0.117405736728445,-31.6391859385845,-14.0601041043584,0,0,0,0,0,0,0,0,0,0,0,0
3,5,2.60710274746129,-0.320830694569725,-0.190326366749504,0.774030666957398,7.39627750598591,0.00548357445250723,4.68128097705359,-0.327996297475017,322.827338758064,-19.8788386342589,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-1.8467803894393,-0.167621412889348,-0.0267105000540452,-1.80839941771519,-0.00302995998433353,0.00289465907070294,0.50562130366407,-0.177911125812726,-18.2481183572252,-14.1372473359605,0,0,0,0,0,0,0,0,0,0,0,0
1,6,3.69607099162603,-0.035512940173781,-0.125348087844277,1.1329051362985,7.35086621515724,0.00741828021468597,5.44914867212739,-0.113695379587415,387.656297643449,-12.4217517867653,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-0.757812145274562,0.117696341506596,0.0382677788511818,-1.42747038228125,-0.0484412508130037,0.00482936483288168,1.27348899873787,0.0363897920748752,46.5808405281606,-6.68016048846696,0,0,0,0,0,0,0,0,0,0,0,0
2,6,1.48775508597746,-0.0340536262768297,-0.274829875410375,5.38525986221808,7.35797328445989,0.00568787629212248,5.2243406827035,-0.0689272133269378,413.383421450042,-13.3476615921782,0.0152444729828301,0.0990996634504482,0.763893276066634,0.121809570790257,0.214000292466505,-18.5470464388341,1.03161402210488,-0.00126648031070606,-0.107106910159733,2.53415602191241,-0.208131894572231,1.01171432865329e-10,-2.96612805092313,0.119155655403547,-0.111214008714916,0.131409933193486,-0.0413341815103534,0.00309896091031819,1.04868100931399,0.0811579583353526,72.3079643347529,-7.60607029387985,0,0,0,0,0,0,0,0,0,0,0,0
