rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,-1.45140363552435,-0.0233647965902316,-0.0299203710524747,-0.346280239479877,-0.0279161999508455,-0.00257699027479724,0.572025316302281,0.10849444821289,0,0,0,0,0,0,0,0,0,0
2,1,-1.42534112935859,-0.0279782067178165,-0.113230685424281,-0.196681585790432,-0.0162293983057644,-0.00149799868857921,0.49992794605285,-0.0404457669705841,0,0,0,0,0,0,0,0,0,0
3,1,-0.638026543261839,0.109421850832786,0.146889865078896,-0.479250402925997,0.00592998851037141,-0.00621470752667295,1.36121047241995,-0.151668423036266,0,0,0,0,0,0,0,0,0,0
1,2,1.80452324600515,0.136821650997428,-0.014450472788153,0.487249836636689,0.00847944898712605,-0.00628914359995318,0.414995985100082,-0.00999097975547311,0,0,0,0,0,0,0,0,0,0
2,2,4.92468462966746,-0.0299206509025657,0.0748710527010068,-0.245319227343877,-0.0564025266327253,0.00115651083844726,0.648308570647576,0.0290231677528027,0,0,0,0,0,0,0,0,0,0
3,2,2.06358050522676,0.161318557702749,0.0452856662835003,0.0880434552385752,0.020859405476422,-0.00877819048215651,0.953989120453331,0.0356009285637545,0,0,0,0,0,0,0,0,0,0
1,3,-0.542550010434083,-0.159588041912075,0.113443399653235,0.824654581118673,0.0405012026743448,-0.00782393041712123,0.582324655742595,-0.0678986877002999,0,0,0,0,0,0,0,0,0,0
2,3,-1.53351215393326,-0.268408071825698,-0.05559474176149,0.980180205536595,0.0259951286064419,0.00526287595698497,0.0778872860998243,0.0615020550052,0,0,0,0,0,0,0,0,0,0
3,3,-0.783377430298266,-0.244481034370138,-0.0411549022276265,-0.456985126208972,0.0362205638041031,0.00590644668225409,-0.0652593876191148,0.152676539137096,0,0,0,0,0,0,0,0,0,0
1,4,1.41127518848411,-0.167494295355828,-0.0539235805498878,1.19878911423949,-0.0671666418480292,0.00522452135553301,0.469357208784878,0.0968413331857915,0,0,0,0,0,0,0,0,0,0
2,4,0.269100756652917,-0.0542328952813097,-0.00287259963110428,1.16763261572259,0.00771780313045678,-0.00346762954920025,0.997169055216903,-0.0781601262459225,0,0,0,0,0,0,0,0,0,0
3,4,0.90653399167458,-0.18921996249281,-0.119419658273438,1.18572289003952,-0.0127095758857694,0.000651265383237521,0.7807705394043,-0.0225947439272118,0,0,0,0,0,0,0,0,0,0
1,5,0.240621130785048,0.0230176594399457,-0.0899112829560985,1.26708717408785,0.0978712379731581,-0.00168963132478668,-0.756262961002931,-0.26067820118238,0,0,0,0,0,0,0,0,0,0
2,5,2.53914986760216,-0.0233341411672788,-0.0570504216062248,0.816110728769663,0.0547477669723708,-0.00496701183549627,-0.611690734666185,-0.278525279728928,0,0,0,0,0,0,0,0,0,0
3,5,2.27272998410954,0.0579705091104207,0.0658551258878259,0.411391651108536,0.0553663976845451,-0.000363342681283187,-0.702585980271108,-0.250871819533365,0,0,0,0,0,0,0,0,0,0
1,6,-3.35171826048494,0.150503617057595,0.000644842420910563,0.00289008801001556,-0.0490086608180009,-0.0148611057930206,0.476233512667723,-0.25584743474286,0,0,0,0,0,0,0,0,0,0
2,6,-0.314442412454637,-0.125535200689417,0.0256581804873643,0.876770590219321,0.00848460562275122,0.00731955970850377,-0.308351504314986,-0.0299427080251552,0,0,0,0,0,0,0,0,0,0
3,6,-3.20516213757432,0.164368011515247,-0.093324931472098,-0.15575422457538,-0.0106336855145504,-0.00538006604416094,1.01963675287391,0.0728846511433748,0,0,0,0,0,0,0,0,0,0
1,7,-0.365515200200359,-0.222411388573101,-0.0489310628763303,1.06944682479763,-0.0301050270761172,2.89774783558943e-05,0.868995813393561,0.10602992368919,0,0,0,0,0,0,0,0,0,0
2,7,-0.84648762954179,-0.0551963148978816,0.0368551992911606,0.781484350858838,-0.0921583689480672,0.00456060493076134,0.814049663387461,0.0984153871703403,0,0,0,0,0,0,0,0,0,0
3,7,-1.13025211595569,-0.0917680633616911,0.0683229453916004,-1.29293034478539,-0.0278782937729956,-0.000543607762890684,1.18208435153882,0.107452563417255,0,0,0,0,0,0,0,0,0,0
1,8,-0.502167981827259,-0.0151324854899594,-0.114912453763465,-0.45695090482419,0.0202303859888868,-0.00307152340877962,0.175671752102511,-0.103831570756762,0,0,0,0,0,0,0,0,0,0
2,8,0.691855574152449,0.00940364995887261,-0.0175343612551119,-0.893042766202075,0.0589566429033184,-0.00657875140556334,0.29942220645768,0.12940712009015,0,0,0,0,0,0,0,0,0,0
3,8,-2.39998255584064,0.157649938397588,-0.047456786663309,0.257875929916312,0.0435771608304858,0.00011400748193237,-0.000258735604387716,0.118845069257773,0,0,0,0,0,0,0,0,0,0
1,9,2.602838439334,0.108842975232188,0.0425784800631686,1.37266057977211,-0.0166651311271346,0.0122205538869311,2.7784674429383,0.113110277892083,0,0,0,0,0,0,0,0,0,0
2,9,3.6599162818821,0.0834040743122178,-0.0630534757113963,-0.660536998701679,-0.00160784383611556,0.00551881167970691,0.739593499489252,0.130974514161684,0,0,0,0,0,0,0,0,0,0
3,9,2.76201425091505,0.276722028221446,0.0949619612548337,1.00080742801524,-0.000703224967405269,-0.000341914639496495,1.00478838656546,-0.218407514955295,0,0,0,0,0,0,0,0,0,0
1,10,0.368167129594403,-0.144496909856471,-0.0790929609323082,-2.53503606113672,0.0209627107755406,-0.0051322108145017,-0.190479005270711,-0.0999692895183193,0,0,0,0,0,0,0,0,0,0
2,10,0.886388300639746,-0.0214693369045215,-0.115615016020913,0.445047319226471,-0.0142041737532086,0.00598121562190409,-0.00212756230336897,-0.0262589647655194,0,0,0,0,0,0,0,0,0,0
3,10,-0.159631043814464,0.135945249773961,-0.0922718823881669,-1.12607573353664,0.022105789125952,-0.00191800894324987,-0.124264522474641,-0.109386778916514,0,0,0,0,0,0,0,0,0,0
1,11,-0.0982200657719421,-0.0225571443912265,-0.0881898829249386,-0.492168636994311,-0.0501625442199813,-0.000807618022359467,-0.883926772437944,-0.135763413407211,0,0,0,0,0,0,0,0,0,0
2,11,0.452766685259548,-0.0425798868597065,0.0202389508566292,-1.26121561726583,-0.0710700021249693,0.000312986332622408,-1.06639053601723,-0.0944729396604192,0,0,0,0,0,0,0,0,0,0
3,11,-0.0969953233296437,-0.0473168652247992,0.00212009441657804,0.23007855227786,-0.0319577114644485,-0.00263058489289801,-0.402383382755107,-0.146372701657735,0,0,0,0,0,0,0,0,0,0
1,12,-0.810486640347428,0.0205676747218339,0.0552786165030593,-0.362235151239306,-0.0192622533720126,0.00160411553874534,1.72562315686933,0.104953794669921,0,0,0,0,0,0,0,0,0,0
2,12,-1.23561854086254,-0.0893805353216876,-0.0522983692166882,1.44294022750866,-0.0518706386033223,0.00843229448703965,1.63093727438709,0.05936358506688,0,0,0,0,0,0,0,0,0,0
3,12,-0.83944124084249,0.0219594186101966,-0.103911936495305,-0.476905459435687,-0.0191617256629897,6.70085711799999e-05,1.40885627474435,-0.0441616378271932,0,0,0,0,0,0,0,0,0,0
1,13,-0.213288585656336,0.222706437487068,0.0544107910207466,0.490808369500563,0.0168425547860256,0.00497856757964946,-0.827173432180807,-0.135757784709811,0,0,0,0,0,0,0,0,0,0
2,13,-0.793316548870787,0.207582869621619,0.12813695555065,0.937070253023182,0.0179132711541063,0.00530046779168249,-0.758146096579818,-0.142465240556773,0,0,0,0,0,0,0,0,0,0
3,13,-1.28335115669816,0.234499424160161,0.0267931197083687,0.0889650244825453,0.0366487810527252,0.00426399331128649,-1.00567487399531,-0.126461899833447,0,0,0,0,0,0,0,0,0,0
1,14,0.377136720814846,-0.0517057331390895,-0.019932327092821,0.164665392315939,0.036526610147039,-0.00131150448318871,-0.572642277959622,-0.13751067311069,0,0,0,0,0,0,0,0,0,0
2,14,0.237883044100247,-0.00935310913278528,0.0310469495703815,-0.735892541815717,0.0464354641623421,-0.00177928101688271,-0.278672942117906,-0.149361896579226,0,0,0,0,0,0,0,0,0,0
3,14,0.0361438883045713,-0.0777569025720701,-0.132657769594407,-0.305787822854591,0.0378140818102386,0.000620070982934552,-0.820275448478907,-0.102188056904994,0,0,0,0,0,0,0,0,0,0
1,15,2.81861357280363,-0.0419156007430918,0.0586903386517588,-1.90727372377548,-0.0338123682603673,0.0012943789838745,0.412651831944491,0.0121208761226614,0,0,0,0,0,0,0,0,0,0
2,15,2.73331409663319,0.0126346575021362,0.111774723867089,0.742288399942039,-0.0676318453036924,0.00496698731880782,0.40112846479294,-0.0765295712717445,0,0,0,0,0,0,0,0,0,0
3,15,1.05668385517776,-0.161354674605756,0.0267642561190349,-1.02289390414592,-0.00556262863406065,0.00230664430504968,0.87101163096892,-0.000191096084872333,0,0,0,0,0,0,0,0,0,0
1,16,0.526678598472221,-0.0171875369117392,-0.0650560156434889,-1.64326739479469,-0.0605105910166941,0.00115711152630853,0.00870898291200906,-0.00399247691322172,0,0,0,0,0,0,0,0,0,0
2,16,-0.890897731642512,-0.0359736191162584,-0.0275894603735972,0.661490899881318,0.0199898572848873,0.00894849131753525,0.612402016135294,-0.0258268902968186,0,0,0,0,0,0,0,0,0,0
3,16,0.18587580882089,-0.0694213074599226,0.152027234197363,0.0347022761794302,-0.00425472736667132,-0.00486035867447021,0.612623196869476,-0.102994754106402,0,0,0,0,0,0,0,0,0,0
1,17,3.58455460126803,-0.123036882014327,-0.0591628882548608,-0.124969674577027,-0.0226602225167793,-0.000183806093330978,0.791410724202405,-0.0140033967786116,0,0,0,0,0,0,0,0,0,0
2,17,3.15166853061718,0.0704185358978958,0.0914969780253532,1.75744114005402,-0.0141829662676054,-0.00858922086509653,0.186155729905955,0.0770837614051545,0,0,0,0,0,0,0,0,0,0
3,17,2.35990246219648,-0.00390262566725702,0.0589709254305415,-0.914142007398226,-0.000786148374270823,0.0031501371699047,1.22914941835122,-0.0998703872956346,0,0,0,0,0,0,0,0,0,0
1,18,2.39100662097701,-0.0671642694878696,0.0267681882784539,-1.07062698268161,0.0634304384899114,-0.000107263014981524,-1.13431544887758,-0.0368257769341974,0,0,0,0,0,0,0,0,0,0
2,18,1.19713223179458,-0.0305000699495567,-0.00033873344005686,-0.117513674207357,0.0442946889802345,0.00585643307779382,-1.11341133048056,-0.0682184907487289,0,0,0,0,0,0,0,0,0,0
3,18,0.0037641237086774,0.068580352648296,-0.041147279335571,0.531787468105743,0.0442078996211483,-0.00957515532443459,-1.59689334575397,0.0991035611241199,0,0,0,0,0,0,0,0,0,0
1,19,0.726410973156413,0.0766406599126064,0.0408224812310899,1.13362043339105,-0.0179343441636277,-0.0101519782355491,-0.615066574764772,-0.0210650065399888,0,0,0,0,0,0,0,0,0,0
2,19,1.9439757036379,-0.0495238635092951,-0.0929019232209821,0.227438527486899,-0.0380699473494817,-0.00662870047376899,-0.190562055162711,-0.0877385901148808,0,0,0,0,0,0,0,0,0,0
3,19,0.765857390247343,-0.123549211813663,-0.10375478573692,0.701220725987861,-0.0534828341834466,1.11848389784614e-05,-0.392173611500973,-0.0381394665411123,0,0,0,0,0,0,0,0,0,0
1,20,1.63533127336218,0.182182885752279,0.0576511759968679,-0.511445262062834,-0.00870993846747936,0.0044280471961685,-0.0369026642891814,-0.0630881277215204,0,0,0,0,0,0,0,0,0,0
2,20,2.53681887795307,0.00679692715080885,0.0373772983574424,-0.853407253428558,-0.0539710989473248,1.80196926605506e-05,0.0299654901012563,0.0767251476922938,0,0,0,0,0,0,0,0,0,0
3,20,1.96629178423195,-0.122016143038626,-0.0477677271843143,0.884857551549139,-0.0145179866430203,-0.0071001512425266,0.616812187673262,-0.130399188136989,0,0,0,0,0,0,0,0,0,0
1,21,2.30741693520505,-0.0187547285519105,-0.0170407957033801,-0.55359996987154,-0.0439921521896878,-0.00193186395811014,0.0495796129365376,0.0902378415281654,0,0,0,0,0,0,0,0,0,0
2,21,2.05744541546686,0.151513904847521,0.0151478631687818,-0.48164757836232,-0.0252487965647781,-0.00209440919270791,0.109495836419334,0.100287326646943,0,0,0,0,0,0,0,0,0,0
3,21,3.70203810551646,-0.0194114944539774,0.0466155648406442,1.17964807087462,0.0352967017999752,-0.00639942512471247,0.039358651201816,0.221046880193222,0,0,0,0,0,0,0,0,0,0
1,22,-2.21163535842596,-0.0578731737797504,0.124362509130791,0.849099473539877,-0.0287437010333997,-0.00194219128567979,0.312548198325521,-0.0226910171019881,0,0,0,0,0,0,0,0,0,0
2,22,-3.22744082384512,-0.0258451395704419,0.124494229327016,0.609247358574588,-0.0306561851000966,0.00289153543822653,-0.0257283035395197,-0.0402832994282915,0,0,0,0,0,0,0,0,0,0
3,22,-3.07504530033458,-0.147284464936591,0.200807477255806,-0.20827985659633,-0.00462174260279813,-0.00272968191796573,0.00382123614651064,-0.0295624249743408,0,0,0,0,0,0,0,0,0,0
1,23,1.72610038827607,-0.00433738505484241,-0.0737513365745833,0.443947570422055,0.0531116910713658,0.00784596362973921,-0.613833365034707,0.161971481991125,0,0,0,0,0,0,0,0,0,0
2,23,1.48280914626014,0.0128255985897389,-0.0894012932343715,-1.83347762000325,0.0493123868027538,0.00810308968091138,-0.15437780403491,0.087130424823689,0,0,0,0,0,0,0,0,0,0
3,23,3.81330481405946,-0.15919576943451,-0.0118034759798469,0.667192171112791,0.0274681828411634,0.00973424776816043,-0.249999081265066,0.09074050506397,0,0,0,0,0,0,0,0,0,0
1,24,-0.86847721241864,0.0762722417043721,-0.0194504707727204,0.0691617851915356,0.0418713153463646,-0.00330287298543019,0.624703901400866,0.191900609066795,0,0,0,0,0,0,0,0,0,0
2,24,-0.0840113024270162,-0.225622579901095,-0.106926794870636,0.368306474514317,0.00466839834334909,0.00843635874126877,0.854572718268698,-0.174226272482236,0,0,0,0,0,0,0,0,0,0
3,24,-1.17674391724819,0.133753837675179,0.0650545554009677,0.184234383165507,0.0546330818994525,0.00117048696184456,0.944298375930635,0.0582975888520578,0,0,0,0,0,0,0,0,0,0
1,25,-1.20673691044146,0.12888196324865,-0.130106886700314,0.360621192403265,-0.0383315675649971,0.0026584418542734,-0.623146881094729,-0.00646192978997787,0,0,0,0,0,0,0,0,0,0
2,25,-0.227927957002313,0.163698813325034,-0.0670866941144182,0.38671371361756,-0.0122400420681652,-0.00216047227286673,-0.0262214811854715,0.0141716642292186,0,0,0,0,0,0,0,0,0,0
3,25,-2.55982293529832,0.166076922233607,-0.0339653229113832,0.48914512685319,0.00231433307217976,0.00242271476576478,-0.638285790559674,-0.0105215816197885,0,0,0,0,0,0,0,0,0,0
1,26,1.7423053626869,0.0891166857767033,0.0910951304368598,0.947497558546625,0.016454077947011,0.00813533598216431,1.59431797304448,-0.212350802773625,0,0,0,0,0,0,0,0,0,0
2,26,2.41838609571898,-0.036669485895112,-0.044682015054579,0.255204051771532,0.0122809798299963,0.00909299248647116,0.933580412703524,-0.155589785579206,0,0,0,0,0,0,0,0,0,0
3,26,1.86103788256244,0.0278017142264788,0.036908896826922,0.891762650617654,0.0249458789721251,0.00839643514375137,1.25615698499631,-0.168605637814701,0,0,0,0,0,0,0,0,0,0
1,27,-2.76269781150878,-0.120876944513561,-0.00516212660987367,-0.183800380163147,0.0282467447371566,0.00267280342929808,1.40950162830626,-0.203388876823064,0,0,0,0,0,0,0,0,0,0
2,27,-2.04140676843968,0.220386662665625,0.0338673903358487,0.493302025541978,0.0267022077833579,0.00234161565360014,-0.139534668885473,-0.0784497360598795,0,0,0,0,0,0,0,0,0,0
3,27,-2.04923053266041,0.128093303432304,0.125293838823836,-2.61866254370537,0.012831661259467,0.00766517001634719,-0.981071197106015,0.0777092889792233,0,0,0,0,0,0,0,0,0,0
