parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,0.598285099032162,0.120691811971874,20.1729597088605,
b1_pop,-0.0051625108031414,0.0225282816895802,436.382267246234,
h1_pop,6.01163887564066e-05,0.000266046688947549,442.552678980067,
h2_pop,0.0986037648183965,0.0640776283909928,64.9849714247805,
alpha1_pop,17.4395640018341,9.15052324855938,52.4699083509027,
alpha2_pop,-10.4368577578119,3.60499765379802,34.5410250618748,
hcov1_pop,0,,,
beta_hcov1_score4C,0.384985649425545,0.208261628948906,54.0959459812754,0.0645203095708726
hcov2_pop,0,,,
beta_hcov2_score4C,-0.160734836540485,0.0392759732282912,24.4352587613442,4.26844930736525e-05
omega_b0,0.139591888581359,0.0808046736195103,57.8863674965001,
omega_b1,0.00955389605561096,0.0335495843817693,351.161287358426,
e_b,1.71503229679698,0.315589779527204,18.4013898814969,
