b0_pop,93.78,0.75871,250.57,-51.355,-0.00010636,9.5021e-05,0.00059359,-6.2508e-14,0.011575,-0.00089319,66.732,-0.12541,-110.21,14.245,0.022884
b1_pop,0.75871,0.0067958,2.0886,-0.43083,-7.5701e-07,7.6459e-07,4.6446e-06,-5.0324e-16,8.8817e-05,-7.0154e-06,0.55285,-0.0012632,-0.91908,0.11967,0.00019731
b2_pop,250.57,2.0886,697.94,-140.65,-0.00029707,0.0002608,0.0016385,-1.7183e-13,0.032188,-0.0024638,182.57,-0.35623,-306.75,39.082,0.063365
a_pop,-51.355,-0.43083,-140.65,29.203,5.9439e-05,-5.4123e-05,-0.00033222,3.5221e-14,-0.0064838,0.00050148,-37.203,0.071442,61.854,-8.136,-0.012838
h1_pop,-0.00010636,-7.5701e-07,-0.00029707,5.9439e-05,1.9502e-07,-2.1296e-07,-2.7642e-08,1.9522e-18,-1.7709e-05,4.2404e-07,-7.7039e-05,1.9303e-07,0.00012988,-1.6607e-05,-2.5551e-08
h2_pop,9.5021e-05,7.6459e-07,0.0002608,-5.4123e-05,-2.1296e-07,0.00017121,-8.8901e-09,-5.2834e-17,2.2034e-05,-0.00020516,6.8578e-05,-1.268e-07,-0.00011419,1.5184e-05,2.199e-08
alpha1_pop,0.00059359,4.6446e-06,0.0016385,-0.00033222,-2.7642e-08,-8.8901e-09,1.6954e-07,-1.084e-17,2.4359e-06,-1.9677e-07,0.00042975,-7.3323e-07,-0.000719,9.2781e-05,1.3804e-07
alpha2_pop,-6.2508e-14,-5.0324e-16,-1.7183e-13,3.5221e-14,1.9522e-18,-5.2834e-17,-1.084e-17,1.112e-25,-1.4273e-16,4.8061e-17,-4.5227e-14,7.9508e-17,7.5413e-14,-9.8473e-15,-1.4825e-17
beta_hcov1_score4C,0.011575,8.8817e-05,0.032188,-0.0064838,-1.7709e-05,2.2034e-05,2.4359e-06,-1.4273e-16,0.0018514,-4.34e-05,0.0083641,-1.5314e-05,-0.014097,0.0018141,2.6352e-06
beta_hcov2_score4C,-0.00089319,-7.0154e-06,-0.0024638,0.00050148,4.2404e-07,-0.00020516,-1.9677e-07,4.8061e-17,-4.34e-05,0.00034921,-0.00064621,1.1223e-06,0.0010808,-0.00014018,-2.0745e-07
omega_b0,66.732,0.55285,182.57,-37.203,-7.7039e-05,6.8578e-05,0.00042975,-4.5227e-14,0.0083641,-0.00064621,50.55,-0.09385,-80.372,10.293,0.016476
omega_b1,-0.12541,-0.0012632,-0.35623,0.071442,1.9303e-07,-1.268e-07,-7.3323e-07,7.9508e-17,-1.5314e-05,1.1223e-06,-0.09385,0.00051964,0.15697,-0.019667,-4.1473e-05
omega_b2,-110.21,-0.91908,-306.75,61.854,0.00012988,-0.00011419,-0.000719,7.5413e-14,-0.014097,0.0010808,-80.372,0.15697,135.12,-17.181,-0.028255
omega_a,14.245,0.11967,39.082,-8.136,-1.6607e-05,1.5184e-05,9.2781e-05,-9.8473e-15,0.0018141,-0.00014018,10.293,-0.019667,-17.181,2.2935,0.0035094
e_b,0.022884,0.00019731,0.063365,-0.012838,-2.5551e-08,2.199e-08,1.3804e-07,-1.4825e-17,2.6352e-06,-2.0745e-07,0.016476,-4.1473e-05,-0.028255,0.0035094,2.5081e-05
