b0_pop,1,0.12184,0.487,-0.60351,0.43546,-0.38746,-0.05853,0.09154,0.53008,0.35111,-0.47433
b1_pop,0.12184,1,0.24123,-0.43383,0.27479,0.31948,-0.13042,-0.32127,0.05933,0.73328,-0.1259
h1_pop,0.487,0.24123,1,-0.60961,0.42889,0.15516,-0.79893,0.056864,-0.012823,0.053244,-0.28167
h2_pop,-0.60351,-0.43383,-0.60961,1,-0.16382,-0.36458,0.24565,-0.20896,0.030532,-0.41667,0.33854
alpha1_pop,0.43546,0.27479,0.42889,-0.16382,1,-0.36996,-0.39157,-0.038015,0.60203,0.21756,-0.21088
alpha2_pop,-0.38746,0.31948,0.15516,-0.36458,-0.36996,1,-0.11674,-0.28204,-0.76418,0.047707,0.14112
beta_hcov1_score4C,-0.05853,-0.13042,-0.79893,0.24565,-0.39157,-0.11674,1,-0.16284,0.0041373,0.10508,0.050572
beta_hcov2_score4C,0.09154,-0.32127,0.056864,-0.20896,-0.038015,-0.28204,-0.16284,1,0.11747,-0.21668,-0.018034
omega_b0,0.53008,0.05933,-0.012823,0.030532,0.60203,-0.76418,0.0041373,0.11747,1,0.24545,-0.21759
omega_b1,0.35111,0.73328,0.053244,-0.41667,0.21756,0.047707,0.10508,-0.21668,0.24545,1,-0.20698
e_b,-0.47433,-0.1259,-0.28167,0.33854,-0.21088,0.14112,0.050572,-0.018034,-0.21759,-0.20698,1
