rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,score4C
1,1,133.849430680688,0.143344950417906,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
2,1,135.184562583091,0.0481704893494578,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
3,1,135.070705513624,0.206049622484009,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
4,1,133.826799385487,0.079475066837476,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
5,1,136.063245484645,0.288099017953643,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
6,1,136.400343150742,-0.0873217089370657,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
7,1,135.009198078102,0.260937855656094,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
8,1,137.136409914364,0.25945568449316,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
9,1,136.315627004436,0.122763757666512,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
10,1,136.596172760422,0.00358239367567095,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,2.57021731931927,-1.39038426214222,11
1,2,137.220289588347,0.469967675345235,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
2,2,137.342523602676,-0.124065037568074,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
3,2,135.930764704425,0.0767729744737491,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
4,2,139.634243384439,-0.100615105259896,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
5,2,136.550154346081,0.173397221403859,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
6,2,137.71131458909,-0.0275733585439359,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
7,2,136.948609602051,0.428536741270648,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
8,2,138.173922380887,0.059288713537214,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
9,2,135.264313235535,0.0140121556546584,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
10,2,137.820700163331,0.414601927712468,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.16828059969058,-0.631992846428283,5
1,3,135.096360882849,0.244034953628939,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
2,3,140.671534794761,0.0502807601906219,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
3,3,136.927344063372,0.348274990685325,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
4,3,136.919945130094,-0.20853779451629,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
5,3,136.186534109654,0.0190217817465701,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
6,3,136.24892836819,0.349700695407274,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
7,3,140.356839620405,0.388955838936603,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
8,3,140.963417367747,0.260270813988992,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
9,3,136.696629379431,0.255124096099988,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
10,3,140.185551968059,0.403835194176653,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.40193671962869,-0.75839141571394,6
1,4,140.270074486213,0.438290761020003,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.86924895950492,-1.01118855428525,8
2,4,137.893373457696,0.263500385413108,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.86924895950492,-1.01118855428525,8
3,4,137.606193317835,0.472904626358376,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.86924895950492,-1.01118855428525,8
4,4,137.684583635945,0.0566290418801453,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.86924895950492,-1.01118855428525,8
5,4,140.284521865868,0.105787256145439,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.86924895950492,-1.01118855428525,8
6,4,139.31946331931,0.124813185732196,0.00112435061482986,0.109852794416056,-0.0599763102476725,-0.046831942209181,1.86924895950492,-1.01118855428525,8
