rep,id,b03,b13,p1,g1,p2,g2,alpha13,alpha23
1,1,4.87191419623652,-0.177561543921474,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,1,4.49261794030111,-0.198529128059879,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,1,5.20776025734405,-0.239081320440178,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,2,4.09524323660883,-0.174785107444137,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,2,4.52247042808584,-0.0610815416131835,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,2,4.76997489811517,0.0526723783030696,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,3,4.50000460284757,-0.396896147745208,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,3,4.5669366251874,-0.0984992671931398,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,3,5.19821824148954,-0.272882111325763,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,4,3.80093721129178,-0.0738469445285837,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,4,4.32781520402658,-0.173081610156577,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,4,4.0147101016311,-0.0732032134917742,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,5,4.62380562332043,-0.455415245306832,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,5,4.2762004366325,-0.44489905134129,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,5,3.97647440734365,-0.413849712176387,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,6,4.71919609821375,-0.0804310741149402,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,6,4.30880287255723,-0.287783452822539,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,6,5.59385583809151,-0.609299806230739,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,7,5.73335920447378,-0.0975193426177211,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,7,5.34800255119952,-0.0708917818245101,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,7,5.07023235657479,-0.0901641361073002,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,8,5.07495434690172,-0.0326630695970438,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,8,4.02802364649089,-0.153136120183861,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,8,3.9143071690698,-0.0814006304979296,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,9,5.44696877933239,-0.0707505049600678,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,9,5.62875047014315,-0.200829629851115,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,9,6.36735009692188,-0.111053425092626,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,10,5.22579092402887,-0.265848968362728,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,10,5.23166055465312,-0.332911060684498,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,10,4.72972111547236,-0.295446416677129,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,11,4.11856434543569,-0.316691625284028,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,11,3.70544356077602,-0.28386873633213,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,11,3.98317094528131,-0.273803192882711,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,12,5.47520147407104,-0.0589093723258435,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,12,4.26683555879429,-0.227971952374858,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
3,12,5.66656629448995,-0.102588823246886,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
1,13,3.43623074304919,-0.302899095113498,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
2,13,3.10819470579807,-0.296348144694915,0.0496826822807303,0.0727656754286161,0.761964052169752,0.127053942129816,0.853204365569972,-0.212949801918442
