rep,id,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha13,eta_alpha23
1,13,-0.795785371031753,-0.129781043913194,0,0,0,0,0,0
2,13,-1.12382140828287,-0.123230093494611,0,0,0,0,0,0
3,13,-0.501076850361438,-0.148512150509547,0,0,0,0,0,0
1,14,-0.652252573979993,-0.118493812268645,0,0,0,0,0,0
2,14,-0.169479146956323,-0.136607551701496,0,0,0,0,0,0
3,14,-0.769031405510881,-0.108940819486193,0,0,0,0,0,0
1,15,-0.135234171318409,0.0468391529854641,0,0,0,0,0,0
2,15,0.527586975499807,-0.319919750084535,0,0,0,0,0,0
3,15,-0.193680830529411,-0.0173406722879967,0,0,0,0,0,0
1,16,0.788142445085005,-0.254648276766737,0,0,0,0,0,0
2,16,1.10281493137733,-0.101009382985951,0,0,0,0,0,0
3,16,0.366539231167718,-0.136390902827741,0,0,0,0,0,0
1,17,1.41227900650716,0.0155755038893642,0,0,0,0,0,0
2,17,1.49557749633941,-0.0327221682940766,0,0,0,0,0,0
3,17,1.72430301793052,0.0365989432792476,0,0,0,0,0,0
1,18,-0.839340722332162,-0.12226176391736,0,0,0,0,0,0
2,18,-0.643712929576877,-0.149794808789865,0,0,0,0,0,0
3,18,-0.338864214989338,-0.13298274023,0,0,0,0,0,0
1,19,-0.30643247200973,0.0591033591823977,0,0,0,0,0,0
2,19,-0.895217759575898,-0.0689006396457008,0,0,0,0,0,0
3,19,-0.313492330086087,0.0230962651758704,0,0,0,0,0,0
1,20,0.385198841951314,0.133529060728858,0,0,0,0,0,0
2,20,0.218087484254263,0.11998565525767,0,0,0,0,0,0
3,20,-0.153525715151305,-0.187951280373016,0,0,0,0,0,0
1,21,0.116444012183903,0.165392698730159,0,0,0,0,0,0
2,21,0.607093528268675,0.00786158479328894,0,0,0,0,0,0
3,21,-0.250865227925684,0.169697685933886,0,0,0,0,0,0
1,22,0.217166751186232,-0.015783706042987,0,0,0,0,0,0
2,22,-0.237775220503153,0.057675295616638,0,0,0,0,0,0
3,22,-0.118435339218182,0.0198001126471553,0,0,0,0,0,0
1,23,0.36675507275215,0.0208349253397187,0,0,0,0,0,0
2,23,-0.168289039240044,0.100681558057583,0,0,0,0,0,0
3,23,-0.434579591254187,0.12975916319113,0,0,0,0,0,0
1,24,1.38047946368138,0.0522777026617783,0,0,0,0,0,0
2,24,0.802801922054035,0.123075490139408,0,0,0,0,0,0
3,24,0.84960313855718,0.129809386920303,0,0,0,0,0,0
1,25,-0.835766057349452,-0.0291919133190154,0,0,0,0,0,0
2,25,0.148288294022103,-0.16368269125838,0,0,0,0,0,0
3,25,-0.830499053274507,0.147561041724752,0,0,0,0,0,0
1,26,0.26507786209001,-0.180830572160521,0,0,0,0,0,0
2,26,0.873532413212979,-0.216445651158048,0,0,0,0,0,0
3,26,0.6552972276693,-0.206714040741353,0,0,0,0,0,0
1,27,0.47927964955134,-0.0661877978705504,0,0,0,0,0,0
2,27,-0.0242199589037702,0.134808575697252,0,0,0,0,0,0
3,27,0.55094140889728,0.130761272934057,0,0,0,0,0,0
1,28,0.915736111879593,0.0677722410239916,0,0,0,0,0,0
2,28,2.10797274689259,-0.0541040870068211,0,0,0,0,0,0
3,28,0.833303806824854,0.0576710169248643,0,0,0,0,0,0
1,29,-0.410796223427593,-0.061118608876525,0,0,0,0,0,0
2,29,-0.766466360795451,-0.123934329934982,0,0,0,0,0,0
3,29,-0.580989984548599,-0.0995208914891491,0,0,0,0,0,0
1,30,-0.866046030894248,0.0112028085479162,0,0,0,0,0,0
2,30,-0.616679018994966,0.00275021763483044,0,0,0,0,0,0
3,30,-0.182189684393979,-0.0751354066354638,0,0,0,0,0,0
1,31,0.723926356534035,0.220582570543051,0,0,0,0,0,0
2,31,0.770481087844492,-0.155123996380939,0,0,0,0,0,0
3,31,0.96937674385838,-0.0809176498535806,0,0,0,0,0,0
1,32,0.272586028912494,0.210438615163818,0,0,0,0,0,0
2,32,-0.778596623045537,-0.0514502970402504,0,0,0,0,0,0
3,32,0.741177634282788,-0.101430522614061,0,0,0,0,0,0
1,33,-0.465357286191019,-0.0652867828143939,0,0,0,0,0,0
2,33,0.211112426125019,0.0637160115782002,0,0,0,0,0,0
3,33,-0.309576933475388,0.246143464379036,0,0,0,0,0,0
1,34,0.566654515625375,0.127734238790174,0,0,0,0,0,0
2,34,0.101217343752507,0.0928738949158839,0,0,0,0,0,0
3,34,0.6496696806401,0.0498763231263237,0,0,0,0,0,0
1,35,0.108256461003834,-0.109224882927828,0,0,0,0,0,0
2,35,0.487900693499805,-0.13770813640883,0,0,0,0,0,0
3,35,0.82242955351189,-0.190727777578314,0,0,0,0,0,0
1,36,0.388304489938498,0.0041880626356145,0,0,0,0,0,0
2,36,0.498027792895559,0.0337236216072948,0,0,0,0,0,0
3,36,0.764751582987992,-0.0656265639479349,0,0,0,0,0,0
1,37,-0.798506500639971,-0.165294361722952,0,0,0,0,0,0
2,37,-0.686224660074106,-0.172962591668868,0,0,0,0,0,0
3,37,-0.082772429068358,-0.20520293826819,0,0,0,0,0,0
1,38,-2.31342810151342,0.202103091494985,0,0,0,0,0,0
2,38,-1.75622508846787,0.0955239712973371,0,0,0,0,0,0
3,38,-2.05340839336024,0.130778387536962,0,0,0,0,0,0
1,39,-0.990858058266506,0.0649505856522986,0,0,0,0,0,0
2,39,-0.849493789332155,0.0374293402011801,0,0,0,0,0,0
3,39,-0.511517853808914,-0.0779595114113156,0,0,0,0,0,0
1,40,0.0858306649152079,-0.127281114442657,0,0,0,0,0,0
2,40,0.0986144109383922,-0.0741011228985798,0,0,0,0,0,0
3,40,0.931493479806242,-0.0368783329278797,0,0,0,0,0,0
1,41,0.124747936275159,-0.242787500174904,0,0,0,0,0,0
2,41,-0.146804186349841,-0.0929903389331591,0,0,0,0,0,0
3,41,0.358807406762604,-0.193041426364784,0,0,0,0,0,0
1,42,0.484899111109135,0.00248849091008921,0,0,0,0,0,0
2,42,-0.174889490967115,0.0295360019608807,0,0,0,0,0,0
3,42,0.0552853195971643,0.0689926477993915,0,0,0,0,0,0
1,43,0.126945170761632,0.119717558724956,0,0,0,0,0,0
2,43,0.211200574362146,0.107737394023117,0,0,0,0,0,0
3,43,0.98266606856874,-0.0665169325170619,0,0,0,0,0,0
1,44,1.44455657745639,-0.0429023718742119,0,0,0,0,0,0
2,44,2.4566212365184,-0.0610247616493795,0,0,0,0,0,0
3,44,1.73126400830298,-0.115607910045787,0,0,0,0,0,0
1,45,-0.0496305086941415,0.0744954455580077,0,0,0,0,0,0
2,45,-0.279435048337736,0.161573962286374,0,0,0,0,0,0
3,45,0.546688623916503,0.0912233761992932,0,0,0,0,0,0
1,46,0.490937751245724,0.171219044667401,0,0,0,0,0,0
2,46,0.476282147004421,0.164123742163912,0,0,0,0,0,0
3,46,0.653087380093513,0.175271441789485,0,0,0,0,0,0
1,47,-1.70504332532414,0.397300804551551,0,0,0,0,0,0
2,47,-1.21324905979852,0.383003567220217,0,0,0,0,0,0
3,47,-0.114850086628934,0.334694445663641,0,0,0,0,0,0
1,48,1.41178869502213,0.143399616918146,0,0,0,0,0,0
2,48,0.992524658370727,0.171144073858781,0,0,0,0,0,0
3,48,0.321361016204506,0.189232937790304,0,0,0,0,0,0
1,49,-0.958085843999481,-0.183527245862805,0,0,0,0,0,0
2,49,-1.46034386073684,0.0727004577001565,0,0,0,0,0,0
3,49,-0.677779361586835,-0.063785069777838,0,0,0,0,0,0
1,50,0.666531771214243,0.0617211169209054,0,0,0,0,0,0
2,50,0.47451499694362,0.0389732968778195,0,0,0,0,0,0
3,50,0.382584980719805,0.229597397340403,0,0,0,0,0,0
1,51,1.04441788037329,0.104378807367624,0,0,0,0,0,0
2,51,0.817874388255449,0.127355701973751,0,0,0,0,0,0
3,51,0.77915149869998,0.111906454003299,0,0,0,0,0,0
1,52,-0.160110462265576,0.069087508856932,0,0,0,0,0,0
2,52,0.343107695065077,0.108242687643382,0,0,0,0,0,0
3,52,-0.228395912969743,0.151785344981408,0,0,0,0,0,0
1,53,-0.289384103056513,0.00633574200383885,0,0,0,0,0,0
2,53,-0.0453577394712106,-0.00344553848994716,0,0,0,0,0,0
3,53,-0.338390460568939,0.0169586316172951,0,0,0,0,0,0
1,54,0.561110470499129,-0.0901160065615066,0,0,0,0,0,0
2,54,-0.0351078357803702,-0.00382561840182485,0,0,0,0,0,0
3,54,0.502719786935461,-0.0733763443264674,0,0,0,0,0,0
1,55,1.15853046487073,0.0894140578143116,0,0,0,0,0,0
2,55,0.217373142222214,0.113833554486842,0,0,0,0,0,0
3,55,0.215838082932096,0.129242569080733,0,0,0,0,0,0
1,56,-0.646292256486086,-0.360843016922837,0,0,0,0,0,0
2,56,-0.482988211515499,-0.123177361868906,0,0,0,0,0,0
3,56,-1.36055225498391,0.116706960304682,0,0,0,0,0,0
1,57,-0.525203310096133,0.0414149363415249,0,0,0,0,0,0
2,57,0.132843699545745,-0.0292215245096534,0,0,0,0,0,0
3,57,-1.31508383995623,0.153211442369188,0,0,0,0,0,0
1,58,-0.626114906534612,-0.136448311985371,0,0,0,0,0,0
2,58,-0.730503251981099,-0.290269882298805,0,0,0,0,0,0
3,58,-0.584393862851393,0.0519454418770421,0,0,0,0,0,0
1,59,0.114893122206045,-0.072533707849642,0,0,0,0,0,0
2,59,0.890593551490046,-0.192334100197506,0,0,0,0,0,0
3,59,0.776896574663771,0.0586998033572996,0,0,0,0,0,0
1,60,-0.610608526934675,-0.169167575693012,0,0,0,0,0,0
2,60,-0.270037327559411,-0.269904280436969,0,0,0,0,0,0
3,60,-1.06540436444224,-0.140808223094872,0,0,0,0,0,0
1,61,0.518619125308729,0.147354660588776,0,0,0,0,0,0
2,61,0.251828793042334,0.149843913332516,0,0,0,0,0,0
3,61,0.694912239417608,0.146568495883526,0,0,0,0,0,0
1,62,-0.536435000066906,-0.100485194735924,0,0,0,0,0,0
2,62,0.881792041059214,-0.190068673123802,0,0,0,0,0,0
3,62,0.308006621781026,-0.176353377605246,0,0,0,0,0,0
1,63,0.0498450056034825,-0.197843933496402,0,0,0,0,0,0
2,63,0.0074452154201694,-0.131094891873693,0,0,0,0,0,0
3,63,-0.382963865070095,0.000449160008032801,0,0,0,0,0,0
1,64,-0.596055214185469,0.192627443413039,0,0,0,0,0,0
2,64,-0.139191928120914,0.151682384378281,0,0,0,0,0,0
3,64,-0.0976238035704977,0.0795032189792676,0,0,0,0,0,0
1,65,0.0107156119251357,0.0563698056855741,0,0,0,0,0,0
2,65,-0.254525522056959,0.0941822397450873,0,0,0,0,0,0
3,65,-0.0357572797750834,0.0997148191997779,0,0,0,0,0,0
1,66,0.217798102948154,-0.25331402759104,0,0,0,0,0,0
2,66,0.0119554882967803,0.323613829429279,0,0,0,0,0,0
3,66,1.11546233200587,-0.126832880770227,0,0,0,0,0,0
1,67,-0.139495431947296,-0.111609790009641,0,0,0,0,0,0
2,67,-0.864278107912616,-0.0602611831162478,0,0,0,0,0,0
3,67,-0.11601684651275,-0.0798812006136892,0,0,0,0,0,0
1,68,-0.649592545999502,0.130253614774443,0,0,0,0,0,0
2,68,-0.186107489387799,0.104139828854546,0,0,0,0,0,0
3,68,-0.847667327570693,0.0317986890349877,0,0,0,0,0,0
1,69,0.186720590675781,0.128155955018764,0,0,0,0,0,0
2,69,0.694146142444686,0.183920762949868,0,0,0,0,0,0
3,69,0.285609323638877,-0.0610846456123727,0,0,0,0,0,0
1,70,0.411743077086578,-0.0203847816722792,0,0,0,0,0,0
2,70,0.314558785043672,-0.19665039127383,0,0,0,0,0,0
3,70,0.593195411485707,-0.0642145448074317,0,0,0,0,0,0
1,71,-0.0991447671227137,-0.0438061450120867,0,0,0,0,0,0
2,71,0.216541270962316,-0.0366723923451836,0,0,0,0,0,0
3,71,0.2504487359817,-0.131675646802605,0,0,0,0,0,0
1,72,0.171620985881281,0.0816315685933594,0,0,0,0,0,0
2,72,0.0681053559342875,0.0730984367038511,0,0,0,0,0,0
3,72,0.213535602437857,0.0687676693583124,0,0,0,0,0,0
1,73,-0.55391854101182,0.0639592812393989,0,0,0,0,0,0
2,73,0.155451100551383,-0.0374658649369932,0,0,0,0,0,0
3,73,0.0533482582283522,-0.0314702796325338,0,0,0,0,0,0
1,74,0.355011260673922,0.150651226683891,0,0,0,0,0,0
2,74,0.352448258041436,-0.0818997648923028,0,0,0,0,0,0
3,74,0.369208286775428,-0.0260309729074169,0,0,0,0,0,0
1,75,0.427943011243995,-0.0234470493834674,0,0,0,0,0,0
2,75,0.368998601067111,-0.00538096492866033,0,0,0,0,0,0
3,75,-0.722935584533193,0.0510998321495816,0,0,0,0,0,0
1,76,0.797986644257309,0.230211983153831,0,0,0,0,0,0
2,76,1.18345051099002,0.221946478980554,0,0,0,0,0,0
3,76,1.69156983232045,0.184860316192379,0,0,0,0,0,0
1,77,-0.528399204695121,0.0250358073591754,0,0,0,0,0,0
2,77,-0.915349969948856,0.156632928792174,0,0,0,0,0,0
3,77,-0.693996888038517,0.126187663912902,0,0,0,0,0,0
1,78,-0.200254838689644,-0.0614200893855171,0,0,0,0,0,0
2,78,-0.0326142957039641,-0.0601788937851452,0,0,0,0,0,0
3,78,-0.924382801231756,0.00244493165203125,0,0,0,0,0,0
1,79,-1.25546227831022,-0.00404319844104761,0,0,0,0,0,0
2,79,-1.27354698083989,0.199782169668176,0,0,0,0,0,0
3,79,-0.693074551324482,-0.0352911095476091,0,0,0,0,0,0
1,80,-1.77533723536487,0.0804696511354472,0,0,0,0,0,0
2,80,-1.3426812721225,0.0713691335574875,0,0,0,0,0,0
3,80,-1.48317767740462,0.0661142888196306,0,0,0,0,0,0
1,81,-0.912016562082342,0.165032937864218,0,0,0,0,0,0
2,81,-0.999625197074614,0.162736116073419,0,0,0,0,0,0
3,81,0.0184541000487171,0.107900125087495,0,0,0,0,0,0
1,82,0.532086761024941,0.0436892392027326,0,0,0,0,0,0
2,82,0.128476696124759,0.0665150135847454,0,0,0,0,0,0
3,82,-0.184053438287057,0.1827315608046,0,0,0,0,0,0
1,83,1.55943016344722,0.0593791862939548,0,0,0,0,0,0
2,83,1.78408832820325,0.0154943783616661,0,0,0,0,0,0
3,83,1.24444991364088,0.0898062123446689,0,0,0,0,0,0
1,84,0.599688815786468,0.0502298212871887,0,0,0,0,0,0
2,84,-0.643859207951449,0.100073529894778,0,0,0,0,0,0
3,84,0.292558329288287,0.0590200470290245,0,0,0,0,0,0
1,85,-1.087997635295,0.311942704114699,0,0,0,0,0,0
2,85,-0.937494241960124,0.200941108554933,0,0,0,0,0,0
3,85,-0.319245303401462,-0.0517256760106296,0,0,0,0,0,0
1,86,0.873817506233619,-0.134970762890762,0,0,0,0,0,0
2,86,1.60293459699857,-0.181923405875536,0,0,0,0,0,0
3,86,0.805265956649795,-0.153447615042407,0,0,0,0,0,0
1,87,-0.551170532831714,0.0472543064835021,0,0,0,0,0,0
2,87,-1.20785772670622,-0.164081241109326,0,0,0,0,0,0
3,87,-0.696414516061556,-0.0376794385772921,0,0,0,0,0,0
1,88,0.401711747201332,-0.164696563279678,0,0,0,0,0,0
2,88,-0.334250844663057,-0.0908502971474626,0,0,0,0,0,0
3,88,-0.176951179800981,-0.117147060303782,0,0,0,0,0,0
1,89,0.270722909484546,-0.129365580831925,0,0,0,0,0,0
2,89,1.72506841144088,0.202527119842925,0,0,0,0,0,0
3,89,1.61106058753407,-0.00523351558536003,0,0,0,0,0,0
1,90,-0.192380946787473,0.159379534809631,0,0,0,0,0,0
2,90,0.629124380095049,0.0947092875253456,0,0,0,0,0,0
3,90,-0.0450979051546927,0.304147472795463,0,0,0,0,0,0
1,91,-2.0632390078668,0.0510658677397777,0,0,0,0,0,0
2,91,-1.42540844388113,-0.139159426169815,0,0,0,0,0,0
3,91,-1.78722220702071,0.035047876779821,0,0,0,0,0,0
1,92,0.246171972794558,0.303661318749967,0,0,0,0,0,0
2,92,0.867714542300632,0.247846534618498,0,0,0,0,0,0
3,92,0.761774212914097,0.24889749803022,0,0,0,0,0,0
1,93,0.500120953398851,0.121485524333843,0,0,0,0,0,0
2,93,0.334947490927219,0.122057246655078,0,0,0,0,0,0
3,93,0.70270272817914,0.09484313848512,0,0,0,0,0,0
1,94,0.560147128893354,-0.0722105929238847,0,0,0,0,0,0
2,94,0.228858438399206,-0.0715996828258896,0,0,0,0,0,0
3,94,-0.447413857092509,-0.00749297907395471,0,0,0,0,0,0
1,95,-0.936778269040177,0.235321356737615,0,0,0,0,0,0
2,95,-0.317056509962011,-0.142080021699736,0,0,0,0,0,0
3,95,-0.146074639750845,0.0146919402933248,0,0,0,0,0,0
1,96,0.305050203368966,-0.162994862169235,0,0,0,0,0,0
2,96,0.395857028079332,-0.191470452385534,0,0,0,0,0,0
3,96,-0.887847519968585,-0.0666408323419207,0,0,0,0,0,0
1,97,-0.495693910038107,-0.368703800256167,0,0,0,0,0,0
2,97,-1.10221432107134,-0.152488573054183,0,0,0,0,0,0
3,97,-1.7074342885624,0.0241735094659223,0,0,0,0,0,0
1,98,-0.148036701690837,-0.00372917523162869,0,0,0,0,0,0
2,98,-0.301765359222203,0.115266423655836,0,0,0,0,0,0
3,98,-0.172295400533904,0.053548388135673,0,0,0,0,0,0
1,99,0.799846336855751,-0.141100705591099,0,0,0,0,0,0
2,99,0.308545234791275,0.0191365135564275,0,0,0,0,0,0
3,99,-0.240228782171015,0.0797480715569923,0,0,0,0,0,0
1,100,0.383721215101145,-0.137141024498584,0,0,0,0,0,0
2,100,0.849950502899222,-0.25964485657352,0,0,0,0,0,0
3,100,1.43671300920488,-0.373621364573667,0,0,0,0,0,0
1,101,1.30863129978277,-0.133513759871448,0,0,0,0,0,0
2,101,1.77190740007295,-0.211188000225271,0,0,0,0,0,0
3,101,0.897668875757218,-0.125821208063961,0,0,0,0,0,0
1,102,0.033138962019569,-0.236725396100242,0,0,0,0,0,0
2,102,-1.52999025953923,0.0216607910107669,0,0,0,0,0,0
3,102,-0.498386547840064,-0.117111607568635,0,0,0,0,0,0
1,103,0.690928314954857,-0.123747424252678,0,0,0,0,0,0
2,103,-0.135802712258594,-0.0798120090021777,0,0,0,0,0,0
3,103,0.249949226004964,-0.0702024087580241,0,0,0,0,0,0
1,104,-0.15099792796156,0.0436137871488612,0,0,0,0,0,0
2,104,0.243746634244246,0.00775061398937982,0,0,0,0,0,0
3,104,-0.145320072973077,0.0912501090857619,0,0,0,0,0,0
1,105,1.50777328840601,0.18745599500277,0,0,0,0,0,0
2,105,0.239638333095476,-0.0197753047308671,0,0,0,0,0,0
3,105,0.22463553520817,0.115695138186988,0,0,0,0,0,0
1,106,0.0868551558472266,0.178660707432003,0,0,0,0,0,0
2,106,0.692053369781363,0.134606574021469,0,0,0,0,0,0
3,106,1.22810035530288,0.174522130607523,0,0,0,0,0,0
1,107,-2.3106334069418,-0.195409621245386,0,0,0,0,0,0
2,107,-2.18932321840152,-0.169344974059989,0,0,0,0,0,0
3,107,-2.13525758360045,-0.200666624211144,0,0,0,0,0,0
1,108,1.07153516914981,0.0502361505639905,0,0,0,0,0,0
2,108,0.493429379593223,0.0714527599501402,0,0,0,0,0,0
3,108,1.30850183998732,0.0408965658946344,0,0,0,0,0,0
1,109,-0.741557084916866,-0.138905087972497,0,0,0,0,0,0
2,109,-1.80029947650044,0.0947525114236025,0,0,0,0,0,0
3,109,-1.40882935063396,0.0694687140432795,0,0,0,0,0,0
1,110,0.0775271231141215,0.00753486504674844,0,0,0,0,0,0
2,110,-0.00817115506387633,0.173906369549874,0,0,0,0,0,0
3,110,-0.157849559721684,0.0323270155122357,0,0,0,0,0,0
1,111,1.46807153425802,-0.0649736931314217,0,0,0,0,0,0
2,111,1.13862673216662,-0.0531875696180199,0,0,0,0,0,0
3,111,1.93499236839371,-0.0899799600997352,0,0,0,0,0,0
1,112,-0.029211794539445,-0.0277659579449412,0,0,0,0,0,0
2,112,0.334006314169567,-0.0901105483888589,0,0,0,0,0,0
3,112,-0.328606962219319,-0.0245828617248686,0,0,0,0,0,0
1,113,0.442114667897106,-0.165699571545879,0,0,0,0,0,0
2,113,-1.02189169690115,-0.0591357330585972,0,0,0,0,0,0
3,113,-0.564665584975664,0.231253114558543,0,0,0,0,0,0
1,114,-0.650148043466762,0.138768999355112,0,0,0,0,0,0
2,114,-0.627832337709861,0.118045099114644,0,0,0,0,0,0
3,114,-0.161394604631472,0.0925312577242758,0,0,0,0,0,0
1,115,-0.757997537601092,-0.165596401699583,0,0,0,0,0,0
2,115,-0.633528484397935,-0.125268127786726,0,0,0,0,0,0
3,115,-1.20487746338715,-0.108147500697799,0,0,0,0,0,0
1,116,-1.19594599119187,0.143796373675234,0,0,0,0,0,0
2,116,-2.2606294943752,0.0814897845795782,0,0,0,0,0,0
3,116,-1.62364660407921,0.0211268228532629,0,0,0,0,0,0
1,117,0.2947181254341,0.0381529314298484,0,0,0,0,0,0
2,117,0.747709859870607,0.017410202900053,0,0,0,0,0,0
3,117,0.850561393846536,-0.0194548307501148,0,0,0,0,0,0
1,118,1.65939924144801,0.0606982592001965,0,0,0,0,0,0
2,118,2.1567051013234,0.0177556641533579,0,0,0,0,0,0
3,118,2.11353781929181,0.156855822589938,0,0,0,0,0,0
1,119,-1.53462458904231,0.152664423915602,0,0,0,0,0,0
2,119,-0.836294917944929,-0.220105212025993,0,0,0,0,0,0
3,119,-0.287104982046773,-0.229264168185133,0,0,0,0,0,0
1,120,-0.212672259658399,-0.107617099310295,0,0,0,0,0,0
2,120,-0.450019590032451,0.00558227995851138,0,0,0,0,0,0
3,120,0.0843870006563181,-0.0552864343628293,0,0,0,0,0,0
1,121,0.500993496412393,0.0457741938655331,0,0,0,0,0,0
2,121,0.381444825963309,0.153983529439003,0,0,0,0,0,0
3,121,0.0685688233458226,0.145378895159211,0,0,0,0,0,0
1,122,-0.412293087933008,0.194552254015953,0,0,0,0,0,0
2,122,-0.277980221893996,0.119909024106414,0,0,0,0,0,0
3,122,-0.0915599514413747,0.175900423221271,0,0,0,0,0,0
1,123,-0.117848213915102,-0.0961051662535051,0,0,0,0,0,0
2,123,-0.583561071255148,-0.0675348282839,0,0,0,0,0,0
3,123,-0.872030880025337,-0.0600072563841039,0,0,0,0,0,0
1,124,-1.43197246142241,-0.0740808930947983,0,0,0,0,0,0
2,124,-1.61526725077426,-0.122378493939262,0,0,0,0,0,0
3,124,-1.86415688529803,0.0393093933033795,0,0,0,0,0,0
1,125,-1.03663147457435,-0.0174559782857942,0,0,0,0,0,0
2,125,-1.42712729514087,-0.124354083804197,0,0,0,0,0,0
3,125,-0.776607472400359,-0.222895619859132,0,0,0,0,0,0
1,126,-1.71308720509924,0.149652027888217,0,0,0,0,0,0
2,126,-1.32089981409047,0.205635180866057,0,0,0,0,0,0
3,126,-0.352124750431576,0.210815058090409,0,0,0,0,0,0
1,127,0.63645174821951,-0.0788208338871479,0,0,0,0,0,0
2,127,0.961712366322414,-0.0905633567027345,0,0,0,0,0,0
3,127,0.0176330843325072,-0.0296290985027039,0,0,0,0,0,0
1,128,0.335423393343154,-0.133478992101481,0,0,0,0,0,0
2,128,0.0296506421879155,-0.00729737706526834,0,0,0,0,0,0
3,128,0.4821180358158,-0.0823380645772522,0,0,0,0,0,0
1,129,-0.215220160082611,-0.140641107368235,0,0,0,0,0,0
2,129,-0.761263355113971,-0.11011226001602,0,0,0,0,0,0
3,129,0.160018719512185,-0.195854964757079,0,0,0,0,0,0
1,130,0.0468224979890497,-0.123094788276551,0,0,0,0,0,0
2,130,0.423505376773367,-0.169090050799595,0,0,0,0,0,0
3,130,-0.603971054263951,-0.0756260035238064,0,0,0,0,0,0
1,131,-0.693844467164077,-0.0354351136152105,0,0,0,0,0,0
2,131,-0.562386113535825,-0.0697707084730891,0,0,0,0,0,0
3,131,-0.518411149094232,0.0181575438534133,0,0,0,0,0,0
1,132,-0.63356590901774,0.149031320341522,0,0,0,0,0,0
2,132,1.34211827529993,-0.164479134240254,0,0,0,0,0,0
3,132,0.292647888901225,0.103367204736827,0,0,0,0,0,0
1,133,-0.374470899237276,0.00327830811872598,0,0,0,0,0,0
2,133,-0.391878959092841,0.0355300466542209,0,0,0,0,0,0
3,133,0.324802766063486,-0.0291156683018534,0,0,0,0,0,0
1,134,-0.652763692899588,-0.251429873975185,0,0,0,0,0,0
2,134,0.374014624422521,-0.331066056041785,0,0,0,0,0,0
3,134,-0.0639028065704723,-0.275800035325364,0,0,0,0,0,0
1,135,-0.426038603774318,0.214918869623417,0,0,0,0,0,0
2,135,0.568057288411365,-0.216635392269713,0,0,0,0,0,0
3,135,-0.488774274371898,-0.0456287946290548,0,0,0,0,0,0
1,136,-0.433366573058922,0.102103488285354,0,0,0,0,0,0
2,136,-0.195283652804647,0.165652547815896,0,0,0,0,0,0
3,136,-0.940826309104496,0.140515224144499,0,0,0,0,0,0
1,137,0.0815566730310096,0.025850140884239,0,0,0,0,0,0
2,137,-0.0415684543439676,-0.0559383235509951,0,0,0,0,0,0
3,137,0.546033563371433,-0.200123202394195,0,0,0,0,0,0
1,138,1.13659632654215,-0.0582803360299327,0,0,0,0,0,0
2,138,0.909749578090003,-0.0502635828068196,0,0,0,0,0,0
3,138,1.06175355295531,-0.0650296397429241,0,0,0,0,0,0
