parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,3.89500201045997,0.168376447584522,4.32288474132617,
b1_pop,-0.0509932106697869,0.0143508456660528,28.1426595375286,
h1_pop,0.000204703658130874,0.000160529702113631,78.4205341416022,
h2_pop,0.0945753637394678,0.0166257098710074,17.579324269698,
alpha1_pop,1.25431599786487,0.198379948915716,15.8157871902618,
alpha2_pop,-0.544985439405287,0.0740830369665269,13.5935809674786,
hcov1_pop,0,,,
beta_hcov1_score4C,0.35124624833712,0.0690440987684735,19.6568928765344,3.63246856149857e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.15181985731417,0.0243059403028638,16.0097241117584,4.20548262880516e-10
omega_b0,1.75103570103201,0.163356691228782,9.32914680908584,
omega_b1,0.0881050232396596,0.0171260989606695,19.4382775589127,
e_a,1.19410514201583,0.0448663252782819,3.75731781897703,
