rep,id,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,h1,h2,alpha12,alpha13,alpha14,alpha15,alpha16,alpha22,alpha23,alpha24,alpha25,alpha26,hcov1,hcov2,score4C
1,9,6.18538872675836,0.163815747538352,5.17796136105177,0.147308530324301,2.65672975119839,-0.122218505893083,4.27827542397789,0.031344302494206,95.2875908930134,0.00245259727001312,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,6
2,9,7.17537314681268,-0.00587943618650166,6.08677625776598,-0.0297336950578086,4.62976801337634,-0.0218900984490809,4.18590371874423,0.0121690409787823,94.7908528045269,0.132112088813595,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,6
3,9,6.9574199044284,-0.106791866341009,5.88394924599677,0.00493369856615057,4.61194230066183,-0.105667483457342,4.31617963482009,0.00832728929837204,93.1517460279075,0.150949005130532,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,6
1,10,6.46070020761084,-0.127486606357236,4.90893231056234,-0.0163860682746302,2.39313530179542,-0.00349670761908123,4.22866850573337,0.00586969230193889,87.2406945733478,0.018541421927094,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,5
2,10,5.40753168974392,-0.0565022761612134,4.26129814691379,-0.315406502523057,5.43416715379045,-0.159973901632563,4.27793574279188,0.00259478985307206,94.977722828428,0.126469699842016,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,5
3,10,5.18963829862244,-0.0238712971090651,3.98809006779155,-0.0147612000960624,3.20445424690562,-0.145479361914539,4.45148015596467,0.0152833636713797,91.9291402186345,0.139802930683276,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,5
1,11,9.70893500136479,-0.196684304541131,3.12803435248408,-0.234624239996252,2.09893050624032,-0.0289749154675382,4.63547433892683,0.0562692081373496,92.8269387655647,0.0184330026468315,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,8
2,11,8.80214801236567,-0.0656043697718563,3.1592320790409,-0.243450830704553,2.01166548596354,-0.0613368218112684,4.83557455965084,0.0405803319795478,91.3535664883011,0.064816765054383,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,8
3,11,9.23764884976788,-0.165743178599924,3.23965935606065,-0.238891800951728,1.66587657368213,-0.00620234864146975,4.52752897976886,0.0405258938338183,91.6357084905272,0.0901489690010558,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,8
1,12,6.12952943667081,-0.0980621735936854,5.67923730063482,-0.0466998421344529,2.85477078455858,-0.265108711031829,4.93126515277085,0.0192902275080444,93.8490974850355,-0.0275853715606285,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,4
2,12,5.88270939463886,-0.0353537386461589,6.71933058568961,-0.216423289917251,4.51943537507527,-0.0851582330210919,4.66304275889214,0.0125572384115999,94.7626269399832,-0.0613060374744611,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,4
3,12,5.79400288121194,-0.230424587891564,5.85673967942323,-0.160878793459162,3.13186186575624,0.0314251439779554,4.49752839430339,0.0366985674761394,95.7838682023623,0.00848758041884748,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,4
1,13,5.5450981873623,4.14807916705728e-05,2.46618610624988,-0.415118502024987,4.45302535573854,-0.0228649799821822,4.76902269157484,0.0221535873897324,88.787583945509,-0.103050741921711,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,6.58542281979169,-2.0920858964352,15
2,13,7.11206470830293,0.0328249668097301,1.50597371438158,-0.12115443345768,3.73817375096367,-0.178372538563453,4.82983649896358,0.00168164289232298,88.9959358474389,0.0912458997354857,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,6.58542281979169,-2.0920858964352,15
3,13,5.72757730706729,-0.0574653642925686,1.76899118340278,-0.425390429555734,4.96261862906505,-0.092365784220328,4.64023036526363,0.00740623805991789,96.2218116343621,0.0460503735369709,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,6.58542281979169,-2.0920858964352,15
1,14,6.48562864823663,-0.0277789712645905,4.54409304025422,-0.368651085571774,3.90494734708755,-0.062240187469572,4.67203657595369,0.0377521091091784,92.8541802505343,-0.1500024226825,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,4
2,14,5.76342580822915,-0.00573512517005882,4.3849809428577,-0.356179342634249,4.29051904274118,0.0628744632925676,4.52338011084796,0.0360684691242228,93.1851517664285,-0.0990165552374001,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,4
3,14,6.03705984123369,-0.0280896534156728,4.10036780470644,-0.344228248424976,3.12065696473228,-0.11725515195615,4.66300762877027,0.0378762128849601,95.646426833314,-0.0942721277183453,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,4
1,15,6.02720809452745,-0.0947435261259516,5.59105379186603,-0.0167526416162793,5.52361165866424,-0.0354685182595142,4.39305714151021,0.0101600467841355,97.9970267294468,-0.050898304865794,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.95125369187501,-1.25525153786112,9
2,15,5.02091908323205,-0.0251992372377818,5.21024331676582,-0.256944968829693,4.01061056786297,-0.0212891079492309,4.18237117112794,-0.00596760288582355,101.853291122017,-0.0208306317235397,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.95125369187501,-1.25525153786112,9
3,15,5.0516844482959,-0.0170569742285927,5.87607342159328,-0.0794034953229132,5.69980338213775,-0.243949970143408,4.29072208257493,0.027644442288299,99.9336753732316,0.028337574795947,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.95125369187501,-1.25525153786112,9
1,16,8.42368211799679,0.0337249532202238,5.30680568665737,-0.234590674768434,4.1757427824349,-0.0682052652199012,4.49476519529542,0.00943116480414269,89.9518962395229,0.0660881523684356,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.95125369187501,-1.25525153786112,9
2,16,5.41784568884776,-0.112462513222729,5.19703465297081,0.00984838605704362,7.12218690926013,0.00214000976366741,4.67750366973176,0.047493689752835,94.677645942419,-0.0649336839252513,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.95125369187501,-1.25525153786112,9
3,16,5.83906888346663,-0.108745768630065,5.63406493054463,0.172511006250996,4.97694558509438,-0.218114085409318,4.68422560062505,-0.015683835629071,91.2196664906826,0.0740904982142358,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.95125369187501,-1.25525153786112,9
1,17,6.50586928207989,-0.17918827127522,3.08548188017027,-0.316188660975359,6.18874898978724,-0.0917618461846464,4.51219242054227,0.0287214209712049,90.1758663050796,-0.14194200720284,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,5
2,17,5.54159562448851,-0.0897613393204141,2.89885167235347,-0.19816403737825,3.74074182914573,-0.165513093266576,4.2680459469068,-0.0154692640033785,90.8807174651223,0.0348852565033743,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,5
3,17,5.97216472743406,0.0617526790876638,2.46096037807069,-0.0613428527357432,3.91809961946573,-0.139228336770315,4.51969048612065,-0.000891316660887639,90.5020064117933,0.0134708383819173,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,5
1,18,6.2085793260355,0.101499623021558,3.94201198540302,-0.293359322906083,2.84157030508073,-0.131787685513666,4.58052771254549,0.0437770240005992,94.4714580853383,-0.15694862974554,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.878056375972225,-0.278944786191361,2
2,18,5.93724223085322,-0.0830243261299126,4.04355542022471,-0.281096029513614,5.91188125130611,-0.155900728789661,4.97762547092503,-0.00404481062769375,99.5221618036535,0.187717487768867,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.878056375972225,-0.278944786191361,2
3,18,6.48897804715388,0.12805555449927,4.51701178178294,-0.296567205205447,6.06847078681107,-0.118825994092886,4.50219878423575,0.0441308509168107,92.7254368934743,-0.0262858441405122,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.878056375972225,-0.278944786191361,2
1,19,4.75857938567425,-0.119618587341795,4.61724596204017,-0.317553463267056,5.33425604211149,-0.0430223025590972,4.56178351596395,-0.00250848720059487,94.7380826120846,-0.0496848274788334,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.439028187986113,-0.13947239309568,1
2,19,5.05517037700478,-0.0389834790181013,4.01860864477581,0.0303170914137425,3.49236639931808,-0.0382368633118681,4.44070558483088,0.0235348129605901,88.3353223991515,-0.0426092230100772,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.439028187986113,-0.13947239309568,1
3,19,4.73365752535456,-0.0264985884670334,4.8299679516191,-0.318014840653693,5.36198663830946,0.133707198903569,4.5475040102967,0.0258306682378586,90.7709306586241,0.0171046244188327,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.439028187986113,-0.13947239309568,1
1,20,7.02523231598302,-0.0558312728270597,3.23527402977864,-0.161477950731163,4.29480936576657,-0.115346262484606,4.35875757000689,-0.00962948471890643,93.4436540448138,0.0300669861082828,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,6
2,20,6.14333643690631,-0.125141737507925,2.91573609592066,-0.256919797695003,2.64602572257521,-0.0817030799663003,4.10300252646102,0.0138186134153084,91.4087913835137,0.0450144164296465,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,6
3,20,6.91530207250737,0.139998714083983,3.95297568976582,-0.408952899151878,4.92924104311637,-0.194366588826018,4.33829731216516,0.0246125855315221,95.1856421013846,0.0436354010573731,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,6
1,21,6.45841657924033,-0.0448500856638219,4.3212751393205,-0.165486574833134,2.611919855782,-0.125029594262966,4.46673814917361,-0.00881733602546581,91.2940453995268,-0.132988483584283,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,8
